code_insee,nom,population,nombre_d_equipements_sportifs,ratio_de_la_commune,strate_de_la_commune,ratio_de_la_strate_de_commune,ratio_du_departement,nom_de_l_epci_de_rattachement,moyenne_de_l_epci,strate_de_l_epci,moyenne_de_la_strate_de_l_epci,nombre_de_types_d_equipements,moyenne_du_nombre_de_types_d_equipements_de_la_tranche_de_la_c,nombre_de_type_d_equipements_de_l_epci,moyenne_du_nombre_de_types_d_equipements_de_la_tranche_de_l_ep,_01___bassin_de_natation,_02___boulodrome,_03___bowling,_04___circuit_piste_de_sports_mecaniques,_05___court_de_tennis,_06___equipement_de_cyclisme,_07___equipement_piste_de_ski,_08___equipement_d_activites_de_forme_et_de_sante,_09___equipement_equestre,_10___equipement_d_athletisme,_11___mur_et_fronton,_12___parcours_de_golf,_13___parcours_sportif_sante,_14___pas_de_tir,_15___aire_de_sports_de_glaces,_16___plaine_de_jeux,_17___plateau_eps,_18___salle_de_combat,_19___salle_multisports,_21___salle_ou_terrain_specialise,_22___salle_non_specialisee,_23___site_d_activites_aeriennes,_24___site_d_activites_aquatiques_et_nautiques,_25___site_de_modelisme,_26___skate_park_velo_freestyle,_27___structure_artificielle_d_escalade,_28___terrain_de_grands_jeux,_29___terrain_exterieur_de_petits_jeux_collectifs,_30___divers_equipements_sports_de_nature,_31___divers_equipements,longitude,latitude,the_geom,cartodb_id,created_at,updated_at
25478,Randevillers,106,0,0,Moins de 2000,7.9,5.8,CC du Vallon de Sancey,6.1,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52722672844675,47.3071917696621,0101000020E61000000106D152E11B1A404826560F52A74740,31142,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25480,Rantechaux,184,0,0,Moins de 2000,7.9,5.8,CC des Premiers Sapins,2.8,Moins de 20.000,8.5,0,2.5,4,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3797743506382,47.1122246310494,0101000020E61000001F673F91E3841940D81470605D8E4740,31143,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25481,Raynans,274,0,0,Moins de 2000,7.9,5.8,CC de la Vallée du Rupt,5.8,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72217289739225,47.5370761478937,0101000020E6100000DA6DC14A81E31A40225545E9BEC44740,31144,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25483,Reculfoz,53,0,0,Moins de 2000,7.9,5.8,CC des Hauts du Doubs,17,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14821497663102,46.7107940451478,0101000020E61000006BA1B5AAC5971840F90C9D4CFB5A4740,31145,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25485,Rémondans-Vaivre,227,0,0,Moins de 2000,7.9,5.8,CC du Pays de Pont de Roide,6.5,Moins de 20.000,8.5,0,2.5,15,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70820079303985,47.3791077253303,0101000020E6100000006EB49632D51A4030FA189A86B04740,31146,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25487,Renédale,37,0,0,Moins de 2000,7.9,5.8,CC du Canton de Montbenoît,6.8,Moins de 20.000,8.5,0,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27602915085424,47.0158283147925,0101000020E61000007DA5BE62A71A19403A3187A906824740,31147,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25488,Rennes-sur-Loue,92,0,0,Moins de 2000,7.9,5.8,CC du Canton de Quingey,4.9,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85845498335732,47.0155718560582,0101000020E6100000816EBAD20E6F174006413242FE814740,31148,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25491,Rignosot,120,0,0,Moins de 2000,7.9,5.8,CC Dame Blanche et Bussière,3.3,Moins de 20.000,8.5,0,2.5,9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19954490544469,47.3838926503911,0101000020E610000099DFEB7F55CC1840614DF56423B14740,31149,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25492,Rillans,86,0,0,Moins de 2000,7.9,5.8,CC du Pays de Rougemont,7.7,Moins de 20.000,8.5,0,2.5,16,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36668446498903,47.4132918416165,0101000020E61000000A51E4217C77194026B93FBFE6B44740,31150,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25498,Rognon,46,0,0,Moins de 2000,7.9,5.8,CC du Pays de Rougemont,7.7,Moins de 20.000,8.5,0,2.5,16,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30829903191138,47.4192044223134,0101000020E610000096CACDBDB23B19405A16927DA8B54740,31151,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25499,Romain,101,0,0,Moins de 2000,7.9,5.8,CC du Pays de Rougemont,7.7,Moins de 20.000,8.5,0,2.5,16,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38040384897846,47.4440027340963,0101000020E6100000408A2A96888519409C23E314D5B84740,31152,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25500,Ronchaux,89,0,0,Moins de 2000,7.9,5.8,CC du Canton de Quingey,4.9,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90344968218353,47.0429075368199,0101000020E61000004B3DDAE9219D17405AB281FE7D854740,31153,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25501,Rondefontaine,30,0,0,Moins de 2000,7.9,5.8,CC des Hauts du Doubs,17,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18289869563162,46.7332281308184,0101000020E61000001EE0B0CB49BB1840A52F5D6BDA5D4740,31154,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25504,Rosureux,81,0,0,Moins de 2000,7.9,5.8,CC Entre Dessoubre et Barbeche,9.5,Moins de 20.000,8.5,0,2.5,5,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68419465815834,47.2139170540478,0101000020E6100000488D43869DBC1A4092984FA2619B4740,31155,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25506,Rougemontot,86,0,0,Moins de 2000,7.9,5.8,CC Dame Blanche et Bussière,3.3,Moins de 20.000,8.5,0,2.5,9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2625284883791,47.390164078244,0101000020E61000001C6D9F44D40C1940E41082E5F0B14740,31156,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25507,Rouhe,80,0,0,Moins de 2000,7.9,5.8,CC du Canton de Quingey,4.9,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96613411230856,47.0820941949752,0101000020E610000039A9BF4252DD1740124E0510828A4740,31157,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25516,Saint-Georges-Armont,118,0,0,Moins de 2000,7.9,5.8,CC du Pays de Clerval,6.7,Moins de 20.000,8.5,0,2.5,8,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55025272190876,47.4041808616092,0101000020E61000004D88147375331A40EB23CF32BCB34740,31158,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25518,Saint-Hilaire,161,0,0,Moins de 2000,7.9,5.8,CC de Vaite Aigremont,5.7,Moins de 20.000,8.5,0,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2451841734532,47.3344297558047,0101000020E6100000C4E9598F11FB1840C7FE1F98CEAA4740,31159,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25520,Saint-Juan,182,0,0,Moins de 2000,7.9,5.8,CC du Pays Baumois,4.9,Moins de 20.000,8.5,0,2.5,14,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34320301592497,47.2898377352076,0101000020E61000002F25859C705F194082EE246719A54740,31160,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25521,Saint-Julien-lès-Montbéliard,176,0,0,Moins de 2000,7.9,5.8,CC de la Vallée du Rupt,5.8,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70729479180828,47.5193230934884,0101000020E610000070CAFD1545D41A408D4BDB2D79C24740,31161,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25522,Saint-Julien-lès-Russey,149,0,0,Moins de 2000,7.9,5.8,CC du Plateau de Russey,4.7,Moins de 20.000,8.5,0,2.5,9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7299685816173,47.2168429160349,0101000020E6100000809D44E27CEB1A409D5E3882C19B4740,31162,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25513,Sainte-Anne,30,0,0,Moins de 2000,7.9,5.8,CC Amancey-Loue-Lison,7.6,Moins de 20.000,8.5,0,2.5,9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.983719579225,46.9505729528422,0101000020E610000035D3742F54EF1740AF75E05FAC794740,31163,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25515,Sainte-Colombe,330,0,0,Moins de 2000,7.9,5.8,CC du Larmont,4.6,20.000 à 50.000,5.7,0,2.5,24,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27618651719618,46.8733075696211,0101000020E6100000A0D06BA3D01A1940996FDD8AC86F4740,31164,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25531,Santoche,76,0,0,Moins de 2000,7.9,5.8,CC du Pays de Clerval,6.7,Moins de 20.000,8.5,0,2.5,8,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50331756398363,47.4091762007197,0101000020E6100000913FF3AD65031A404232C0E25FB44740,31165,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25533,Saraz,12,0,0,Moins de 2000,7.9,5.8,CC Amancey-Loue-Lison,7.6,Moins de 20.000,8.5,0,2.5,9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97478630547153,46.9925677490802,0101000020E6100000055B9A612EE6174091AEC2750C7F4740,31166,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25535,Saules,228,0,0,Moins de 2000,7.9,5.8,CC du Pays d'Ornans,7,Moins de 20.000,8.5,0,2.5,20,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20095652313181,47.1246527864059,0101000020E61000007213FB8BC7CD1840FC7B5C9FF48F4740,31167,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25538,Séchin,132,0,0,Moins de 2000,7.9,5.8,CC de Vaite Aigremont,5.7,Moins de 20.000,8.5,0,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28582072587458,47.339398712767,0101000020E6100000E9993830AE241940C3D1C16A71AB4740,31168,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25545,Silley-Amancey,124,0,0,Moins de 2000,7.9,5.8,CC Amancey-Loue-Lison,7.6,Moins de 20.000,8.5,0,2.5,9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13640418369768,47.0332494745431,0101000020E61000009213D089AD8B1840CAE2CE8441844740,31169,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25546,Silley-Bléfond,76,0,0,Moins de 2000,7.9,5.8,CC du Pays Baumois,4.9,Moins de 20.000,8.5,0,2.5,14,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33034307571464,47.3219193223375,0101000020E6100000239E8A7445521940EDB100A734A94740,31170,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25551,Soulce-Cernay,109,0,0,Moins de 2000,7.9,5.8,CC de Saint Hippolyte,6.7,Moins de 20.000,8.5,0,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86817176076219,47.3275912085555,0101000020E61000002B239F0402791B40FC993B82EEA94740,31171,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25138,Les Terres-de-Chaux,132,0,0,Moins de 2000,7.9,5.8,CC de Saint Hippolyte,6.7,Moins de 20.000,8.5,0,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72858780169418,47.3166963229393,0101000020E6100000052AB2EB12EA1A40D5E44E8189A84740,31175,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25561,Thoraise,288,0,0,Moins de 2000,7.9,5.8,CA du Grand Besançon,3.6,100.000 à 250.000,3.6,0,2.5,27,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90935391416096,47.1701342852725,0101000020E6100000603E27AC2DA317403D96D3F5C6954740,31176,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25562,Thulay,220,0,0,Moins de 2000,7.9,5.8,CC des Balcons du Lomont,3,Moins de 20.000,8.5,0,2.5,7,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85907170595716,47.4285072271096,0101000020E61000000D05487EB06F1B4087442753D9B64740,31177,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25563,Thurey-le-Mont,106,0,0,Moins de 2000,7.9,5.8,CC Dame Blanche et Bussière,3.3,Moins de 20.000,8.5,0,2.5,9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13633444461677,47.375266723151,0101000020E610000016CAB3419B8B1840F69A6FBD08B04740,31178,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25565,Touillon-et-Loutelet,227,0,0,Moins de 2000,7.9,5.8,CC du Mont d'Or et des Deux Lacs,11.5,Moins de 20.000,8.5,0,2.5,21,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35182464289078,46.7935015990003,0101000020E610000035921CB844681940D783DC7591654740,31179,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25567,Tournans,120,0,0,Moins de 2000,7.9,5.8,CC du Pays de Rougemont,7.7,Moins de 20.000,8.5,0,2.5,16,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31196869509586,47.3994579162087,0101000020E61000000440BBB8743F1940521FDF6F21B34740,31180,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25570,Tressandans,34,0,0,Moins de 2000,7.9,5.8,CC du Pays de Villersexel,6.8,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33673228738897,47.4975646354904,0101000020E6100000215F4759D0581940E989AE32B0BF4740,31181,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25573,Urtière,8,0,0,Moins de 2000,7.9,5.8,CC du Pays de Maîche,6.7,Moins de 20.000,8.5,0,2.5,22,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92293656643836,47.2569104701127,0101000020E6100000898A844816B11B4028913971E2A04740,31182,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25575,Vaire-Arcier,528,0,0,Moins de 2000,7.9,5.8,CA du Grand Besançon,3.6,100.000 à 250.000,3.6,0,2.5,27,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15334824761174,47.2752179126427,0101000020E6100000BA90B152079D184072092F573AA34740,31183,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25576,Vaire-le-Petit,200,0,0,Moins de 2000,7.9,5.8,CA du Grand Besançon,3.6,100.000 à 250.000,3.6,0,2.5,27,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14924060496852,47.2893620822137,0101000020E6100000DA4C7687D2981840B8E713D109A54740,31184,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25579,Val-de-Roulans,146,0,0,Moins de 2000,7.9,5.8,CC de Vaite Aigremont,5.7,Moins de 20.000,8.5,0,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2685232332351,47.360906908072,0101000020E6100000FFD723C1F7121940ED88933232AE4740,31185,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25582,Valleroy,142,0,0,Moins de 2000,7.9,5.8,CC Dame Blanche et Bussière,3.3,Moins de 20.000,8.5,0,2.5,9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12427991863812,47.3855784308622,0101000020E6100000AC66283C437F18404F4C4FA25AB14740,31186,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25585,Vanclans,207,0,0,Moins de 2000,7.9,5.8,CC des Premiers Sapins,2.8,Moins de 20.000,8.5,0,2.5,4,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37368883034383,47.0958053278318,0101000020E610000037D4E448A87E1940FAE85659438C4740,31187,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25587,Vauchamps,126,0,0,Moins de 2000,7.9,5.8,CC de Vaite Aigremont,5.7,Moins de 20.000,8.5,0,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24790410048546,47.2693800785135,0101000020E610000074849092DAFD184067B4E10B7BA24740,31188,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25590,Vaudrivillers,81,0,0,Moins de 2000,7.9,5.8,CC du Vallon de Sancey,6.1,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42796110054354,47.2835150852684,0101000020E6100000BF2D4B6F3BB619404193E9384AA44740,31189,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25596,Vellerot-lès-Vercel,48,0,0,Moins de 2000,7.9,5.8,CC du Pays de Pierrefontaine - Vercel,5.7,Moins de 20.000,8.5,0,2.5,19,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44203469542624,47.2463554418395,0101000020E61000004B3642BEA4C4194036F23A93889F4740,31190,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25597,Vellevans,187,0,0,Moins de 2000,7.9,5.8,CC du Vallon de Sancey,6.1,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50219806274029,47.3069428390643,0101000020E61000001F567E3540021A40E3C227E749A74740,31191,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25598,Venise,483,0,0,Moins de 2000,7.9,5.8,CC Dame Blanche et Bussière,3.3,Moins de 20.000,8.5,0,2.5,9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11378613553315,47.3496704099376,0101000020E610000094694B5A84741840CC87FFFFC1AC4740,31192,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25599,Vennans,187,0,0,Moins de 2000,7.9,5.8,CC de Vaite Aigremont,5.7,Moins de 20.000,8.5,0,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23281359498776,47.3293322782945,0101000020E61000007F25E2AF66EE18406265628F27AA4740,31193,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25602,Vergranne,110,0,0,Moins de 2000,7.9,5.8,CC du Pays Baumois,4.9,Moins de 20.000,8.5,0,2.5,14,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39111347214547,47.409178542833,0101000020E6100000288FCF0C80901940A9D865F65FB44740,31194,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25604,Verne,134,0,0,Moins de 2000,7.9,5.8,CC du Pays Baumois,4.9,Moins de 20.000,8.5,0,2.5,14,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35160175165911,47.3971268441161,0101000020E6100000675E224A0A681940D2EB6B0DD5B24740,31195,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25607,Vernois-lès-Belvoir,63,0,0,Moins de 2000,7.9,5.8,CC du Vallon de Sancey,6.1,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64009642835039,47.3212296699972,0101000020E610000090342870758F1A404992C70D1EA94740,31196,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25608,Le Vernoy,167,0,0,Moins de 2000,7.9,5.8,CC de la Vallée du Rupt,5.8,Moins de 20.000,8.5,0,2.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67153798321689,47.5670354018713,0101000020E6100000DCC02FA7A7AF1A40115BB59D94C84740,31197,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25610,Verrières-du-Grosbois,19,0,0,Moins de 2000,7.9,5.8,CC du Pays de Pierrefontaine - Vercel,5.7,Moins de 20.000,8.5,0,2.5,19,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28164807959499,47.1922486589157,0101000020E6100000E35DAB5A68201940145FA39A9B984740,31198,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25616,Villars-Saint-Georges,246,0,0,Moins de 2000,7.9,5.8,CC du Val Saint-Vitois,4.8,Moins de 20.000,8.5,0,2.5,16,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82220334301628,47.1246564785415,0101000020E6100000CCAA53ACEF491740FF4855BEF48F4740,31199,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25620,Ville-du-Pont,301,0,0,Moins de 2000,7.9,5.8,CC du Canton de Montbenoît,6.8,Moins de 20.000,8.5,0,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49818513605611,46.9997689661618,0101000020E610000072DB8A3E24FE19403F9CF26DF87F4740,31200,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25622,Villers-Buzon,262,0,0,Moins de 2000,7.9,5.8,CC du Val Saint-Vitois,4.8,Moins de 20.000,8.5,0,2.5,16,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85217230693968,47.2285576221042,0101000020E6100000827373DB9F68174033184C60419D4740,31201,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25623,Villers-Chief,114,0,0,Moins de 2000,7.9,5.8,CC du Pays de Pierrefontaine - Vercel,5.7,Moins de 20.000,8.5,0,2.5,19,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4378548216874,47.2236691681732,0101000020E6100000552CAE035DC01940B636F930A19C4740,31202,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25624,Villers-Grélot,154,0,0,Moins de 2000,7.9,5.8,CC de Vaite Aigremont,5.7,Moins de 20.000,8.5,0,2.5,13,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23490468335799,47.3614336265126,0101000020E610000099CC72DA8AF01840EDC5027543AE4740,31203,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
25626,Villers-Saint-Martin,217,0,0,Moins de 2000,7.9,5.8,CC du Pays Baumois,4.9,Moins de 20.000,8.5,0,2.5,14,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40475843124693,47.3427282877982,0101000020E61000007DF183FE789E1940F1C04185DEAB4740,31204,2015-02-09 15:27:30.386509+00,2015-02-09 15:27:30.386509+00
