concession_id,event_id,nom_equipement,nom_stand,type_stand,recette_nourriture_boisson_eur,recette_merchandising_eur,panier_moyen_par_spectateur_eur
CNS-04045,EVT-STADE-2025-0809,Stade Ernest-Wallon,Stand Snacking Parvis,Restauration / Buvette,136647.97,0.0,2.65
CNS-04046,EVT-STADE-2025-0810,Matmut Atlantique,Buvette Tribune Nord,Restauration / Buvette,103324.37,0.0,3.72
CNS-04047,EVT-STADE-2025-0810,Matmut Atlantique,Buvette Tribune Sud,Restauration / Buvette,89840.82,0.0,3.24
CNS-04048,EVT-STADE-2025-0810,Matmut Atlantique,Boutique Officielle Club,Boutique Merchandising,0.0,324599.21,11.7
CNS-04049,EVT-STADE-2025-0810,Matmut Atlantique,Bar VIP Loges Prestige,Bar VIP Loges,164162.59,67890.13,8.36
CNS-04050,EVT-STADE-2025-0810,Matmut Atlantique,Stand Snacking Parvis,Restauration / Buvette,91225.58,0.0,3.29
CNS-04051,EVT-STADE-2025-0811,Accor Arena,Buvette Tribune Nord,Restauration / Buvette,98816.81,0.0,4.37
CNS-04052,EVT-STADE-2025-0811,Accor Arena,Buvette Tribune Sud,Restauration / Buvette,80787.57,0.0,3.57
CNS-04053,EVT-STADE-2025-0811,Accor Arena,Boutique Officielle Club,Boutique Merchandising,0.0,120042.25,5.31
CNS-04054,EVT-STADE-2025-0811,Accor Arena,Bar VIP Loges Prestige,Bar VIP Loges,190011.82,85767.41,12.19
CNS-04055,EVT-STADE-2025-0811,Accor Arena,Stand Snacking Parvis,Restauration / Buvette,49178.77,0.0,2.17
CNS-04056,EVT-STADE-2025-0812,Complexe Mangin-Beaulieu,Buvette Tribune Nord,Restauration / Buvette,324851.88,0.0,4.19
CNS-04057,EVT-STADE-2025-0812,Complexe Mangin-Beaulieu,Buvette Tribune Sud,Restauration / Buvette,345268.83,0.0,4.45
CNS-04058,EVT-STADE-2025-0812,Complexe Mangin-Beaulieu,Boutique Officielle Club,Boutique Merchandising,0.0,879899.3,11.34
CNS-04059,EVT-STADE-2025-0812,Complexe Mangin-Beaulieu,Bar VIP Loges Prestige,Bar VIP Loges,966911.13,267582.98,15.91
CNS-04060,EVT-STADE-2025-0812,Complexe Mangin-Beaulieu,Stand Snacking Parvis,Restauration / Buvette,171201.49,0.0,2.21
CNS-04061,EVT-STADE-2025-0813,Arkéa Arena,Buvette Tribune Nord,Restauration / Buvette,74734.65,0.0,4.03
CNS-04062,EVT-STADE-2025-0813,Arkéa Arena,Buvette Tribune Sud,Restauration / Buvette,60285.99,0.0,3.25
CNS-04063,EVT-STADE-2025-0813,Arkéa Arena,Boutique Officielle Club,Boutique Merchandising,0.0,220344.46,11.89
CNS-04064,EVT-STADE-2025-0813,Arkéa Arena,Bar VIP Loges Prestige,Bar VIP Loges,85045.3,30698.08,6.25
CNS-04065,EVT-STADE-2025-0813,Arkéa Arena,Stand Snacking Parvis,Restauration / Buvette,65025.3,0.0,3.51
CNS-04066,EVT-STADE-2025-0814,Rhenus Sport,Buvette Tribune Nord,Restauration / Buvette,231155.65,0.0,3.97
CNS-04067,EVT-STADE-2025-0814,Rhenus Sport,Buvette Tribune Sud,Restauration / Buvette,151758.12,0.0,2.61
CNS-04068,EVT-STADE-2025-0814,Rhenus Sport,Boutique Officielle Club,Boutique Merchandising,0.0,467272.55,8.03
CNS-04069,EVT-STADE-2025-0814,Rhenus Sport,Bar VIP Loges Prestige,Bar VIP Loges,390085.6,152928.51,9.33
CNS-04070,EVT-STADE-2025-0814,Rhenus Sport,Stand Snacking Parvis,Restauration / Buvette,246420.97,0.0,4.23
CNS-04071,EVT-STADE-2025-0815,Rhenus Sport,Buvette Tribune Nord,Restauration / Buvette,166981.81,0.0,3.75
CNS-04072,EVT-STADE-2025-0815,Rhenus Sport,Buvette Tribune Sud,Restauration / Buvette,156168.6,0.0,3.51
CNS-04073,EVT-STADE-2025-0815,Rhenus Sport,Boutique Officielle Club,Boutique Merchandising,0.0,451193.48,10.13
CNS-04074,EVT-STADE-2025-0815,Rhenus Sport,Bar VIP Loges Prestige,Bar VIP Loges,500779.92,124522.36,14.05
CNS-04075,EVT-STADE-2025-0815,Rhenus Sport,Stand Snacking Parvis,Restauration / Buvette,194303.74,0.0,4.36
CNS-04076,EVT-STADE-2025-0816,Stade des Alpes,Buvette Tribune Nord,Restauration / Buvette,44053.76,0.0,3.09
CNS-04077,EVT-STADE-2025-0816,Stade des Alpes,Buvette Tribune Sud,Restauration / Buvette,38052.43,0.0,2.67
CNS-04078,EVT-STADE-2025-0816,Stade des Alpes,Boutique Officielle Club,Boutique Merchandising,0.0,122451.9,8.59
CNS-04079,EVT-STADE-2025-0816,Stade des Alpes,Bar VIP Loges Prestige,Bar VIP Loges,123934.2,49774.6,12.19
CNS-04080,EVT-STADE-2025-0816,Stade des Alpes,Stand Snacking Parvis,Restauration / Buvette,35670.66,0.0,2.5
CNS-04081,EVT-STADE-2025-0817,Le Liberté,Buvette Tribune Nord,Restauration / Buvette,63471.25,0.0,4.34
CNS-04082,EVT-STADE-2025-0817,Le Liberté,Buvette Tribune Sud,Restauration / Buvette,50570.57,0.0,3.46
CNS-04083,EVT-STADE-2025-0817,Le Liberté,Boutique Officielle Club,Boutique Merchandising,0.0,117900.51,8.07
CNS-04084,EVT-STADE-2025-0817,Le Liberté,Bar VIP Loges Prestige,Bar VIP Loges,108284.91,53365.51,11.06
CNS-04085,EVT-STADE-2025-0817,Le Liberté,Stand Snacking Parvis,Restauration / Buvette,43538.1,0.0,2.98
CNS-04086,EVT-STADE-2025-0818,Le Liberté,Buvette Tribune Nord,Restauration / Buvette,35117.19,0.0,3.77
CNS-04087,EVT-STADE-2025-0818,Le Liberté,Buvette Tribune Sud,Restauration / Buvette,27889.12,0.0,2.99
CNS-04088,EVT-STADE-2025-0818,Le Liberté,Boutique Officielle Club,Boutique Merchandising,0.0,103974.87,11.16
CNS-04089,EVT-STADE-2025-0818,Le Liberté,Bar VIP Loges Prestige,Bar VIP Loges,60672.19,16813.27,8.32
CNS-04090,EVT-STADE-2025-0818,Le Liberté,Stand Snacking Parvis,Restauration / Buvette,36954.91,0.0,3.97
CNS-04091,EVT-STADE-2025-0819,Complexe Sportif Hautepierre,Buvette Tribune Nord,Restauration / Buvette,123240.74,0.0,3.28
CNS-04092,EVT-STADE-2025-0819,Complexe Sportif Hautepierre,Buvette Tribune Sud,Restauration / Buvette,131392.61,0.0,3.5
CNS-04093,EVT-STADE-2025-0819,Complexe Sportif Hautepierre,Boutique Officielle Club,Boutique Merchandising,0.0,392937.65,10.46
CNS-04094,EVT-STADE-2025-0819,Complexe Sportif Hautepierre,Bar VIP Loges Prestige,Bar VIP Loges,318103.33,46854.52,9.72
CNS-04095,EVT-STADE-2025-0819,Complexe Sportif Hautepierre,Stand Snacking Parvis,Restauration / Buvette,131686.75,0.0,3.51
CNS-04096,EVT-STADE-2025-0820,Stade Chaban-Delmas,Buvette Tribune Nord,Restauration / Buvette,131756.07,0.0,2.85
CNS-04097,EVT-STADE-2025-0820,Stade Chaban-Delmas,Buvette Tribune Sud,Restauration / Buvette,134763.59,0.0,2.91
CNS-04098,EVT-STADE-2025-0820,Stade Chaban-Delmas,Boutique Officielle Club,Boutique Merchandising,0.0,453530.91,9.8
CNS-04099,EVT-STADE-2025-0820,Stade Chaban-Delmas,Bar VIP Loges Prestige,Bar VIP Loges,328445.24,170536.67,10.79
CNS-04100,EVT-STADE-2025-0820,Stade Chaban-Delmas,Stand Snacking Parvis,Restauration / Buvette,146875.74,0.0,3.18
CNS-04101,EVT-STADE-2025-0821,Complexe Sportif Hautepierre,Buvette Tribune Nord,Restauration / Buvette,89508.89,0.0,2.49
CNS-04102,EVT-STADE-2025-0821,Complexe Sportif Hautepierre,Buvette Tribune Sud,Restauration / Buvette,138981.12,0.0,3.87
CNS-04103,EVT-STADE-2025-0821,Complexe Sportif Hautepierre,Boutique Officielle Club,Boutique Merchandising,0.0,402006.73,11.19
CNS-04104,EVT-STADE-2025-0821,Complexe Sportif Hautepierre,Bar VIP Loges Prestige,Bar VIP Loges,243594.02,92785.42,9.37
CNS-04105,EVT-STADE-2025-0821,Complexe Sportif Hautepierre,Stand Snacking Parvis,Restauration / Buvette,77983.12,0.0,2.17
CNS-04106,EVT-STADE-2025-0822,Stade de France,Buvette Tribune Nord,Restauration / Buvette,155975.14,0.0,2.82
CNS-04107,EVT-STADE-2025-0822,Stade de France,Buvette Tribune Sud,Restauration / Buvette,180475.63,0.0,3.26
CNS-04108,EVT-STADE-2025-0822,Stade de France,Boutique Officielle Club,Boutique Merchandising,0.0,630164.16,11.4
CNS-04109,EVT-STADE-2025-0822,Stade de France,Bar VIP Loges Prestige,Bar VIP Loges,251775.48,69606.74,5.81
CNS-04110,EVT-STADE-2025-0822,Stade de France,Stand Snacking Parvis,Restauration / Buvette,243496.37,0.0,4.4
CNS-04111,EVT-STADE-2025-0823,Parc des Princes,Buvette Tribune Nord,Restauration / Buvette,53534.17,0.0,2.86
CNS-04112,EVT-STADE-2025-0823,Parc des Princes,Buvette Tribune Sud,Restauration / Buvette,65452.45,0.0,3.5
CNS-04113,EVT-STADE-2025-0823,Parc des Princes,Boutique Officielle Club,Boutique Merchandising,0.0,214640.71,11.46
CNS-04114,EVT-STADE-2025-0823,Parc des Princes,Bar VIP Loges Prestige,Bar VIP Loges,132864.3,26861.0,8.53
CNS-04115,EVT-STADE-2025-0823,Parc des Princes,Stand Snacking Parvis,Restauration / Buvette,68372.37,0.0,3.65
CNS-04116,EVT-STADE-2025-0824,Roazhon Park,Buvette Tribune Nord,Restauration / Buvette,273165.01,0.0,3.61
CNS-04117,EVT-STADE-2025-0824,Roazhon Park,Buvette Tribune Sud,Restauration / Buvette,269141.94,0.0,3.56
CNS-04118,EVT-STADE-2025-0824,Roazhon Park,Boutique Officielle Club,Boutique Merchandising,0.0,424720.46,5.61
CNS-04119,EVT-STADE-2025-0824,Roazhon Park,Bar VIP Loges Prestige,Bar VIP Loges,600894.95,178319.89,10.3
CNS-04120,EVT-STADE-2025-0824,Roazhon Park,Stand Snacking Parvis,Restauration / Buvette,278225.35,0.0,3.68
CNS-04121,EVT-STADE-2025-0825,Groupama Stadium,Buvette Tribune Nord,Restauration / Buvette,118202.03,0.0,3.87
CNS-04122,EVT-STADE-2025-0825,Groupama Stadium,Buvette Tribune Sud,Restauration / Buvette,119883.23,0.0,3.93
CNS-04123,EVT-STADE-2025-0825,Groupama Stadium,Boutique Officielle Club,Boutique Merchandising,0.0,202402.74,6.63
CNS-04124,EVT-STADE-2025-0825,Groupama Stadium,Bar VIP Loges Prestige,Bar VIP Loges,223119.56,50791.8,8.97
CNS-04125,EVT-STADE-2025-0825,Groupama Stadium,Stand Snacking Parvis,Restauration / Buvette,77236.84,0.0,2.53
CNS-04126,EVT-STADE-2025-0826,Palais des Sports de Marseille,Buvette Tribune Nord,Restauration / Buvette,112674.82,0.0,4.36
CNS-04127,EVT-STADE-2025-0826,Palais des Sports de Marseille,Buvette Tribune Sud,Restauration / Buvette,57716.58,0.0,2.23
CNS-04128,EVT-STADE-2025-0826,Palais des Sports de Marseille,Boutique Officielle Club,Boutique Merchandising,0.0,159705.75,6.17
CNS-04129,EVT-STADE-2025-0826,Palais des Sports de Marseille,Bar VIP Loges Prestige,Bar VIP Loges,106020.42,45437.46,5.86
CNS-04130,EVT-STADE-2025-0826,Palais des Sports de Marseille,Stand Snacking Parvis,Restauration / Buvette,67429.79,0.0,2.61
CNS-04131,EVT-STADE-2025-0827,Stade de la Meinau,Buvette Tribune Nord,Restauration / Buvette,65923.12,0.0,2.8
CNS-04132,EVT-STADE-2025-0827,Stade de la Meinau,Buvette Tribune Sud,Restauration / Buvette,57369.1,0.0,2.44
CNS-04133,EVT-STADE-2025-0827,Stade de la Meinau,Boutique Officielle Club,Boutique Merchandising,0.0,148255.71,6.29
CNS-04134,EVT-STADE-2025-0827,Stade de la Meinau,Bar VIP Loges Prestige,Bar VIP Loges,152100.69,58527.68,8.94
CNS-04135,EVT-STADE-2025-0827,Stade de la Meinau,Stand Snacking Parvis,Restauration / Buvette,91792.03,0.0,3.9
CNS-04136,EVT-STADE-2025-0828,Rhenus Sport,Buvette Tribune Nord,Restauration / Buvette,134877.47,0.0,3.61
CNS-04137,EVT-STADE-2025-0828,Rhenus Sport,Buvette Tribune Sud,Restauration / Buvette,92558.82,0.0,2.48
CNS-04138,EVT-STADE-2025-0828,Rhenus Sport,Boutique Officielle Club,Boutique Merchandising,0.0,266305.84,7.12
CNS-04139,EVT-STADE-2025-0828,Rhenus Sport,Bar VIP Loges Prestige,Bar VIP Loges,191476.97,107843.84,8.01
CNS-04140,EVT-STADE-2025-0828,Rhenus Sport,Stand Snacking Parvis,Restauration / Buvette,158105.42,0.0,4.23
CNS-04141,EVT-STADE-2025-0829,Groupama Stadium,Buvette Tribune Nord,Restauration / Buvette,79624.19,0.0,3.4
CNS-04142,EVT-STADE-2025-0829,Groupama Stadium,Buvette Tribune Sud,Restauration / Buvette,65089.95,0.0,2.78
CNS-04143,EVT-STADE-2025-0829,Groupama Stadium,Boutique Officielle Club,Boutique Merchandising,0.0,135195.47,5.77
CNS-04144,EVT-STADE-2025-0829,Groupama Stadium,Bar VIP Loges Prestige,Bar VIP Loges,132664.74,57694.71,8.13
CNS-04145,EVT-STADE-2025-0829,Groupama Stadium,Stand Snacking Parvis,Restauration / Buvette,57505.98,0.0,2.46
CNS-04146,EVT-STADE-2025-0830,Halle de la Trocardière,Buvette Tribune Nord,Restauration / Buvette,56921.66,0.0,2.2
CNS-04147,EVT-STADE-2025-0830,Halle de la Trocardière,Buvette Tribune Sud,Restauration / Buvette,61420.92,0.0,2.37
CNS-04148,EVT-STADE-2025-0830,Halle de la Trocardière,Boutique Officielle Club,Boutique Merchandising,0.0,232360.25,8.98
CNS-04149,EVT-STADE-2025-0830,Halle de la Trocardière,Bar VIP Loges Prestige,Bar VIP Loges,113211.09,24395.59,5.32
CNS-04150,EVT-STADE-2025-0830,Halle de la Trocardière,Stand Snacking Parvis,Restauration / Buvette,100497.84,0.0,3.88
CNS-04151,EVT-STADE-2025-0831,Palais des Sports Saint-Sauveur,Buvette Tribune Nord,Restauration / Buvette,39541.63,0.0,4.35
CNS-04152,EVT-STADE-2025-0831,Palais des Sports Saint-Sauveur,Buvette Tribune Sud,Restauration / Buvette,26413.82,0.0,2.91
CNS-04153,EVT-STADE-2025-0831,Palais des Sports Saint-Sauveur,Boutique Officielle Club,Boutique Merchandising,0.0,56618.12,6.23
CNS-04154,EVT-STADE-2025-0831,Palais des Sports Saint-Sauveur,Bar VIP Loges Prestige,Bar VIP Loges,98256.96,36739.84,14.85
CNS-04155,EVT-STADE-2025-0831,Palais des Sports Saint-Sauveur,Stand Snacking Parvis,Restauration / Buvette,33834.88,0.0,3.72
CNS-04156,EVT-STADE-2025-0832,Halle Clémenceau,Buvette Tribune Nord,Restauration / Buvette,69230.67,0.0,3.28
CNS-04157,EVT-STADE-2025-0832,Halle Clémenceau,Buvette Tribune Sud,Restauration / Buvette,53548.6,0.0,2.54
CNS-04158,EVT-STADE-2025-0832,Halle Clémenceau,Boutique Officielle Club,Boutique Merchandising,0.0,247725.42,11.74
CNS-04159,EVT-STADE-2025-0832,Halle Clémenceau,Bar VIP Loges Prestige,Bar VIP Loges,207810.66,44221.03,11.94
CNS-04160,EVT-STADE-2025-0832,Halle Clémenceau,Stand Snacking Parvis,Restauration / Buvette,46140.69,0.0,2.19
CNS-04161,EVT-STADE-2025-0833,Stade Chaban-Delmas,Buvette Tribune Nord,Restauration / Buvette,129161.64,0.0,2.27
CNS-04162,EVT-STADE-2025-0833,Stade Chaban-Delmas,Buvette Tribune Sud,Restauration / Buvette,175377.8,0.0,3.08
CNS-04163,EVT-STADE-2025-0833,Stade Chaban-Delmas,Boutique Officielle Club,Boutique Merchandising,0.0,458094.63,8.05
CNS-04164,EVT-STADE-2025-0833,Stade Chaban-Delmas,Bar VIP Loges Prestige,Bar VIP Loges,559762.75,193134.78,13.22
CNS-04165,EVT-STADE-2025-0833,Stade Chaban-Delmas,Stand Snacking Parvis,Restauration / Buvette,210591.71,0.0,3.7
CNS-04166,EVT-STADE-2025-0834,Rhenus Sport,Buvette Tribune Nord,Restauration / Buvette,168877.21,0.0,4.28
CNS-04167,EVT-STADE-2025-0834,Rhenus Sport,Buvette Tribune Sud,Restauration / Buvette,137847.87,0.0,3.49
CNS-04168,EVT-STADE-2025-0834,Rhenus Sport,Boutique Officielle Club,Boutique Merchandising,0.0,249847.91,6.33
CNS-04169,EVT-STADE-2025-0834,Rhenus Sport,Bar VIP Loges Prestige,Bar VIP Loges,288921.65,46684.25,8.5
CNS-04170,EVT-STADE-2025-0834,Rhenus Sport,Stand Snacking Parvis,Restauration / Buvette,121981.26,0.0,3.09
CNS-04171,EVT-STADE-2025-0835,Complexe Sportif de Marcq,Buvette Tribune Nord,Restauration / Buvette,155753.52,0.0,2.16
CNS-04172,EVT-STADE-2025-0835,Complexe Sportif de Marcq,Buvette Tribune Sud,Restauration / Buvette,306603.02,0.0,4.26
CNS-04173,EVT-STADE-2025-0835,Complexe Sportif de Marcq,Boutique Officielle Club,Boutique Merchandising,0.0,541133.54,7.52
CNS-04174,EVT-STADE-2025-0835,Complexe Sportif de Marcq,Bar VIP Loges Prestige,Bar VIP Loges,429407.72,73446.54,6.98
CNS-04175,EVT-STADE-2025-0835,Complexe Sportif de Marcq,Stand Snacking Parvis,Restauration / Buvette,154051.64,0.0,2.14
CNS-04176,EVT-STADE-2025-0836,Le Liberté,Buvette Tribune Nord,Restauration / Buvette,23212.52,0.0,2.26
CNS-04177,EVT-STADE-2025-0836,Le Liberté,Buvette Tribune Sud,Restauration / Buvette,35340.01,0.0,3.44
CNS-04178,EVT-STADE-2025-0836,Le Liberté,Boutique Officielle Club,Boutique Merchandising,0.0,106953.53,10.41
CNS-04179,EVT-STADE-2025-0836,Le Liberté,Bar VIP Loges Prestige,Bar VIP Loges,139880.03,29408.28,16.48
CNS-04180,EVT-STADE-2025-0836,Le Liberté,Stand Snacking Parvis,Restauration / Buvette,34982.12,0.0,3.4
CNS-04181,EVT-STADE-2025-0837,Palais des Sports Saint-Sauveur,Buvette Tribune Nord,Restauration / Buvette,58375.01,0.0,4.26
CNS-04182,EVT-STADE-2025-0837,Palais des Sports Saint-Sauveur,Buvette Tribune Sud,Restauration / Buvette,49462.76,0.0,3.61
CNS-04183,EVT-STADE-2025-0837,Palais des Sports Saint-Sauveur,Boutique Officielle Club,Boutique Merchandising,0.0,99196.28,7.24
CNS-04184,EVT-STADE-2025-0837,Palais des Sports Saint-Sauveur,Bar VIP Loges Prestige,Bar VIP Loges,104732.85,52402.7,11.47
CNS-04185,EVT-STADE-2025-0837,Palais des Sports Saint-Sauveur,Stand Snacking Parvis,Restauration / Buvette,43369.95,0.0,3.17
CNS-04186,EVT-STADE-2025-0838,Le Liberté,Buvette Tribune Nord,Restauration / Buvette,37682.98,0.0,2.99
CNS-04187,EVT-STADE-2025-0838,Le Liberté,Buvette Tribune Sud,Restauration / Buvette,56354.42,0.0,4.47
CNS-04188,EVT-STADE-2025-0838,Le Liberté,Boutique Officielle Club,Boutique Merchandising,0.0,49797.63,3.95
CNS-04189,EVT-STADE-2025-0838,Le Liberté,Bar VIP Loges Prestige,Bar VIP Loges,57098.42,16800.28,5.86
CNS-04190,EVT-STADE-2025-0838,Le Liberté,Stand Snacking Parvis,Restauration / Buvette,56050.84,0.0,4.44
CNS-04191,EVT-STADE-2025-0839,Stade de France,Buvette Tribune Nord,Restauration / Buvette,225909.18,0.0,3.55
CNS-04192,EVT-STADE-2025-0839,Stade de France,Buvette Tribune Sud,Restauration / Buvette,280225.41,0.0,4.4
CNS-04193,EVT-STADE-2025-0839,Stade de France,Boutique Officielle Club,Boutique Merchandising,0.0,634112.3,9.96
CNS-04194,EVT-STADE-2025-0839,Stade de France,Bar VIP Loges Prestige,Bar VIP Loges,809841.6,218713.71,16.15
CNS-04195,EVT-STADE-2025-0839,Stade de France,Stand Snacking Parvis,Restauration / Buvette,257174.84,0.0,4.04
CNS-04196,EVT-STADE-2025-0840,Patinoire Pôle Sud,Buvette Tribune Nord,Restauration / Buvette,34307.87,0.0,3.73
CNS-04197,EVT-STADE-2025-0840,Patinoire Pôle Sud,Buvette Tribune Sud,Restauration / Buvette,41339.45,0.0,4.5
CNS-04198,EVT-STADE-2025-0840,Patinoire Pôle Sud,Boutique Officielle Club,Boutique Merchandising,0.0,70538.26,7.67
CNS-04199,EVT-STADE-2025-0840,Patinoire Pôle Sud,Bar VIP Loges Prestige,Bar VIP Loges,67093.32,21159.02,9.6
CNS-04200,EVT-STADE-2025-0840,Patinoire Pôle Sud,Stand Snacking Parvis,Restauration / Buvette,25695.1,0.0,2.79
CNS-04201,EVT-STADE-2025-0841,Stade Ernest-Wallon,Buvette Tribune Nord,Restauration / Buvette,99968.61,0.0,2.58
CNS-04202,EVT-STADE-2025-0841,Stade Ernest-Wallon,Buvette Tribune Sud,Restauration / Buvette,159875.69,0.0,4.12
CNS-04203,EVT-STADE-2025-0841,Stade Ernest-Wallon,Boutique Officielle Club,Boutique Merchandising,0.0,302342.94,7.79
CNS-04204,EVT-STADE-2025-0841,Stade Ernest-Wallon,Bar VIP Loges Prestige,Bar VIP Loges,324932.31,88608.47,10.65
CNS-04205,EVT-STADE-2025-0841,Stade Ernest-Wallon,Stand Snacking Parvis,Restauration / Buvette,116476.4,0.0,3.0
CNS-04206,EVT-STADE-2025-0842,Rhenus Sport,Buvette Tribune Nord,Restauration / Buvette,165138.13,0.0,3.39
CNS-04207,EVT-STADE-2025-0842,Rhenus Sport,Buvette Tribune Sud,Restauration / Buvette,212934.71,0.0,4.37
CNS-04208,EVT-STADE-2025-0842,Rhenus Sport,Boutique Officielle Club,Boutique Merchandising,0.0,457985.46,9.4
CNS-04209,EVT-STADE-2025-0842,Rhenus Sport,Bar VIP Loges Prestige,Bar VIP Loges,322110.61,139195.43,9.47
CNS-04210,EVT-STADE-2025-0842,Rhenus Sport,Stand Snacking Parvis,Restauration / Buvette,121612.1,0.0,2.5
CNS-04211,EVT-STADE-2025-0843,Complexe Sportif de Marcq,Buvette Tribune Nord,Restauration / Buvette,254420.93,0.0,3.57
CNS-04212,EVT-STADE-2025-0843,Complexe Sportif de Marcq,Buvette Tribune Sud,Restauration / Buvette,261624.68,0.0,3.67
CNS-04213,EVT-STADE-2025-0843,Complexe Sportif de Marcq,Boutique Officielle Club,Boutique Merchandising,0.0,293373.87,4.12
CNS-04214,EVT-STADE-2025-0843,Complexe Sportif de Marcq,Bar VIP Loges Prestige,Bar VIP Loges,528977.36,132306.21,9.28
CNS-04215,EVT-STADE-2025-0843,Complexe Sportif de Marcq,Stand Snacking Parvis,Restauration / Buvette,291819.12,0.0,4.09
CNS-04216,EVT-STADE-2025-0844,Stade de France,Buvette Tribune Nord,Restauration / Buvette,331001.77,0.0,4.18
CNS-04217,EVT-STADE-2025-0844,Stade de France,Buvette Tribune Sud,Restauration / Buvette,239586.2,0.0,3.03
CNS-04218,EVT-STADE-2025-0844,Stade de France,Boutique Officielle Club,Boutique Merchandising,0.0,767221.66,9.7
CNS-04219,EVT-STADE-2025-0844,Stade de France,Bar VIP Loges Prestige,Bar VIP Loges,1020808.59,287019.31,16.53
CNS-04220,EVT-STADE-2025-0844,Stade de France,Stand Snacking Parvis,Restauration / Buvette,320591.21,0.0,4.05
CNS-04221,EVT-STADE-2025-0845,Arkéa Arena,Buvette Tribune Nord,Restauration / Buvette,54575.84,0.0,3.61
CNS-04222,EVT-STADE-2025-0845,Arkéa Arena,Buvette Tribune Sud,Restauration / Buvette,67250.91,0.0,4.45
CNS-04223,EVT-STADE-2025-0845,Arkéa Arena,Boutique Officielle Club,Boutique Merchandising,0.0,67182.42,4.45
CNS-04224,EVT-STADE-2025-0845,Arkéa Arena,Bar VIP Loges Prestige,Bar VIP Loges,102394.46,32391.13,8.93
CNS-04225,EVT-STADE-2025-0845,Arkéa Arena,Stand Snacking Parvis,Restauration / Buvette,60279.42,0.0,3.99
CNS-04226,EVT-STADE-2025-0846,Halle de la Trocardière,Buvette Tribune Nord,Restauration / Buvette,118031.43,0.0,3.63
CNS-04227,EVT-STADE-2025-0846,Halle de la Trocardière,Buvette Tribune Sud,Restauration / Buvette,103768.13,0.0,3.19
CNS-04228,EVT-STADE-2025-0846,Halle de la Trocardière,Boutique Officielle Club,Boutique Merchandising,0.0,273582.66,8.4
CNS-04229,EVT-STADE-2025-0846,Halle de la Trocardière,Bar VIP Loges Prestige,Bar VIP Loges,230550.83,56179.03,8.81
CNS-04230,EVT-STADE-2025-0846,Halle de la Trocardière,Stand Snacking Parvis,Restauration / Buvette,112323.01,0.0,3.45
CNS-04231,EVT-STADE-2025-0847,Stade de France,Buvette Tribune Nord,Restauration / Buvette,182272.45,0.0,3.13
CNS-04232,EVT-STADE-2025-0847,Stade de France,Buvette Tribune Sud,Restauration / Buvette,208135.02,0.0,3.57
CNS-04233,EVT-STADE-2025-0847,Stade de France,Boutique Officielle Club,Boutique Merchandising,0.0,667938.92,11.45
CNS-04234,EVT-STADE-2025-0847,Stade de France,Bar VIP Loges Prestige,Bar VIP Loges,638240.11,70929.32,12.16
CNS-04235,EVT-STADE-2025-0847,Stade de France,Stand Snacking Parvis,Restauration / Buvette,184506.11,0.0,3.16
CNS-04236,EVT-STADE-2025-0848,Parc des Princes,Buvette Tribune Nord,Restauration / Buvette,84971.77,0.0,3.56
CNS-04237,EVT-STADE-2025-0848,Parc des Princes,Buvette Tribune Sud,Restauration / Buvette,70975.6,0.0,2.97
CNS-04238,EVT-STADE-2025-0848,Parc des Princes,Boutique Officielle Club,Boutique Merchandising,0.0,102427.6,4.29
CNS-04239,EVT-STADE-2025-0848,Parc des Princes,Bar VIP Loges Prestige,Bar VIP Loges,267687.28,52813.51,13.41
CNS-04240,EVT-STADE-2025-0848,Parc des Princes,Stand Snacking Parvis,Restauration / Buvette,53339.78,0.0,2.23
