id_releve_lineaire,id_magasin,code_barre_ean,rayon_categorie,nombre_facings_theorique,nombre_facings_constate,taux_conformite_planogramme_pct,taux_rupture_lineaire_pct,statut_stock_lineaire
LIN-03077,MAG-0088,377334897356,Produits Frais,23,18,78.3,21.7,CONFORME
LIN-03078,MAG-0147,329995294523,Boissons & Jus,16,12,75.0,25.0,CONFORME
LIN-03079,MAG-0071,398496343007,Traiteur & Plats Cuisinés,15,13,86.7,13.3,CONFORME
LIN-03080,MAG-0077,361309473285,Produits Frais,9,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03081,MAG-0106,366408640874,Boulangerie & Pâtisserie,19,12,63.2,36.8,CONFORME
LIN-03082,MAG-0104,315969945836,Traiteur & Plats Cuisinés,13,13,100.0,0.0,CONFORME
LIN-03083,MAG-0096,317418382087,Traiteur & Plats Cuisinés,20,17,85.0,15.0,CONFORME
LIN-03084,MAG-0134,375309122005,Boissons & Jus,16,2,12.5,87.5,STOCK_FAIBLE
LIN-03085,MAG-0040,360047224770,Boissons & Jus,7,6,85.7,14.3,CONFORME
LIN-03086,MAG-0027,358653145250,Boulangerie & Pâtisserie,13,3,23.1,76.9,STOCK_FAIBLE
LIN-03087,MAG-0143,331572924063,Épicerie Sucrée,18,17,94.4,5.6,CONFORME
LIN-03088,MAG-0047,387478804417,Produits Frais,9,4,44.4,55.6,STOCK_FAIBLE
LIN-03089,MAG-0069,322225598718,Épicerie Salée,20,4,20.0,80.0,STOCK_FAIBLE
LIN-03090,MAG-0084,350202208242,Épicerie Salée,7,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03091,MAG-0086,372610012369,Boissons & Jus,10,6,60.0,40.0,CONFORME
LIN-03092,MAG-0057,377453440043,Boissons & Jus,8,8,100.0,0.0,CONFORME
LIN-03093,MAG-0070,316565810181,Boissons & Jus,13,9,69.2,30.8,CONFORME
LIN-03094,MAG-0096,388005053996,Boissons & Jus,9,3,33.3,66.7,STOCK_FAIBLE
LIN-03095,MAG-0029,348023863081,Boissons & Jus,12,1,8.3,91.7,STOCK_FAIBLE
LIN-03096,MAG-0091,374196848333,Produits Frais,18,6,33.3,66.7,STOCK_FAIBLE
LIN-03097,MAG-0135,383077172743,Boulangerie & Pâtisserie,19,4,21.1,78.9,STOCK_FAIBLE
LIN-03098,MAG-0022,375113179778,Épicerie Salée,10,8,80.0,20.0,CONFORME
LIN-03099,MAG-0058,341823080851,Épicerie Salée,17,13,76.5,23.5,CONFORME
LIN-03100,MAG-0145,365844999961,Boulangerie & Pâtisserie,14,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03101,MAG-0138,394735506996,Produits Frais,21,9,42.9,57.1,STOCK_FAIBLE
LIN-03102,MAG-0015,366362541476,Boissons & Jus,22,17,77.3,22.7,CONFORME
LIN-03103,MAG-0103,345887698215,Traiteur & Plats Cuisinés,12,10,83.3,16.7,CONFORME
LIN-03104,MAG-0055,351192213695,Traiteur & Plats Cuisinés,19,9,47.4,52.6,STOCK_FAIBLE
LIN-03105,MAG-0102,336410863291,Épicerie Sucrée,18,8,44.4,55.6,STOCK_FAIBLE
LIN-03106,MAG-0070,332210440587,Boulangerie & Pâtisserie,17,2,11.8,88.2,STOCK_FAIBLE
LIN-03107,MAG-0062,338001225892,Boissons & Jus,10,3,30.0,70.0,STOCK_FAIBLE
LIN-03108,MAG-0005,391376802471,Boulangerie & Pâtisserie,13,11,84.6,15.4,CONFORME
LIN-03109,MAG-0017,361230783551,Épicerie Salée,24,20,83.3,16.7,CONFORME
LIN-03110,MAG-0108,365423561440,Produits Frais,10,8,80.0,20.0,CONFORME
LIN-03111,MAG-0019,385292339709,Boulangerie & Pâtisserie,19,17,89.5,10.5,CONFORME
LIN-03112,MAG-0048,348619551127,Boissons & Jus,7,1,14.3,85.7,STOCK_FAIBLE
LIN-03113,MAG-0055,346121870047,Boulangerie & Pâtisserie,20,5,25.0,75.0,STOCK_FAIBLE
LIN-03114,MAG-0044,381849590121,Épicerie Salée,7,3,42.9,57.1,STOCK_FAIBLE
LIN-03115,MAG-0090,385114502875,Boissons & Jus,22,8,36.4,63.6,STOCK_FAIBLE
LIN-03116,MAG-0057,381795149793,Traiteur & Plats Cuisinés,19,17,89.5,10.5,CONFORME
LIN-03117,MAG-0031,340095377204,Épicerie Sucrée,23,22,95.7,4.3,CONFORME
LIN-03118,MAG-0085,381351379383,Épicerie Salée,13,1,7.7,92.3,STOCK_FAIBLE
LIN-03119,MAG-0004,364175054603,Épicerie Sucrée,14,8,57.1,42.9,CONFORME
LIN-03120,MAG-0075,371815834767,Traiteur & Plats Cuisinés,24,1,4.2,95.8,STOCK_FAIBLE
LIN-03121,MAG-0138,391623797490,Boulangerie & Pâtisserie,22,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03122,MAG-0090,399184268111,Boulangerie & Pâtisserie,22,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03123,MAG-0045,311423836341,Produits Frais,24,14,58.3,41.7,CONFORME
LIN-03124,MAG-0004,358853842574,Boulangerie & Pâtisserie,15,6,40.0,60.0,STOCK_FAIBLE
LIN-03125,MAG-0050,397102141231,Produits Frais,19,17,89.5,10.5,CONFORME
LIN-03126,MAG-0096,390302866772,Boissons & Jus,22,20,90.9,9.1,CONFORME
LIN-03127,MAG-0141,343865254079,Épicerie Salée,15,10,66.7,33.3,CONFORME
LIN-03128,MAG-0051,359220042592,Boissons & Jus,11,11,100.0,0.0,CONFORME
LIN-03129,MAG-0078,380843320685,Produits Frais,7,6,85.7,14.3,CONFORME
LIN-03130,MAG-0104,388915776166,Épicerie Sucrée,12,3,25.0,75.0,STOCK_FAIBLE
LIN-03131,MAG-0099,330724904415,Boulangerie & Pâtisserie,20,7,35.0,65.0,STOCK_FAIBLE
LIN-03132,MAG-0090,377904680668,Épicerie Sucrée,18,16,88.9,11.1,CONFORME
LIN-03133,MAG-0052,363499913054,Boulangerie & Pâtisserie,12,2,16.7,83.3,STOCK_FAIBLE
LIN-03134,MAG-0102,315683155059,Traiteur & Plats Cuisinés,21,2,9.5,90.5,STOCK_FAIBLE
LIN-03135,MAG-0040,354691064250,Épicerie Sucrée,18,7,38.9,61.1,STOCK_FAIBLE
LIN-03136,MAG-0139,336872917804,Boulangerie & Pâtisserie,23,18,78.3,21.7,CONFORME
LIN-03137,MAG-0065,373266855294,Produits Frais,24,24,100.0,0.0,CONFORME
LIN-03138,MAG-0104,373637684659,Épicerie Sucrée,16,4,25.0,75.0,STOCK_FAIBLE
LIN-03139,MAG-0095,399016004680,Produits Frais,7,4,57.1,42.9,CONFORME
LIN-03140,MAG-0132,343431491128,Produits Frais,22,4,18.2,81.8,STOCK_FAIBLE
LIN-03141,MAG-0143,387539838388,Épicerie Salée,21,20,95.2,4.8,CONFORME
LIN-03142,MAG-0004,373458670877,Épicerie Sucrée,14,13,92.9,7.1,CONFORME
LIN-03143,MAG-0007,350190330254,Boulangerie & Pâtisserie,14,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03144,MAG-0073,350293556680,Boissons & Jus,15,3,20.0,80.0,STOCK_FAIBLE
LIN-03145,MAG-0028,335686784710,Boissons & Jus,24,20,83.3,16.7,CONFORME
LIN-03146,MAG-0133,349009346389,Épicerie Salée,19,2,10.5,89.5,STOCK_FAIBLE
LIN-03147,MAG-0006,317047687216,Traiteur & Plats Cuisinés,14,7,50.0,50.0,CONFORME
LIN-03148,MAG-0072,391202555395,Épicerie Sucrée,16,15,93.8,6.2,CONFORME
LIN-03149,MAG-0115,343402333317,Épicerie Salée,13,1,7.7,92.3,STOCK_FAIBLE
LIN-03150,MAG-0130,365191658187,Épicerie Salée,9,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03151,MAG-0071,323095385934,Épicerie Salée,18,5,27.8,72.2,STOCK_FAIBLE
LIN-03152,MAG-0109,325992137721,Épicerie Salée,24,11,45.8,54.2,STOCK_FAIBLE
LIN-03153,MAG-0008,322880607041,Boissons & Jus,7,5,71.4,28.6,CONFORME
LIN-03154,MAG-0034,398940978955,Produits Frais,8,4,50.0,50.0,CONFORME
LIN-03155,MAG-0037,330319009190,Traiteur & Plats Cuisinés,15,2,13.3,86.7,STOCK_FAIBLE
LIN-03156,MAG-0128,378274139682,Boissons & Jus,14,11,78.6,21.4,CONFORME
LIN-03157,MAG-0145,356192837665,Boulangerie & Pâtisserie,11,3,27.3,72.7,STOCK_FAIBLE
LIN-03158,MAG-0055,397038455426,Épicerie Salée,7,3,42.9,57.1,STOCK_FAIBLE
LIN-03159,MAG-0113,318067648361,Épicerie Sucrée,15,15,100.0,0.0,CONFORME
LIN-03160,MAG-0034,353425537450,Épicerie Sucrée,13,5,38.5,61.5,STOCK_FAIBLE
LIN-03161,MAG-0127,392243193845,Épicerie Sucrée,19,5,26.3,73.7,STOCK_FAIBLE
LIN-03162,MAG-0134,311129035250,Boissons & Jus,12,12,100.0,0.0,CONFORME
LIN-03163,MAG-0096,334779589916,Produits Frais,9,2,22.2,77.8,STOCK_FAIBLE
LIN-03164,MAG-0031,392768075922,Traiteur & Plats Cuisinés,12,7,58.3,41.7,CONFORME
LIN-03165,MAG-0070,340958297161,Produits Frais,9,9,100.0,0.0,CONFORME
LIN-03166,MAG-0063,344565039683,Boulangerie & Pâtisserie,16,5,31.2,68.8,STOCK_FAIBLE
LIN-03167,MAG-0092,318996620996,Traiteur & Plats Cuisinés,12,3,25.0,75.0,STOCK_FAIBLE
LIN-03168,MAG-0063,330631761251,Épicerie Salée,10,6,60.0,40.0,CONFORME
LIN-03169,MAG-0148,375219608155,Épicerie Sucrée,23,6,26.1,73.9,STOCK_FAIBLE
LIN-03170,MAG-0018,365589025964,Épicerie Sucrée,11,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03171,MAG-0061,362388140822,Boissons & Jus,7,3,42.9,57.1,STOCK_FAIBLE
LIN-03172,MAG-0066,358689402288,Boissons & Jus,24,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03173,MAG-0006,337625366784,Traiteur & Plats Cuisinés,17,3,17.6,82.4,STOCK_FAIBLE
LIN-03174,MAG-0043,375722701610,Produits Frais,23,9,39.1,60.9,STOCK_FAIBLE
LIN-03175,MAG-0075,382633261542,Traiteur & Plats Cuisinés,12,1,8.3,91.7,STOCK_FAIBLE
LIN-03176,MAG-0105,360801479354,Produits Frais,18,1,5.6,94.4,STOCK_FAIBLE
LIN-03177,MAG-0095,325179991340,Produits Frais,15,2,13.3,86.7,STOCK_FAIBLE
LIN-03178,MAG-0121,369475835574,Boissons & Jus,18,14,77.8,22.2,CONFORME
LIN-03179,MAG-0090,341812029191,Épicerie Sucrée,7,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03180,MAG-0112,342887945641,Boissons & Jus,18,15,83.3,16.7,CONFORME
LIN-03181,MAG-0092,314092864043,Boulangerie & Pâtisserie,16,15,93.8,6.2,CONFORME
LIN-03182,MAG-0092,315823152064,Épicerie Sucrée,23,2,8.7,91.3,STOCK_FAIBLE
LIN-03183,MAG-0034,388983636077,Boissons & Jus,17,6,35.3,64.7,STOCK_FAIBLE
LIN-03184,MAG-0033,381420880287,Épicerie Sucrée,7,4,57.1,42.9,CONFORME
LIN-03185,MAG-0108,344685395910,Traiteur & Plats Cuisinés,11,3,27.3,72.7,STOCK_FAIBLE
LIN-03186,MAG-0080,399396990879,Boulangerie & Pâtisserie,6,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03187,MAG-0084,378051535222,Épicerie Salée,22,2,9.1,90.9,STOCK_FAIBLE
LIN-03188,MAG-0125,369345137721,Boulangerie & Pâtisserie,15,7,46.7,53.3,STOCK_FAIBLE
LIN-03189,MAG-0080,320222492348,Traiteur & Plats Cuisinés,10,4,40.0,60.0,STOCK_FAIBLE
LIN-03190,MAG-0146,345027870250,Boissons & Jus,23,6,26.1,73.9,STOCK_FAIBLE
LIN-03191,MAG-0011,368054103529,Épicerie Sucrée,14,6,42.9,57.1,STOCK_FAIBLE
LIN-03192,MAG-0053,318165707135,Épicerie Sucrée,14,8,57.1,42.9,CONFORME
LIN-03193,MAG-0090,330511855195,Épicerie Sucrée,24,2,8.3,91.7,STOCK_FAIBLE
LIN-03194,MAG-0038,354178618915,Traiteur & Plats Cuisinés,9,5,55.6,44.4,CONFORME
LIN-03195,MAG-0062,343653105316,Boissons & Jus,20,3,15.0,85.0,STOCK_FAIBLE
LIN-03196,MAG-0010,389045712561,Produits Frais,7,5,71.4,28.6,CONFORME
LIN-03197,MAG-0124,318347066605,Épicerie Salée,14,5,35.7,64.3,STOCK_FAIBLE
LIN-03198,MAG-0117,310706978774,Traiteur & Plats Cuisinés,18,15,83.3,16.7,CONFORME
LIN-03199,MAG-0139,321039255351,Boissons & Jus,20,1,5.0,95.0,STOCK_FAIBLE
LIN-03200,MAG-0139,329590065710,Boulangerie & Pâtisserie,7,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03201,MAG-0099,374196848333,Produits Frais,19,17,89.5,10.5,CONFORME
LIN-03202,MAG-0034,399632457784,Produits Frais,14,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03203,MAG-0009,315744944992,Boissons & Jus,16,9,56.2,43.8,CONFORME
LIN-03204,MAG-0001,352532396896,Boissons & Jus,13,1,7.7,92.3,STOCK_FAIBLE
LIN-03205,MAG-0061,358258649655,Produits Frais,7,1,14.3,85.7,STOCK_FAIBLE
LIN-03206,MAG-0135,344448739973,Épicerie Sucrée,21,19,90.5,9.5,CONFORME
LIN-03207,MAG-0050,334775734494,Traiteur & Plats Cuisinés,15,6,40.0,60.0,STOCK_FAIBLE
LIN-03208,MAG-0098,318879266906,Boissons & Jus,15,8,53.3,46.7,CONFORME
LIN-03209,MAG-0090,311639044926,Boulangerie & Pâtisserie,8,8,100.0,0.0,CONFORME
LIN-03210,MAG-0068,397936071812,Produits Frais,22,8,36.4,63.6,STOCK_FAIBLE
LIN-03211,MAG-0013,339130130896,Produits Frais,18,12,66.7,33.3,CONFORME
LIN-03212,MAG-0059,333418958833,Traiteur & Plats Cuisinés,22,17,77.3,22.7,CONFORME
LIN-03213,MAG-0084,376643560200,Épicerie Salée,24,13,54.2,45.8,CONFORME
LIN-03214,MAG-0076,366269484467,Boissons & Jus,11,6,54.5,45.5,CONFORME
LIN-03215,MAG-0100,365609802741,Traiteur & Plats Cuisinés,23,17,73.9,26.1,CONFORME
LIN-03216,MAG-0048,398627782737,Épicerie Salée,14,4,28.6,71.4,STOCK_FAIBLE
LIN-03217,MAG-0139,388014527326,Boulangerie & Pâtisserie,24,9,37.5,62.5,STOCK_FAIBLE
LIN-03218,MAG-0023,326395249175,Épicerie Sucrée,7,2,28.6,71.4,STOCK_FAIBLE
LIN-03219,MAG-0073,359967483093,Boulangerie & Pâtisserie,21,13,61.9,38.1,CONFORME
LIN-03220,MAG-0066,327393137928,Épicerie Salée,16,11,68.8,31.2,CONFORME
LIN-03221,MAG-0107,368352494317,Boulangerie & Pâtisserie,22,10,45.5,54.5,STOCK_FAIBLE
LIN-03222,MAG-0049,324050358343,Traiteur & Plats Cuisinés,13,5,38.5,61.5,STOCK_FAIBLE
LIN-03223,MAG-0016,357044308452,Épicerie Sucrée,18,3,16.7,83.3,STOCK_FAIBLE
LIN-03224,MAG-0093,347161624308,Épicerie Salée,20,18,90.0,10.0,CONFORME
LIN-03225,MAG-0040,317539005689,Produits Frais,17,14,82.4,17.6,CONFORME
LIN-03226,MAG-0144,313489857645,Épicerie Sucrée,9,6,66.7,33.3,CONFORME
LIN-03227,MAG-0137,364360300223,Épicerie Sucrée,20,1,5.0,95.0,STOCK_FAIBLE
LIN-03228,MAG-0101,311756726786,Boissons & Jus,22,17,77.3,22.7,CONFORME
LIN-03229,MAG-0005,343081898705,Boulangerie & Pâtisserie,16,16,100.0,0.0,CONFORME
LIN-03230,MAG-0073,324859696199,Boulangerie & Pâtisserie,12,7,58.3,41.7,CONFORME
LIN-03231,MAG-0117,327373442583,Boissons & Jus,7,1,14.3,85.7,STOCK_FAIBLE
LIN-03232,MAG-0001,385012866660,Épicerie Sucrée,6,4,66.7,33.3,CONFORME
LIN-03233,MAG-0069,359537237160,Épicerie Salée,18,5,27.8,72.2,STOCK_FAIBLE
LIN-03234,MAG-0144,382938594597,Produits Frais,21,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03235,MAG-0144,324541399318,Produits Frais,10,3,30.0,70.0,STOCK_FAIBLE
LIN-03236,MAG-0035,330527860013,Produits Frais,10,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03237,MAG-0124,399424543177,Produits Frais,8,2,25.0,75.0,STOCK_FAIBLE
LIN-03238,MAG-0134,324304309380,Traiteur & Plats Cuisinés,16,2,12.5,87.5,STOCK_FAIBLE
LIN-03239,MAG-0034,366251062722,Traiteur & Plats Cuisinés,19,4,21.1,78.9,STOCK_FAIBLE
LIN-03240,MAG-0070,386917840730,Traiteur & Plats Cuisinés,22,17,77.3,22.7,CONFORME
LIN-03241,MAG-0118,356363866430,Produits Frais,9,5,55.6,44.4,CONFORME
LIN-03242,MAG-0026,387882593685,Épicerie Sucrée,21,6,28.6,71.4,STOCK_FAIBLE
LIN-03243,MAG-0059,323732556916,Traiteur & Plats Cuisinés,21,4,19.0,81.0,STOCK_FAIBLE
LIN-03244,MAG-0055,391069180155,Boissons & Jus,16,14,87.5,12.5,CONFORME
LIN-03245,MAG-0003,313101771059,Boulangerie & Pâtisserie,15,8,53.3,46.7,CONFORME
LIN-03246,MAG-0018,355613213984,Épicerie Sucrée,16,5,31.2,68.8,STOCK_FAIBLE
LIN-03247,MAG-0149,318229644405,Produits Frais,12,1,8.3,91.7,STOCK_FAIBLE
LIN-03248,MAG-0138,394077485589,Boulangerie & Pâtisserie,14,2,14.3,85.7,STOCK_FAIBLE
LIN-03249,MAG-0042,341953437451,Boulangerie & Pâtisserie,15,4,26.7,73.3,STOCK_FAIBLE
LIN-03250,MAG-0128,382590983264,Épicerie Sucrée,14,13,92.9,7.1,CONFORME
LIN-03251,MAG-0083,365564198731,Boissons & Jus,10,4,40.0,60.0,STOCK_FAIBLE
LIN-03252,MAG-0105,369109808120,Boissons & Jus,17,3,17.6,82.4,STOCK_FAIBLE
LIN-03253,MAG-0002,375298330196,Boissons & Jus,12,4,33.3,66.7,STOCK_FAIBLE
LIN-03254,MAG-0097,373849847847,Épicerie Sucrée,6,3,50.0,50.0,CONFORME
LIN-03255,MAG-0030,381262217106,Boulangerie & Pâtisserie,18,3,16.7,83.3,STOCK_FAIBLE
LIN-03256,MAG-0123,336680216678,Épicerie Sucrée,10,3,30.0,70.0,STOCK_FAIBLE
LIN-03257,MAG-0046,378551307146,Épicerie Salée,18,10,55.6,44.4,CONFORME
LIN-03258,MAG-0119,389350180209,Traiteur & Plats Cuisinés,12,4,33.3,66.7,STOCK_FAIBLE
LIN-03259,MAG-0117,313024599586,Produits Frais,15,8,53.3,46.7,CONFORME
LIN-03260,MAG-0026,380063112382,Boulangerie & Pâtisserie,21,21,100.0,0.0,CONFORME
LIN-03261,MAG-0061,355642474510,Épicerie Sucrée,7,3,42.9,57.1,STOCK_FAIBLE
LIN-03262,MAG-0046,357621642835,Produits Frais,7,1,14.3,85.7,STOCK_FAIBLE
LIN-03263,MAG-0042,341642880967,Produits Frais,7,7,100.0,0.0,CONFORME
LIN-03264,MAG-0140,374317795411,Boissons & Jus,24,5,20.8,79.2,STOCK_FAIBLE
LIN-03265,MAG-0067,349754797274,Boissons & Jus,20,20,100.0,0.0,CONFORME
LIN-03266,MAG-0115,365233389575,Boulangerie & Pâtisserie,6,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03267,MAG-0030,324162114379,Boissons & Jus,24,13,54.2,45.8,CONFORME
LIN-03268,MAG-0009,384115057554,Produits Frais,18,2,11.1,88.9,STOCK_FAIBLE
LIN-03269,MAG-0149,349489595388,Traiteur & Plats Cuisinés,7,7,100.0,0.0,CONFORME
LIN-03270,MAG-0080,332346365815,Boissons & Jus,7,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03271,MAG-0133,389817874821,Épicerie Salée,10,2,20.0,80.0,STOCK_FAIBLE
LIN-03272,MAG-0021,354945284045,Épicerie Sucrée,13,9,69.2,30.8,CONFORME
LIN-03273,MAG-0018,390580420048,Traiteur & Plats Cuisinés,20,17,85.0,15.0,CONFORME
LIN-03274,MAG-0064,322956717344,Boulangerie & Pâtisserie,20,4,20.0,80.0,STOCK_FAIBLE
LIN-03275,MAG-0008,379358842902,Boulangerie & Pâtisserie,8,1,12.5,87.5,STOCK_FAIBLE
LIN-03276,MAG-0041,347579809920,Boissons & Jus,24,22,91.7,8.3,CONFORME
LIN-03277,MAG-0117,356039529311,Boulangerie & Pâtisserie,8,6,75.0,25.0,CONFORME
LIN-03278,MAG-0021,399597213698,Traiteur & Plats Cuisinés,13,7,53.8,46.2,CONFORME
LIN-03279,MAG-0128,388308857763,Boissons & Jus,15,9,60.0,40.0,CONFORME
LIN-03280,MAG-0137,310841628451,Traiteur & Plats Cuisinés,23,13,56.5,43.5,CONFORME
LIN-03281,MAG-0035,365422933842,Produits Frais,8,4,50.0,50.0,CONFORME
LIN-03282,MAG-0048,378838595262,Produits Frais,8,1,12.5,87.5,STOCK_FAIBLE
LIN-03283,MAG-0002,370421252436,Épicerie Salée,9,1,11.1,88.9,STOCK_FAIBLE
LIN-03284,MAG-0017,389430718521,Épicerie Sucrée,11,11,100.0,0.0,CONFORME
LIN-03285,MAG-0051,332849968709,Épicerie Sucrée,11,5,45.5,54.5,STOCK_FAIBLE
LIN-03286,MAG-0002,342011872534,Produits Frais,8,8,100.0,0.0,CONFORME
LIN-03287,MAG-0147,315349350581,Épicerie Salée,16,13,81.2,18.8,CONFORME
LIN-03288,MAG-0110,358642942678,Traiteur & Plats Cuisinés,10,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03289,MAG-0137,390461647931,Épicerie Sucrée,16,15,93.8,6.2,CONFORME
LIN-03290,MAG-0075,361626395996,Traiteur & Plats Cuisinés,24,6,25.0,75.0,STOCK_FAIBLE
LIN-03291,MAG-0043,342073729975,Traiteur & Plats Cuisinés,21,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03292,MAG-0119,317944432700,Boulangerie & Pâtisserie,17,6,35.3,64.7,STOCK_FAIBLE
LIN-03293,MAG-0134,315035538759,Boulangerie & Pâtisserie,22,21,95.5,4.5,CONFORME
LIN-03294,MAG-0103,321127323381,Boulangerie & Pâtisserie,6,4,66.7,33.3,CONFORME
LIN-03295,MAG-0134,378587068144,Boulangerie & Pâtisserie,9,5,55.6,44.4,CONFORME
LIN-03296,MAG-0092,311068727605,Traiteur & Plats Cuisinés,12,6,50.0,50.0,CONFORME
LIN-03297,MAG-0011,343081898705,Boulangerie & Pâtisserie,7,2,28.6,71.4,STOCK_FAIBLE
LIN-03298,MAG-0022,373876086393,Traiteur & Plats Cuisinés,9,9,100.0,0.0,CONFORME
LIN-03299,MAG-0076,352328733116,Épicerie Salée,24,16,66.7,33.3,CONFORME
LIN-03300,MAG-0096,388302713432,Épicerie Sucrée,8,7,87.5,12.5,CONFORME
LIN-03301,MAG-0058,381478018838,Produits Frais,7,7,100.0,0.0,CONFORME
LIN-03302,MAG-0013,387817092224,Épicerie Salée,6,5,83.3,16.7,CONFORME
LIN-03303,MAG-0034,310667733912,Produits Frais,18,6,33.3,66.7,STOCK_FAIBLE
LIN-03304,MAG-0085,349353190069,Épicerie Sucrée,8,7,87.5,12.5,CONFORME
LIN-03305,MAG-0013,358194248458,Produits Frais,24,11,45.8,54.2,STOCK_FAIBLE
LIN-03306,MAG-0144,386520597751,Traiteur & Plats Cuisinés,16,8,50.0,50.0,CONFORME
LIN-03307,MAG-0106,398851911532,Boissons & Jus,16,7,43.8,56.2,STOCK_FAIBLE
LIN-03308,MAG-0070,384902595589,Boulangerie & Pâtisserie,23,9,39.1,60.9,STOCK_FAIBLE
LIN-03309,MAG-0099,342893683851,Épicerie Salée,8,8,100.0,0.0,CONFORME
LIN-03310,MAG-0009,372387123068,Épicerie Sucrée,14,14,100.0,0.0,CONFORME
LIN-03311,MAG-0040,388302713432,Épicerie Sucrée,15,3,20.0,80.0,STOCK_FAIBLE
LIN-03312,MAG-0058,388539121878,Épicerie Salée,11,1,9.1,90.9,STOCK_FAIBLE
LIN-03313,MAG-0137,384918949940,Épicerie Salée,22,15,68.2,31.8,CONFORME
LIN-03314,MAG-0104,387817092224,Épicerie Salée,9,7,77.8,22.2,CONFORME
LIN-03315,MAG-0030,388719498993,Épicerie Sucrée,10,2,20.0,80.0,STOCK_FAIBLE
LIN-03316,MAG-0140,399798452992,Produits Frais,16,15,93.8,6.2,CONFORME
LIN-03317,MAG-0026,330189607441,Épicerie Sucrée,13,11,84.6,15.4,CONFORME
LIN-03318,MAG-0130,364599068393,Boissons & Jus,11,7,63.6,36.4,CONFORME
LIN-03319,MAG-0051,377905911357,Épicerie Sucrée,6,1,16.7,83.3,STOCK_FAIBLE
LIN-03320,MAG-0049,388982969091,Boulangerie & Pâtisserie,22,22,100.0,0.0,CONFORME
LIN-03321,MAG-0143,395357737957,Épicerie Salée,12,8,66.7,33.3,CONFORME
LIN-03322,MAG-0132,362231234539,Épicerie Salée,19,3,15.8,84.2,STOCK_FAIBLE
LIN-03323,MAG-0013,323205474494,Épicerie Salée,14,1,7.1,92.9,STOCK_FAIBLE
LIN-03324,MAG-0052,334179375972,Boissons & Jus,20,7,35.0,65.0,STOCK_FAIBLE
LIN-03325,MAG-0066,389458008625,Produits Frais,18,8,44.4,55.6,STOCK_FAIBLE
LIN-03326,MAG-0008,311315817730,Épicerie Salée,18,18,100.0,0.0,CONFORME
LIN-03327,MAG-0138,311423836341,Produits Frais,14,10,71.4,28.6,CONFORME
LIN-03328,MAG-0009,381544135367,Boissons & Jus,21,15,71.4,28.6,CONFORME
LIN-03329,MAG-0064,345983609704,Épicerie Sucrée,21,21,100.0,0.0,CONFORME
LIN-03330,MAG-0069,358058423853,Épicerie Sucrée,22,15,68.2,31.8,CONFORME
LIN-03331,MAG-0031,351254504997,Traiteur & Plats Cuisinés,12,1,8.3,91.7,STOCK_FAIBLE
LIN-03332,MAG-0111,322191830059,Épicerie Salée,8,5,62.5,37.5,CONFORME
LIN-03333,MAG-0005,328405810068,Traiteur & Plats Cuisinés,7,6,85.7,14.3,CONFORME
LIN-03334,MAG-0049,378374284154,Produits Frais,17,10,58.8,41.2,CONFORME
LIN-03335,MAG-0061,322280724105,Épicerie Sucrée,9,1,11.1,88.9,STOCK_FAIBLE
LIN-03336,MAG-0099,396128976836,Traiteur & Plats Cuisinés,7,6,85.7,14.3,CONFORME
LIN-03337,MAG-0094,378866574896,Boulangerie & Pâtisserie,11,7,63.6,36.4,CONFORME
LIN-03338,MAG-0126,371144424343,Traiteur & Plats Cuisinés,11,0,0.0,100.0,RUPTURE_SHELF_OUT
LIN-03339,MAG-0010,380517728414,Épicerie Salée,8,2,25.0,75.0,STOCK_FAIBLE
LIN-03340,MAG-0028,342197146766,Traiteur & Plats Cuisinés,8,1,12.5,87.5,STOCK_FAIBLE
LIN-03341,MAG-0023,318144367647,Traiteur & Plats Cuisinés,24,9,37.5,62.5,STOCK_FAIBLE
LIN-03342,MAG-0106,330605756836,Épicerie Salée,13,6,46.2,53.8,STOCK_FAIBLE
LIN-03343,MAG-0044,323019178853,Boissons & Jus,23,2,8.7,91.3,STOCK_FAIBLE
LIN-03344,MAG-0014,311613147753,Épicerie Salée,17,11,64.7,35.3,CONFORME
LIN-03345,MAG-0106,361039106982,Boulangerie & Pâtisserie,23,15,65.2,34.8,CONFORME
