validation_id,passenger_id,code_uic_gare,station_name,transport_mode,line_code,department_code,region_name,timestamp,validation_status
VAL-007250,USG-02454,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-05-16 17:09:00,VALIDE
VAL-007251,USG-02005,87271007,Paris Gare du Nord,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-10-15 17:44:00,VALIDE
VAL-007252,USG-02586,87747004,Grenoble,RER A,Axe RER A Charles de Gaulle - Étoile,38,Auvergne-Rhône-Alpes,2026-05-24 07:04:00,VALIDE
VAL-007253,USG-00334,87756054,Nice Ville,RER A,Axe RER A Charles de Gaulle - Étoile,06,Provence-Alpes-Côte d'Azur,2026-09-02 08:39:00,CORRESPONDANCE
VAL-007254,USG-00475,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-06-16 07:13:00,VALIDE
VAL-007255,USG-00416,87756054,Nice Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,06,Provence-Alpes-Côte d'Azur,2026-06-26 08:37:00,VALIDE
VAL-007256,USG-02267,87751006,Marseille Saint-Charles,RER A,Axe RER A Charles de Gaulle - Étoile,13,Provence-Alpes-Côte d'Azur,2026-06-02 17:45:00,VALIDE
VAL-007257,USG-00346,87471003,Rennes,TGV InOui,Ligne Grande Vitesse East,35,Bretagne,2026-05-28 08:17:00,VALIDE
VAL-007258,USG-02531,87212027,Strasbourg Ville,RER A,Axe RER A Charles de Gaulle - Étoile,67,Grand Est,2026-05-17 07:46:00,VALIDE
VAL-007259,USG-00462,87391003,Paris Montparnasse,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-06-17 17:06:00,VALIDE
VAL-007260,USG-02658,87722023,Lyon Part-Dieu,Métro 1,Ligne 1 La Défense - Château de Vincennes,69,Auvergne-Rhône-Alpes,2026-09-14 07:47:00,VALIDE
VAL-007261,USG-02748,87751006,Marseille Saint-Charles,TGV InOui,Ligne Grande Vitesse East,13,Provence-Alpes-Côte d'Azur,2026-07-21 08:33:00,REFUSE_SOLDE
VAL-007262,USG-01657,87611004,Toulouse Matabiau,Métro 1,Ligne 1 La Défense - Château de Vincennes,31,Occitanie,2026-06-25 17:19:00,VALIDE
VAL-007263,USG-00147,87271007,Paris Gare du Nord,TER,Ligne Régionale TER,75,Île-de-France,2026-05-02 17:42:00,CORRESPONDANCE
VAL-007264,USG-02206,87747004,Grenoble,TGV InOui,Ligne Grande Vitesse East,38,Auvergne-Rhône-Alpes,2026-06-10 08:56:00,VALIDE
VAL-007265,USG-00443,87481002,Nantes,TER,Ligne Régionale TER,44,Pays de la Loire,2026-05-24 17:04:00,VALIDE
VAL-007266,USG-01997,87611004,Toulouse Matabiau,RER A,Axe RER A Charles de Gaulle - Étoile,31,Occitanie,2026-06-10 18:57:00,VALIDE
VAL-007267,USG-01944,87686006,Paris Gare de Lyon,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-08-28 17:15:00,VALIDE
VAL-007268,USG-00492,87581009,Bordeaux Saint-Jean,RER A,Axe RER A Charles de Gaulle - Étoile,33,Nouvelle-Aquitaine,2026-10-12 18:14:00,VALIDE
VAL-007269,USG-00046,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-08-09 08:34:00,CORRESPONDANCE
VAL-007270,USG-00431,87271007,Paris Gare du Nord,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-05-03 18:42:00,VALIDE
VAL-007271,USG-02664,87271007,Paris Gare du Nord,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-07-05 18:05:00,VALIDE
VAL-007272,USG-02027,87611004,Toulouse Matabiau,Métro 1,Ligne 1 La Défense - Château de Vincennes,31,Occitanie,2026-05-12 08:09:00,VALIDE
VAL-007273,USG-01385,87756054,Nice Ville,TGV InOui,Ligne Grande Vitesse East,06,Provence-Alpes-Côte d'Azur,2026-08-05 07:01:00,VALIDE
VAL-007274,USG-01076,87751006,Marseille Saint-Charles,TER,Ligne Régionale TER,13,Provence-Alpes-Côte d'Azur,2026-08-03 17:15:00,VALIDE
VAL-007275,USG-01923,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-06-26 07:07:00,REFUSE_SOLDE
VAL-007276,USG-01037,87747004,Grenoble,RER A,Axe RER A Charles de Gaulle - Étoile,38,Auvergne-Rhône-Alpes,2026-09-27 07:26:00,VALIDE
VAL-007277,USG-02674,87481002,Nantes,Métro 1,Ligne 1 La Défense - Château de Vincennes,44,Pays de la Loire,2026-08-11 08:23:00,VALIDE
VAL-007278,USG-00612,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-06-13 18:45:00,VALIDE
VAL-007279,USG-02066,87481002,Nantes,TER,Ligne Régionale TER,44,Pays de la Loire,2026-06-03 08:26:00,CORRESPONDANCE
VAL-007280,USG-02480,87611004,Toulouse Matabiau,Métro 1,Ligne 1 La Défense - Château de Vincennes,31,Occitanie,2026-05-10 18:55:00,VALIDE
VAL-007281,USG-00621,87271007,Paris Gare du Nord,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-05-21 08:30:00,VALIDE
VAL-007282,USG-01691,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-10-03 17:01:00,VALIDE
VAL-007283,USG-02148,87611004,Toulouse Matabiau,TER,Ligne Régionale TER,31,Occitanie,2026-10-03 08:07:00,VALIDE
VAL-007284,USG-01000,87391003,Paris Montparnasse,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-10-05 08:39:00,VALIDE
VAL-007285,USG-00362,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-05-25 17:18:00,VALIDE
VAL-007286,USG-01220,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-05-07 08:07:00,VALIDE
VAL-007287,USG-00218,87391003,Paris Montparnasse,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-07-21 08:32:00,VALIDE
VAL-007288,USG-01310,87747004,Grenoble,TGV InOui,Ligne Grande Vitesse East,38,Auvergne-Rhône-Alpes,2026-10-04 17:25:00,VALIDE
VAL-007289,USG-00219,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-10-12 18:16:00,VALIDE
VAL-007290,USG-01264,87722023,Lyon Part-Dieu,Métro 1,Ligne 1 La Défense - Château de Vincennes,69,Auvergne-Rhône-Alpes,2026-08-01 07:45:00,HORS_ZONE
VAL-007291,USG-00118,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-08-01 17:30:00,VALIDE
VAL-007292,USG-02014,87747004,Grenoble,TGV InOui,Ligne Grande Vitesse East,38,Auvergne-Rhône-Alpes,2026-07-15 08:39:00,VALIDE
VAL-007293,USG-00657,87271007,Paris Gare du Nord,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-08-20 08:31:00,VALIDE
VAL-007294,USG-02085,87223263,Lille Flandres,TER,Ligne Régionale TER,59,Hauts-de-France,2026-09-24 07:48:00,VALIDE
VAL-007295,USG-01949,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-07-16 07:32:00,CORRESPONDANCE
VAL-007296,USG-01100,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-05-01 08:28:00,VALIDE
VAL-007297,USG-00809,87581009,Bordeaux Saint-Jean,RER A,Axe RER A Charles de Gaulle - Étoile,33,Nouvelle-Aquitaine,2026-10-12 07:22:00,VALIDE
VAL-007298,USG-00116,87481002,Nantes,TER,Ligne Régionale TER,44,Pays de la Loire,2026-09-22 18:49:00,VALIDE
VAL-007299,USG-01906,87271007,Paris Gare du Nord,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-10-12 18:45:00,VALIDE
VAL-007300,USG-02828,87756054,Nice Ville,TER,Ligne Régionale TER,06,Provence-Alpes-Côte d'Azur,2026-10-25 17:56:00,VALIDE
VAL-007301,USG-02429,87756054,Nice Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,06,Provence-Alpes-Côte d'Azur,2026-08-12 07:40:00,VALIDE
VAL-007302,USG-01724,87756054,Nice Ville,RER A,Axe RER A Charles de Gaulle - Étoile,06,Provence-Alpes-Côte d'Azur,2026-09-16 18:07:00,VALIDE
VAL-007303,USG-01972,87471003,Rennes,TGV InOui,Ligne Grande Vitesse East,35,Bretagne,2026-08-31 07:10:00,VALIDE
VAL-007304,USG-00137,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-06-15 18:34:00,VALIDE
VAL-007305,USG-00421,87686006,Paris Gare de Lyon,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-05-30 08:40:00,VALIDE
VAL-007306,USG-02173,87751006,Marseille Saint-Charles,TGV InOui,Ligne Grande Vitesse East,13,Provence-Alpes-Côte d'Azur,2026-05-01 18:23:00,CORRESPONDANCE
VAL-007307,USG-02655,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-10-24 18:56:00,HORS_ZONE
VAL-007308,USG-01611,87481002,Nantes,TER,Ligne Régionale TER,44,Pays de la Loire,2026-05-07 07:50:00,VALIDE
VAL-007309,USG-01998,87391003,Paris Montparnasse,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-09-18 17:16:00,VALIDE
VAL-007310,USG-00050,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-09-02 07:19:00,VALIDE
VAL-007311,USG-02954,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-06-08 08:56:00,VALIDE
VAL-007312,USG-00574,87611004,Toulouse Matabiau,Métro 1,Ligne 1 La Défense - Château de Vincennes,31,Occitanie,2026-07-13 07:08:00,VALIDE
VAL-007313,USG-01570,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-08-24 08:38:00,CORRESPONDANCE
VAL-007314,USG-00725,87756054,Nice Ville,RER A,Axe RER A Charles de Gaulle - Étoile,06,Provence-Alpes-Côte d'Azur,2026-06-10 07:38:00,CORRESPONDANCE
VAL-007315,USG-02806,87747004,Grenoble,TER,Ligne Régionale TER,38,Auvergne-Rhône-Alpes,2026-10-08 18:47:00,VALIDE
VAL-007316,USG-02943,87722023,Lyon Part-Dieu,RER A,Axe RER A Charles de Gaulle - Étoile,69,Auvergne-Rhône-Alpes,2026-09-13 17:55:00,VALIDE
VAL-007317,USG-01275,87722023,Lyon Part-Dieu,RER A,Axe RER A Charles de Gaulle - Étoile,69,Auvergne-Rhône-Alpes,2026-10-07 17:54:00,REFUSE_SOLDE
VAL-007318,USG-00959,87391003,Paris Montparnasse,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-08-31 17:13:00,CORRESPONDANCE
VAL-007319,USG-01318,87391003,Paris Montparnasse,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-09-11 18:38:00,VALIDE
VAL-007320,USG-02935,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-09-13 17:26:00,VALIDE
VAL-007321,USG-02327,87471003,Rennes,Métro 1,Ligne 1 La Défense - Château de Vincennes,35,Bretagne,2026-07-22 17:09:00,VALIDE
VAL-007322,USG-01598,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-08-29 08:06:00,CORRESPONDANCE
VAL-007323,USG-00677,87756054,Nice Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,06,Provence-Alpes-Côte d'Azur,2026-09-24 17:29:00,VALIDE
VAL-007324,USG-02374,87686006,Paris Gare de Lyon,TER,Ligne Régionale TER,75,Île-de-France,2026-07-27 07:49:00,VALIDE
VAL-007325,USG-02931,87581009,Bordeaux Saint-Jean,RER A,Axe RER A Charles de Gaulle - Étoile,33,Nouvelle-Aquitaine,2026-07-31 18:40:00,VALIDE
VAL-007326,USG-01419,87751006,Marseille Saint-Charles,TER,Ligne Régionale TER,13,Provence-Alpes-Côte d'Azur,2026-06-01 18:51:00,VALIDE
VAL-007327,USG-00185,87751006,Marseille Saint-Charles,TGV InOui,Ligne Grande Vitesse East,13,Provence-Alpes-Côte d'Azur,2026-09-29 08:22:00,CORRESPONDANCE
VAL-007328,USG-00989,87581009,Bordeaux Saint-Jean,TGV InOui,Ligne Grande Vitesse East,33,Nouvelle-Aquitaine,2026-09-20 18:24:00,CORRESPONDANCE
VAL-007329,USG-00794,87751006,Marseille Saint-Charles,TGV InOui,Ligne Grande Vitesse East,13,Provence-Alpes-Côte d'Azur,2026-05-25 08:06:00,VALIDE
VAL-007330,USG-00655,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-06-03 07:09:00,CORRESPONDANCE
VAL-007331,USG-00418,87747004,Grenoble,TGV InOui,Ligne Grande Vitesse East,38,Auvergne-Rhône-Alpes,2026-06-13 08:25:00,VALIDE
VAL-007332,USG-02842,87686006,Paris Gare de Lyon,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-09-30 08:05:00,VALIDE
VAL-007333,USG-02820,87212027,Strasbourg Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,67,Grand Est,2026-10-24 08:04:00,VALIDE
VAL-007334,USG-00209,87391003,Paris Montparnasse,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-06-04 08:35:00,VALIDE
VAL-007335,USG-01817,87223263,Lille Flandres,Métro 1,Ligne 1 La Défense - Château de Vincennes,59,Hauts-de-France,2026-06-01 07:42:00,VALIDE
VAL-007336,USG-01791,87271007,Paris Gare du Nord,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-05-10 08:07:00,CORRESPONDANCE
VAL-007337,USG-02896,87223263,Lille Flandres,RER A,Axe RER A Charles de Gaulle - Étoile,59,Hauts-de-France,2026-07-21 18:48:00,VALIDE
VAL-007338,USG-00338,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-05-03 17:04:00,CORRESPONDANCE
VAL-007339,USG-02946,87722023,Lyon Part-Dieu,TGV InOui,Ligne Grande Vitesse East,69,Auvergne-Rhône-Alpes,2026-09-20 17:36:00,VALIDE
VAL-007340,USG-00621,87686006,Paris Gare de Lyon,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-09-12 07:24:00,VALIDE
VAL-007341,USG-01193,87271007,Paris Gare du Nord,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-08-03 18:45:00,VALIDE
VAL-007342,USG-00210,87686006,Paris Gare de Lyon,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-07-25 08:03:00,HORS_ZONE
VAL-007343,USG-00068,87756054,Nice Ville,TER,Ligne Régionale TER,06,Provence-Alpes-Côte d'Azur,2026-09-15 07:40:00,VALIDE
VAL-007344,USG-00347,87471003,Rennes,RER A,Axe RER A Charles de Gaulle - Étoile,35,Bretagne,2026-10-16 07:16:00,VALIDE
VAL-007345,USG-00982,87611004,Toulouse Matabiau,TER,Ligne Régionale TER,31,Occitanie,2026-10-02 08:47:00,VALIDE
VAL-007346,USG-00177,87271007,Paris Gare du Nord,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-07-13 08:03:00,VALIDE
VAL-007347,USG-01062,87756054,Nice Ville,Métro 1,Ligne 1 La Défense - Château de Vincennes,06,Provence-Alpes-Côte d'Azur,2026-08-27 08:51:00,VALIDE
VAL-007348,USG-00149,87581009,Bordeaux Saint-Jean,TGV InOui,Ligne Grande Vitesse East,33,Nouvelle-Aquitaine,2026-08-20 18:17:00,VALIDE
VAL-007349,USG-01826,87722023,Lyon Part-Dieu,RER A,Axe RER A Charles de Gaulle - Étoile,69,Auvergne-Rhône-Alpes,2026-08-14 07:18:00,VALIDE
VAL-007350,USG-02920,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-08-02 07:22:00,VALIDE
VAL-007351,USG-00305,87271007,Paris Gare du Nord,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-10-03 17:11:00,VALIDE
VAL-007352,USG-00367,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-09-15 08:36:00,VALIDE
VAL-007353,USG-00908,87391003,Paris Montparnasse,TER,Ligne Régionale TER,75,Île-de-France,2026-08-08 17:44:00,VALIDE
VAL-007354,USG-01533,87271007,Paris Gare du Nord,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-05-08 07:51:00,VALIDE
VAL-007355,USG-01486,87581009,Bordeaux Saint-Jean,TER,Ligne Régionale TER,33,Nouvelle-Aquitaine,2026-09-22 18:22:00,VALIDE
VAL-007356,USG-00104,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-07-14 17:42:00,VALIDE
VAL-007357,USG-00354,87581009,Bordeaux Saint-Jean,TGV InOui,Ligne Grande Vitesse East,33,Nouvelle-Aquitaine,2026-08-18 08:39:00,VALIDE
VAL-007358,USG-02009,87611004,Toulouse Matabiau,TGV InOui,Ligne Grande Vitesse East,31,Occitanie,2026-09-01 07:01:00,VALIDE
VAL-007359,USG-00654,87581009,Bordeaux Saint-Jean,Métro 1,Ligne 1 La Défense - Château de Vincennes,33,Nouvelle-Aquitaine,2026-05-18 07:00:00,VALIDE
VAL-007360,USG-02561,87751006,Marseille Saint-Charles,TER,Ligne Régionale TER,13,Provence-Alpes-Côte d'Azur,2026-06-19 17:27:00,VALIDE
VAL-007361,USG-01895,87686006,Paris Gare de Lyon,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-06-27 08:33:00,VALIDE
VAL-007362,USG-02597,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-08-21 18:38:00,VALIDE
VAL-007363,USG-01828,87212027,Strasbourg Ville,TER,Ligne Régionale TER,67,Grand Est,2026-07-12 18:30:00,CORRESPONDANCE
VAL-007364,USG-02869,87471003,Rennes,Métro 1,Ligne 1 La Défense - Château de Vincennes,35,Bretagne,2026-07-26 08:20:00,VALIDE
VAL-007365,USG-00216,87611004,Toulouse Matabiau,RER A,Axe RER A Charles de Gaulle - Étoile,31,Occitanie,2026-06-28 08:53:00,VALIDE
VAL-007366,USG-01495,87481002,Nantes,Métro 1,Ligne 1 La Défense - Château de Vincennes,44,Pays de la Loire,2026-10-20 07:46:00,VALIDE
VAL-007367,USG-00442,87747004,Grenoble,RER A,Axe RER A Charles de Gaulle - Étoile,38,Auvergne-Rhône-Alpes,2026-07-31 17:47:00,VALIDE
VAL-007368,USG-02598,87471003,Rennes,Métro 1,Ligne 1 La Défense - Château de Vincennes,35,Bretagne,2026-09-26 17:11:00,VALIDE
VAL-007369,USG-02853,87722023,Lyon Part-Dieu,Métro 1,Ligne 1 La Défense - Château de Vincennes,69,Auvergne-Rhône-Alpes,2026-07-23 08:43:00,VALIDE
VAL-007370,USG-02798,87471003,Rennes,Métro 1,Ligne 1 La Défense - Château de Vincennes,35,Bretagne,2026-10-16 07:31:00,VALIDE
VAL-007371,USG-01745,87471003,Rennes,TGV InOui,Ligne Grande Vitesse East,35,Bretagne,2026-07-31 17:49:00,VALIDE
VAL-007372,USG-00299,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-05-19 07:29:00,VALIDE
VAL-007373,USG-01416,87686006,Paris Gare de Lyon,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-09-05 17:08:00,VALIDE
VAL-007374,USG-00969,87481002,Nantes,Métro 1,Ligne 1 La Défense - Château de Vincennes,44,Pays de la Loire,2026-05-01 07:52:00,VALIDE
VAL-007375,USG-02213,87722023,Lyon Part-Dieu,TGV InOui,Ligne Grande Vitesse East,69,Auvergne-Rhône-Alpes,2026-09-02 07:36:00,VALIDE
VAL-007376,USG-00565,87581009,Bordeaux Saint-Jean,TER,Ligne Régionale TER,33,Nouvelle-Aquitaine,2026-05-24 17:20:00,VALIDE
VAL-007377,USG-00189,87391003,Paris Montparnasse,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-10-09 17:09:00,VALIDE
VAL-007378,USG-01725,87391003,Paris Montparnasse,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-05-08 07:00:00,VALIDE
VAL-007379,USG-00326,87391003,Paris Montparnasse,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-05-08 18:48:00,VALIDE
VAL-007380,USG-02181,87747004,Grenoble,TGV InOui,Ligne Grande Vitesse East,38,Auvergne-Rhône-Alpes,2026-08-31 17:19:00,VALIDE
VAL-007381,USG-00228,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-09-19 08:59:00,VALIDE
VAL-007382,USG-00775,87581009,Bordeaux Saint-Jean,RER A,Axe RER A Charles de Gaulle - Étoile,33,Nouvelle-Aquitaine,2026-10-27 17:43:00,VALIDE
VAL-007383,USG-02160,87271007,Paris Gare du Nord,RER A,Axe RER A Charles de Gaulle - Étoile,75,Île-de-France,2026-09-17 18:54:00,VALIDE
VAL-007384,USG-00517,87581009,Bordeaux Saint-Jean,Métro 1,Ligne 1 La Défense - Château de Vincennes,33,Nouvelle-Aquitaine,2026-10-17 17:35:00,VALIDE
VAL-007385,USG-00196,87581009,Bordeaux Saint-Jean,TER,Ligne Régionale TER,33,Nouvelle-Aquitaine,2026-08-02 17:53:00,VALIDE
VAL-007386,USG-02006,87481002,Nantes,RER A,Axe RER A Charles de Gaulle - Étoile,44,Pays de la Loire,2026-09-27 18:43:00,VALIDE
VAL-007387,USG-00949,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-09-02 08:05:00,VALIDE
VAL-007388,USG-00099,87581009,Bordeaux Saint-Jean,Métro 1,Ligne 1 La Défense - Château de Vincennes,33,Nouvelle-Aquitaine,2026-09-04 08:08:00,VALIDE
VAL-007389,USG-00145,87223263,Lille Flandres,TGV InOui,Ligne Grande Vitesse East,59,Hauts-de-France,2026-06-24 07:50:00,CORRESPONDANCE
VAL-007390,USG-02298,87751006,Marseille Saint-Charles,RER A,Axe RER A Charles de Gaulle - Étoile,13,Provence-Alpes-Côte d'Azur,2026-05-02 18:41:00,REFUSE_SOLDE
VAL-007391,USG-00697,87756054,Nice Ville,RER A,Axe RER A Charles de Gaulle - Étoile,06,Provence-Alpes-Côte d'Azur,2026-08-17 08:46:00,VALIDE
VAL-007392,USG-00443,87611004,Toulouse Matabiau,TER,Ligne Régionale TER,31,Occitanie,2026-10-20 18:15:00,VALIDE
VAL-007393,USG-00422,87686006,Paris Gare de Lyon,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-08-04 07:29:00,VALIDE
VAL-007394,USG-00888,87481002,Nantes,RER A,Axe RER A Charles de Gaulle - Étoile,44,Pays de la Loire,2026-07-25 07:42:00,VALIDE
VAL-007395,USG-02063,87212027,Strasbourg Ville,TGV InOui,Ligne Grande Vitesse East,67,Grand Est,2026-07-25 08:07:00,VALIDE
VAL-007396,USG-01756,87481002,Nantes,Métro 1,Ligne 1 La Défense - Château de Vincennes,44,Pays de la Loire,2026-06-20 18:51:00,VALIDE
VAL-007397,USG-01570,87581009,Bordeaux Saint-Jean,TGV InOui,Ligne Grande Vitesse East,33,Nouvelle-Aquitaine,2026-09-04 18:09:00,REFUSE_SOLDE
VAL-007398,USG-00562,87391003,Paris Montparnasse,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-08-19 18:41:00,VALIDE
VAL-007399,USG-02839,87471003,Rennes,Métro 1,Ligne 1 La Défense - Château de Vincennes,35,Bretagne,2026-05-27 08:27:00,VALIDE
VAL-007400,USG-02990,87271007,Paris Gare du Nord,Métro 1,Ligne 1 La Défense - Château de Vincennes,75,Île-de-France,2026-07-04 07:10:00,VALIDE
VAL-007401,USG-01503,87722023,Lyon Part-Dieu,TER,Ligne Régionale TER,69,Auvergne-Rhône-Alpes,2026-08-28 07:40:00,VALIDE
VAL-007402,USG-01698,87481002,Nantes,TGV InOui,Ligne Grande Vitesse East,44,Pays de la Loire,2026-06-12 07:48:00,REFUSE_SOLDE
VAL-007403,USG-01333,87271007,Paris Gare du Nord,TER,Ligne Régionale TER,75,Île-de-France,2026-10-12 08:46:00,VALIDE
VAL-007404,USG-02512,87481002,Nantes,Métro 1,Ligne 1 La Défense - Château de Vincennes,44,Pays de la Loire,2026-07-15 17:28:00,CORRESPONDANCE
VAL-007405,USG-01722,87471003,Rennes,Métro 1,Ligne 1 La Défense - Château de Vincennes,35,Bretagne,2026-09-18 07:26:00,CORRESPONDANCE
VAL-007406,USG-00387,87722023,Lyon Part-Dieu,TGV InOui,Ligne Grande Vitesse East,69,Auvergne-Rhône-Alpes,2026-07-24 18:25:00,VALIDE
VAL-007407,USG-01527,87747004,Grenoble,RER A,Axe RER A Charles de Gaulle - Étoile,38,Auvergne-Rhône-Alpes,2026-08-28 08:31:00,CORRESPONDANCE
VAL-007408,USG-00426,87747004,Grenoble,TGV InOui,Ligne Grande Vitesse East,38,Auvergne-Rhône-Alpes,2026-09-12 07:58:00,VALIDE
VAL-007409,USG-00056,87686006,Paris Gare de Lyon,TGV InOui,Ligne Grande Vitesse East,75,Île-de-France,2026-10-13 17:24:00,VALIDE
VAL-007410,USG-01816,87581009,Bordeaux Saint-Jean,RER A,Axe RER A Charles de Gaulle - Étoile,33,Nouvelle-Aquitaine,2026-09-02 17:26:00,VALIDE
VAL-007411,USG-00331,87212027,Strasbourg Ville,RER A,Axe RER A Charles de Gaulle - Étoile,67,Grand Est,2026-10-09 17:13:00,VALIDE
VAL-007412,USG-01227,87471003,Rennes,RER A,Axe RER A Charles de Gaulle - Étoile,35,Bretagne,2026-10-27 07:37:00,VALIDE
VAL-007413,USG-00340,87747004,Grenoble,Métro 1,Ligne 1 La Défense - Château de Vincennes,38,Auvergne-Rhône-Alpes,2026-05-31 08:45:00,HORS_ZONE
