ligne_axe_id,nom_axe_ferroviaire,gare_depart,gare_arrivee,service_type,region,duree_moyenne_trajet_minutes,circulations_prevues_nombre,nombre_trains_annules,retard_moyen_minutes,taux_regularite_ponctualite_pct,cause_retard_infrastructure_pct,cause_retard_materiel_roulant_pct,cause_retard_gestion_trafic_pct,perte_financiere_retards_eur
AXE-TGV-09708,NANTES - STRASBOURG,NANTES,STRASBOURG,TGV InOui,National TGV,86.1,58,2,17.1,88.0,19.4,30.5,50.1,124032.62
AXE-TGV-09709,PARIS LYON - AVIGNON TGV,PARIS LYON,AVIGNON TGV,TGV InOui,National TGV,150.7,583,14,20.1,87.6,29.7,35.2,35.1,1433181.95
AXE-TGV-09710,PARIS LYON - GRENOBLE,PARIS LYON,GRENOBLE,TGV InOui,National TGV,164.3,171,3,30.8,82.8,31.3,22.2,46.5,635100.0
AXE-TGV-09711,PARIS LYON - MACON LOCHE,PARIS LYON,MACON LOCHE,TGV InOui,National TGV,174.4,200,3,19.0,89.0,27.8,38.2,34.0,463294.78
AXE-TGV-09712,PARIS LYON - VALENCE ALIXAN TGV,PARIS LYON,VALENCE ALIXAN TGV,TGV InOui,National TGV,230.4,482,11,18.6,88.4,33.0,34.6,32.4,1101965.2
AXE-TGV-09713,PARIS MONTPARNASSE - ANGERS SAINT LAUD,PARIS MONTPARNASSE,ANGERS SAINT LAUD,TGV InOui,National TGV,168.5,558,14,29.7,82.7,28.8,27.9,43.3,1999697.26
AXE-TGV-09714,PARIS MONTPARNASSE - TOURS,PARIS MONTPARNASSE,TOURS,TGV InOui,National TGV,232.5,149,9,9.7,89.1,31.7,35.3,33.0,203802.22
AXE-TGV-09715,RENNES - LYON PART DIEU,RENNES,LYON PART DIEU,TGV InOui,National TGV,158.1,97,4,17.4,87.2,28.3,33.4,38.3,212013.5
AXE-TGV-09716,TOULON - PARIS LYON,TOULON,PARIS LYON,TGV InOui,National TGV,131.9,351,9,16.5,89.2,33.9,29.3,36.8,717692.19
AXE-TGV-09717,TOULOUSE MATABIAU - PARIS MONTPARNASSE,TOULOUSE MATABIAU,PARIS MONTPARNASSE,TGV InOui,National TGV,209.7,220,6,15.5,89.5,20.8,41.2,38.0,426060.62
AXE-TGV-09718,VALENCE ALIXAN TGV - PARIS LYON,VALENCE ALIXAN TGV,PARIS LYON,TGV InOui,National TGV,177.3,454,8,15.8,90.3,26.3,40.6,33.1,881185.93
AXE-TGV-09719,GENEVE - PARIS LYON,GENEVE,PARIS LYON,TGV InOui,National TGV,96.4,226,1,3.3,97.9,29.9,31.5,38.6,93141.0
AXE-TGV-09720,PARIS LYON - LAUSANNE,PARIS LYON,LAUSANNE,TGV InOui,National TGV,123.2,121,1,12.5,92.9,30.7,37.0,32.3,184587.27
AXE-TGV-09721,PARIS LYON - ZURICH,PARIS LYON,ZURICH,TGV InOui,National TGV,237.0,108,1,8.4,94.9,25.8,23.0,51.2,112492.18
AXE-TGV-09722,STUTTGART - PARIS EST,STUTTGART,PARIS EST,TGV InOui,National TGV,208.9,130,2,7.7,94.6,29.4,33.1,37.5,127162.92
AXE-TGV-09723,LE CREUSOT MONTCEAU MONTCHANIN - PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,TGV InOui,National TGV,215.8,244,0,9.1,95.4,28.1,36.9,35.0,267593.39
AXE-TGV-09724,LYON PART DIEU - MONTPELLIER,LYON PART DIEU,MONTPELLIER,TGV InOui,National TGV,185.1,252,1,13.1,93.1,20.7,26.6,52.7,398269.59
AXE-TGV-09725,NANTES - PARIS MONTPARNASSE,NANTES,PARIS MONTPARNASSE,TGV InOui,National TGV,201.3,638,1,17.2,91.3,21.9,25.2,52.9,1317086.97
AXE-TGV-09726,NICE VILLE - PARIS LYON,NICE VILLE,PARIS LYON,TGV InOui,National TGV,197.8,293,9,15.0,89.4,33.0,41.5,25.5,550879.56
AXE-TGV-09727,NIMES - PARIS LYON,NIMES,PARIS LYON,TGV InOui,National TGV,200.1,234,1,10.9,94.1,31.8,32.7,35.5,309393.71
AXE-TGV-09728,PARIS LYON - DIJON VILLE,PARIS LYON,DIJON VILLE,TGV InOui,National TGV,70.5,357,1,18.9,90.2,30.3,22.7,47.0,813639.89
AXE-TGV-09729,PARIS LYON - MONTPELLIER,PARIS LYON,MONTPELLIER,TGV InOui,National TGV,151.8,282,0,21.7,89.2,32.8,32.1,35.1,733140.0
AXE-TGV-09730,PARIS LYON - NIMES,PARIS LYON,NIMES,TGV InOui,National TGV,87.0,282,0,21.7,89.2,26.3,40.3,33.4,733140.0
AXE-TGV-09731,PARIS LYON - TOULON,PARIS LYON,TOULON,TGV InOui,National TGV,114.3,347,3,21.6,88.3,22.2,35.8,42.0,904810.49
AXE-TGV-09732,PARIS MONTPARNASSE - TOULOUSE MATABIAU,PARIS MONTPARNASSE,TOULOUSE MATABIAU,TGV InOui,National TGV,72.0,236,0,27.4,86.3,28.3,35.2,36.5,777218.8
AXE-TGV-09733,PERPIGNAN - PARIS LYON,PERPIGNAN,PARIS LYON,TGV InOui,National TGV,156.4,349,2,13.5,92.7,19.2,35.4,45.4,572829.74
AXE-TGV-09734,POITIERS - PARIS MONTPARNASSE,POITIERS,PARIS MONTPARNASSE,TGV InOui,National TGV,150.8,498,2,10.0,94.6,21.0,40.3,38.7,604899.56
AXE-TGV-09735,QUIMPER - PARIS MONTPARNASSE,QUIMPER,PARIS MONTPARNASSE,TGV InOui,National TGV,120.3,290,3,13.9,92.0,23.6,40.3,36.1,492529.09
AXE-TGV-09736,RENNES - LYON PART DIEU,RENNES,LYON PART DIEU,TGV InOui,National TGV,153.7,97,0,4.8,97.6,18.7,29.8,51.5,56140.18
AXE-TGV-09737,SAINT ETIENNE CHATEAUCREUX - PARIS LYON,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,TGV InOui,National TGV,198.6,120,3,3.4,95.8,24.9,36.2,38.9,61002.0
AXE-TGV-09738,STRASBOURG - PARIS EST,STRASBOURG,PARIS EST,TGV InOui,National TGV,61.6,448,4,8.9,94.6,24.8,40.5,34.7,494808.64
AXE-TGV-09739,VALENCE ALIXAN TGV - PARIS LYON,VALENCE ALIXAN TGV,PARIS LYON,TGV InOui,National TGV,157.3,472,2,8.7,95.2,33.5,33.1,33.4,500732.11
AXE-TGV-09740,BARCELONA - PARIS LYON,BARCELONA,PARIS LYON,TGV InOui,National TGV,62.8,93,2,2.5,96.6,27.4,22.8,49.8,36846.0
AXE-TGV-09741,PARIS LYON - ITALIE,PARIS LYON,ITALIE,TGV InOui,National TGV,146.2,31,0,1.6,99.2,24.2,32.9,42.9,5859.0
AXE-TGV-09742,ZURICH - PARIS LYON,ZURICH,PARIS LYON,TGV InOui,National TGV,170.3,114,1,1.9,98.2,24.1,34.1,41.8,30441.91
AXE-TGV-09743,ANGOULEME - PARIS MONTPARNASSE,ANGOULEME,PARIS MONTPARNASSE,TGV InOui,National TGV,173.1,319,2,10.6,94.1,24.2,36.4,39.4,413592.28
AXE-TGV-09744,ARRAS - PARIS NORD,ARRAS,PARIS NORD,TGV InOui,National TGV,185.8,454,0,6.0,97.0,32.5,37.5,30.0,324348.42
AXE-TGV-09745,CHAMBERY CHALLES LES EAUX - PARIS LYON,CHAMBERY CHALLES LES EAUX,PARIS LYON,TGV InOui,National TGV,180.2,172,0,9.8,95.1,26.3,28.8,44.9,201813.33
AXE-TGV-09746,DOUAI - PARIS NORD,DOUAI,PARIS NORD,TGV InOui,National TGV,179.5,163,1,5.0,96.9,21.4,23.0,55.6,100929.1
AXE-TGV-09747,LYON PART DIEU - MARNE LA VALLEE,LYON PART DIEU,MARNE LA VALLEE,TGV InOui,National TGV,64.0,387,1,12.9,93.3,26.3,40.1,33.6,600615.74
AXE-TGV-09748,LYON PART DIEU - PARIS LYON,LYON PART DIEU,PARIS LYON,TGV InOui,National TGV,99.9,633,1,7.0,96.3,18.3,31.1,50.6,536495.29
AXE-TGV-09749,MACON LOCHE - PARIS LYON,MACON LOCHE,PARIS LYON,TGV InOui,National TGV,176.9,203,1,12.6,93.2,28.2,25.2,46.6,309146.61
AXE-TGV-09750,MARSEILLE ST CHARLES - TOURCOING,MARSEILLE ST CHARLES,TOURCOING,TGV InOui,National TGV,177.7,31,0,13.9,93.1,28.6,22.6,48.8,51602.6
AXE-TGV-09751,PARIS EST - STRASBOURG,PARIS EST,STRASBOURG,TGV InOui,National TGV,162.9,489,2,10.3,94.4,29.9,23.2,46.9,612641.09
AXE-TGV-09752,PARIS LYON - BELLEGARDE (AIN),PARIS LYON,BELLEGARDE (AIN),TGV InOui,National TGV,168.4,252,1,11.3,93.9,25.4,36.3,38.3,345182.3
AXE-TGV-09753,PARIS LYON - NICE VILLE,PARIS LYON,NICE VILLE,TGV InOui,National TGV,229.0,292,4,21.3,88.0,33.8,28.9,37.3,754224.0
AXE-TGV-09754,PARIS LYON - SAINT ETIENNE CHATEAUCREUX,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,TGV InOui,National TGV,107.5,120,2,12.6,92.0,22.2,41.0,36.8,187072.73
AXE-TGV-09755,PARIS LYON - VALENCE ALIXAN TGV,PARIS LYON,VALENCE ALIXAN TGV,TGV InOui,National TGV,187.3,515,1,18.9,90.3,25.4,22.9,51.7,1171113.71
AXE-TGV-09756,PARIS MONTPARNASSE - BORDEAUX ST JEAN,PARIS MONTPARNASSE,BORDEAUX ST JEAN,TGV InOui,National TGV,110.3,1056,2,19.1,90.3,28.1,26.9,45.0,2419829.81
AXE-TGV-09757,PARIS MONTPARNASSE - BREST,PARIS MONTPARNASSE,BREST,TGV InOui,National TGV,81.5,287,3,16.1,90.9,18.2,22.5,59.3,562969.0
AXE-TGV-09758,PARIS MONTPARNASSE - LAVAL,PARIS MONTPARNASSE,LAVAL,TGV InOui,National TGV,190.0,303,2,21.3,88.7,31.9,35.7,32.4,780056.65
AXE-TGV-09759,PARIS MONTPARNASSE - POITIERS,PARIS MONTPARNASSE,POITIERS,TGV InOui,National TGV,182.4,643,1,15.4,92.1,24.4,40.1,35.5,1193502.88
AXE-TGV-09760,PARIS MONTPARNASSE - RENNES,PARIS MONTPARNASSE,RENNES,TGV InOui,National TGV,229.9,841,2,13.8,92.9,26.0,26.9,47.1,1397604.93
AXE-TGV-09761,PARIS MONTPARNASSE - ST MALO,PARIS MONTPARNASSE,ST MALO,TGV InOui,National TGV,142.1,127,0,14.4,92.8,20.3,34.1,45.6,219024.2
AXE-TGV-09762,PARIS MONTPARNASSE - TOURS,PARIS MONTPARNASSE,TOURS,TGV InOui,National TGV,108.3,136,0,11.2,94.4,32.5,36.9,30.6,183451.64
AXE-TGV-09763,PARIS NORD - DUNKERQUE,PARIS NORD,DUNKERQUE,TGV InOui,National TGV,136.3,149,0,11.3,94.3,23.8,32.4,43.8,202882.12
AXE-TGV-09764,REIMS - PARIS EST,REIMS,PARIS EST,TGV InOui,National TGV,203.4,192,0,8.2,95.9,31.1,25.0,43.9,189282.46
AXE-TGV-09765,STRASBOURG - NANTES,STRASBOURG,NANTES,TGV InOui,National TGV,69.4,58,0,8.8,95.6,22.7,32.2,45.1,61190.0
AXE-TGV-09766,FRANCFORT - PARIS EST,FRANCFORT,PARIS EST,TGV InOui,National TGV,165.0,83,2,8.0,93.6,28.2,32.7,39.1,86559.43
AXE-TGV-09767,PARIS EST - STUTTGART,PARIS EST,STUTTGART,TGV InOui,National TGV,154.2,131,1,16.6,90.9,25.3,29.6,45.1,264201.0
AXE-TGV-09768,PARIS LYON - GENEVE,PARIS LYON,GENEVE,TGV InOui,National TGV,237.4,227,1,11.3,93.9,24.9,33.3,41.8,311249.8
AXE-TGV-09769,AIX EN PROVENCE TGV - PARIS LYON,AIX EN PROVENCE TGV,PARIS LYON,TGV InOui,National TGV,226.8,493,3,8.8,95.0,30.4,35.7,33.9,529522.67
AXE-TGV-09770,BESANCON FRANCHE COMTE TGV - PARIS LYON,BESANCON FRANCHE COMTE TGV,PARIS LYON,TGV InOui,National TGV,152.6,157,0,7.4,96.3,33.3,25.3,41.4,140155.42
AXE-TGV-09771,BORDEAUX ST JEAN - PARIS MONTPARNASSE,BORDEAUX ST JEAN,PARIS MONTPARNASSE,TGV InOui,National TGV,233.0,1092,1,20.5,89.6,24.8,22.6,52.6,2693048.74
AXE-TGV-09772,BREST - PARIS MONTPARNASSE,BREST,PARIS MONTPARNASSE,TGV InOui,National TGV,106.1,281,2,5.8,96.4,31.1,27.2,41.7,202025.08
AXE-TGV-09773,DUNKERQUE - PARIS NORD,DUNKERQUE,PARIS NORD,TGV InOui,National TGV,111.2,145,0,6.1,96.9,25.4,35.8,38.8,106885.71
AXE-TGV-09774,LA ROCHELLE VILLE - PARIS MONTPARNASSE,LA ROCHELLE VILLE,PARIS MONTPARNASSE,TGV InOui,National TGV,112.0,232,0,14.4,92.8,29.1,39.2,31.7,402009.6
AXE-TGV-09775,LAVAL - PARIS MONTPARNASSE,LAVAL,PARIS MONTPARNASSE,TGV InOui,National TGV,120.2,301,2,10.1,94.3,29.5,39.4,31.1,370248.95
AXE-TGV-09776,LILLE - LYON PART DIEU,LILLE,LYON PART DIEU,TGV InOui,National TGV,96.0,394,0,9.8,95.1,20.9,33.8,45.3,465585.25
AXE-TGV-09777,LILLE - PARIS NORD,LILLE,PARIS NORD,TGV InOui,National TGV,239.9,697,1,5.8,97.0,33.1,39.1,27.8,487363.38
AXE-TGV-09778,LYON PART DIEU - MARSEILLE ST CHARLES,LYON PART DIEU,MARSEILLE ST CHARLES,TGV InOui,National TGV,132.2,600,3,11.7,93.7,25.4,25.8,48.8,848651.53
AXE-TGV-09779,MARSEILLE ST CHARLES - MARNE LA VALLEE,MARSEILLE ST CHARLES,MARNE LA VALLEE,TGV InOui,National TGV,108.1,313,2,13.4,92.6,33.0,30.9,36.1,510525.03
AXE-TGV-09780,METZ - PARIS EST,METZ,PARIS EST,TGV InOui,National TGV,167.4,283,2,5.9,96.4,19.8,36.2,44.0,206580.97
AXE-TGV-09781,MULHOUSE VILLE - PARIS LYON,MULHOUSE VILLE,PARIS LYON,TGV InOui,National TGV,108.0,286,1,5.1,97.1,30.7,27.0,42.3,178265.21
AXE-TGV-09782,PARIS EST - METZ,PARIS EST,METZ,TGV InOui,National TGV,203.0,253,1,14.8,92.2,22.8,24.9,52.3,450934.43
AXE-TGV-09783,PARIS LYON - CHAMBERY CHALLES LES EAUX,PARIS LYON,CHAMBERY CHALLES LES EAUX,TGV InOui,National TGV,122.6,179,0,17.0,91.5,33.0,24.1,42.9,365756.67
AXE-TGV-09784,PARIS LYON - PERPIGNAN,PARIS LYON,PERPIGNAN,TGV InOui,National TGV,113.5,356,0,19.0,90.5,30.3,27.5,42.2,810591.85
AXE-TGV-09785,PARIS MONTPARNASSE - NANTES,PARIS MONTPARNASSE,NANTES,TGV InOui,National TGV,240.0,611,0,18.9,90.6,30.7,26.5,42.8,1382780.29
AXE-TGV-09786,PARIS MONTPARNASSE - ST PIERRE DES CORPS,PARIS MONTPARNASSE,ST PIERRE DES CORPS,TGV InOui,National TGV,114.6,456,1,11.6,94.0,22.3,25.0,52.7,637322.27
AXE-TGV-09787,PARIS MONTPARNASSE - VANNES,PARIS MONTPARNASSE,VANNES,TGV InOui,National TGV,110.9,313,2,12.2,93.3,23.3,40.2,36.5,463219.49
AXE-TGV-09788,PARIS NORD - DOUAI,PARIS NORD,DOUAI,TGV InOui,National TGV,142.4,124,0,12.1,93.9,25.5,28.9,45.6,180488.89
AXE-TGV-09789,PARIS NORD - LILLE,PARIS NORD,LILLE,TGV InOui,National TGV,217.9,640,1,11.0,94.3,26.2,33.7,40.1,850768.36
AXE-TGV-09790,ST PIERRE DES CORPS - PARIS MONTPARNASSE,ST PIERRE DES CORPS,PARIS MONTPARNASSE,TGV InOui,National TGV,231.3,451,1,7.7,95.9,28.1,25.1,46.8,421068.99
AXE-TGV-09791,TOULON - PARIS LYON,TOULON,PARIS LYON,TGV InOui,National TGV,94.3,361,11,13.5,90.2,31.2,29.5,39.3,614951.42
AXE-TGV-09792,LAUSANNE - PARIS LYON,LAUSANNE,PARIS LYON,TGV InOui,National TGV,106.6,118,1,3.1,97.6,25.6,37.7,36.7,47356.32
AXE-TGV-09793,PARIS EST - FRANCFORT,PARIS EST,FRANCFORT,TGV InOui,National TGV,196.8,98,3,12.8,90.6,19.1,27.0,53.9,159154.0
AXE-TGV-09794,PARIS LYON - BARCELONA,PARIS LYON,BARCELONA,TGV InOui,National TGV,179.4,93,0,25.1,87.5,31.1,27.7,41.2,279848.63
AXE-TGV-09795,ANGERS SAINT LAUD - PARIS MONTPARNASSE,ANGERS SAINT LAUD,PARIS MONTPARNASSE,TGV InOui,National TGV,107.8,556,1,17.2,91.2,28.9,28.8,42.3,1147365.4
AXE-TGV-09796,ANNECY - PARIS LYON,ANNECY,PARIS LYON,TGV InOui,National TGV,197.1,132,0,37.6,81.2,30.0,38.0,32.0,594836.0
AXE-TGV-09797,AVIGNON TGV - PARIS LYON,AVIGNON TGV,PARIS LYON,TGV InOui,National TGV,96.1,569,5,10.8,93.7,32.3,34.6,33.1,751085.78
AXE-TGV-09798,BELLEGARDE (AIN) - PARIS LYON,BELLEGARDE (AIN),PARIS LYON,TGV InOui,National TGV,114.1,250,1,7.1,96.0,24.7,39.2,36.1,217433.73
AXE-TGV-09799,GRENOBLE - PARIS LYON,GRENOBLE,PARIS LYON,TGV InOui,National TGV,229.7,160,0,15.0,92.5,25.8,35.8,38.4,288000.0
AXE-TGV-09800,LE MANS - PARIS MONTPARNASSE,LE MANS,PARIS MONTPARNASSE,TGV InOui,National TGV,121.0,430,2,16.0,91.5,24.1,26.1,49.8,832227.43
AXE-TGV-09801,LILLE - MARSEILLE ST CHARLES,LILLE,MARSEILLE ST CHARLES,TGV InOui,National TGV,166.8,265,0,10.0,95.0,29.2,27.7,43.1,318296.18
AXE-TGV-09802,MARNE LA VALLEE - LYON PART DIEU,MARNE LA VALLEE,LYON PART DIEU,TGV InOui,National TGV,181.3,445,0,10.8,94.6,19.2,34.1,46.7,577636.35
AXE-TGV-09803,MARNE LA VALLEE - MARSEILLE ST CHARLES,MARNE LA VALLEE,MARSEILLE ST CHARLES,TGV InOui,National TGV,69.5,314,0,8.7,95.7,29.7,23.4,46.9,327464.46
AXE-TGV-09804,MARSEILLE ST CHARLES - LYON PART DIEU,MARSEILLE ST CHARLES,LYON PART DIEU,TGV InOui,National TGV,156.3,564,4,14.5,92.0,18.8,28.9,52.3,991208.79
AXE-TGV-09805,MARSEILLE ST CHARLES - PARIS LYON,MARSEILLE ST CHARLES,PARIS LYON,TGV InOui,National TGV,89.6,550,1,16.3,91.7,20.3,37.4,42.3,1077537.04
AXE-TGV-09806,PARIS EST - NANCY,PARIS EST,NANCY,TGV InOui,National TGV,62.9,243,0,12.7,93.7,26.6,29.9,43.5,370051.62
AXE-TGV-09807,PARIS LYON - AIX EN PROVENCE TGV,PARIS LYON,AIX EN PROVENCE TGV,TGV InOui,National TGV,89.6,507,4,24.1,87.2,30.3,34.0,35.7,1471382.57
AXE-TGV-09808,PARIS LYON - ANNECY,PARIS LYON,ANNECY,TGV InOui,National TGV,121.8,134,0,20.1,89.9,27.6,37.3,35.1,323502.8
AXE-TGV-09809,PARIS LYON - GRENOBLE,PARIS LYON,GRENOBLE,TGV InOui,National TGV,164.6,157,0,24.7,87.6,22.7,22.1,55.2,466211.5
AXE-TGV-09810,PARIS LYON - LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,TGV InOui,National TGV,137.8,221,0,17.4,91.3,31.8,28.4,39.8,460812.63
AXE-TGV-09811,PARIS LYON - MULHOUSE VILLE,PARIS LYON,MULHOUSE VILLE,TGV InOui,National TGV,88.9,298,1,15.4,91.9,26.0,23.2,50.8,554789.79
AXE-TGV-09812,PARIS MONTPARNASSE - ANGERS SAINT LAUD,PARIS MONTPARNASSE,ANGERS SAINT LAUD,TGV InOui,National TGV,230.2,576,0,19.3,90.3,33.2,24.5,42.3,1334806.59
AXE-TGV-09813,PARIS MONTPARNASSE - ANGOULEME,PARIS MONTPARNASSE,ANGOULEME,TGV InOui,National TGV,156.3,308,1,20.6,89.4,23.7,26.5,49.8,762059.84
AXE-TGV-09814,PARIS MONTPARNASSE - LE MANS,PARIS MONTPARNASSE,LE MANS,TGV InOui,National TGV,174.6,489,3,17.5,90.7,28.5,28.5,43.0,1032300.0
AXE-TGV-09815,PARIS NORD - ARRAS,PARIS NORD,ARRAS,TGV InOui,National TGV,133.9,455,0,10.2,94.9,24.9,25.3,49.8,556010.0
AXE-TGV-09816,RENNES - PARIS MONTPARNASSE,RENNES,PARIS MONTPARNASSE,TGV InOui,National TGV,214.6,823,2,10.1,94.7,24.0,37.3,38.7,1001399.04
AXE-TGV-09817,TOURS - PARIS MONTPARNASSE,TOURS,PARIS MONTPARNASSE,TGV InOui,National TGV,216.0,141,1,7.0,95.8,21.8,30.6,47.6,122456.36
AXE-TGV-09818,VANNES - PARIS MONTPARNASSE,VANNES,PARIS MONTPARNASSE,TGV InOui,National TGV,106.6,309,2,5.7,96.5,33.5,22.2,44.3,220469.69
AXE-TGV-09819,ITALIE - PARIS LYON,ITALIE,PARIS LYON,TGV InOui,National TGV,182.2,31,0,28.5,85.8,20.0,26.8,53.2,105966.45
AXE-TGV-09820,BORDEAUX ST JEAN - TOURCOING,BORDEAUX ST JEAN,TOURCOING,TGV InOui,National TGV,104.9,31,1,12.0,90.8,18.6,37.8,43.6,47585.45
AXE-TGV-09821,DIJON VILLE - PARIS LYON,DIJON VILLE,PARIS LYON,TGV InOui,National TGV,198.6,344,1,7.6,95.9,21.3,24.2,54.5,315468.23
AXE-TGV-09822,LYON PART DIEU - LILLE,LYON PART DIEU,LILLE,TGV InOui,National TGV,98.0,360,2,12.8,93.0,26.1,39.3,34.6,559522.46
AXE-TGV-09823,LYON PART DIEU - RENNES,LYON PART DIEU,RENNES,TGV InOui,National TGV,155.2,92,0,6.8,96.6,29.8,38.8,31.4,74688.98
AXE-TGV-09824,MARSEILLE ST CHARLES - LILLE,MARSEILLE ST CHARLES,LILLE,TGV InOui,National TGV,217.5,231,2,7.1,95.6,27.5,40.4,32.1,205310.25
AXE-TGV-09825,MONTPELLIER - LYON PART DIEU,MONTPELLIER,LYON PART DIEU,TGV InOui,National TGV,87.1,193,0,18.5,90.8,24.2,34.3,41.5,427763.82
AXE-TGV-09826,MONTPELLIER - PARIS LYON,MONTPELLIER,PARIS LYON,TGV InOui,National TGV,165.9,234,1,11.0,94.1,19.3,31.4,49.3,312210.76
AXE-TGV-09827,NANCY - PARIS EST,NANCY,PARIS EST,TGV InOui,National TGV,233.7,239,0,8.7,95.6,19.0,25.5,55.5,250517.52
AXE-TGV-09828,NANTES - STRASBOURG,NANTES,STRASBOURG,TGV InOui,National TGV,158.3,59,0,22.4,88.8,31.7,38.8,29.5,158854.22
AXE-TGV-09829,PARIS EST - REIMS,PARIS EST,REIMS,TGV InOui,National TGV,225.9,189,0,17.3,91.4,23.2,23.9,52.9,392112.0
AXE-TGV-09830,PARIS LYON - AVIGNON TGV,PARIS LYON,AVIGNON TGV,TGV InOui,National TGV,139.4,613,3,19.3,89.9,26.4,33.1,40.5,1423748.24
AXE-TGV-09831,PARIS LYON - BESANCON FRANCHE COMTE TGV,PARIS LYON,BESANCON FRANCHE COMTE TGV,TGV InOui,National TGV,60.3,145,0,24.7,87.7,33.2,32.4,34.4,429096.43
AXE-TGV-09832,PARIS LYON - LYON PART DIEU,PARIS LYON,LYON PART DIEU,TGV InOui,National TGV,124.2,563,1,18.1,90.8,24.9,22.1,53.0,1226185.82
AXE-TGV-09833,PARIS LYON - MACON LOCHE,PARIS LYON,MACON LOCHE,TGV InOui,National TGV,224.7,200,0,24.8,87.6,32.9,38.5,28.6,594028.57
AXE-TGV-09834,PARIS LYON - MARSEILLE ST CHARLES,PARIS LYON,MARSEILLE ST CHARLES,TGV InOui,National TGV,109.5,534,2,21.4,88.9,32.8,33.4,33.8,1376905.0
AXE-TGV-09835,PARIS MONTPARNASSE - LA ROCHELLE VILLE,PARIS MONTPARNASSE,LA ROCHELLE VILLE,TGV InOui,National TGV,189.3,243,0,15.1,92.4,30.5,34.1,35.4,441545.29
AXE-TGV-09836,PARIS MONTPARNASSE - QUIMPER,PARIS MONTPARNASSE,QUIMPER,TGV InOui,National TGV,219.6,291,3,10.4,93.7,18.7,25.4,55.9,374508.0
AXE-TGV-09837,ST MALO - PARIS MONTPARNASSE,ST MALO,PARIS MONTPARNASSE,TGV InOui,National TGV,69.8,138,0,4.6,97.7,30.1,25.2,44.7,76728.0
AXE-TGV-09838,TOULOUSE MATABIAU - PARIS MONTPARNASSE,TOULOUSE MATABIAU,PARIS MONTPARNASSE,TGV InOui,National TGV,175.1,220,0,37.0,81.5,21.4,29.0,49.6,977542.5
AXE-TGV-09839,TOURCOING - BORDEAUX ST JEAN,TOURCOING,BORDEAUX ST JEAN,TGV InOui,National TGV,123.4,31,0,24.0,88.0,24.0,40.1,35.9,89280.0
AXE-TGV-09840,BELLEGARDE (AIN) - PARIS LYON,BELLEGARDE (AIN),PARIS LYON,TGV InOui,National TGV,182.6,250,2,9.2,94.6,31.4,39.9,28.7,282873.69
AXE-TGV-09841,BORDEAUX ST JEAN - PARIS MONTPARNASSE,BORDEAUX ST JEAN,PARIS MONTPARNASSE,TGV InOui,National TGV,186.9,1050,1,15.0,92.4,27.2,30.6,42.2,1892500.75
AXE-TGV-09842,DIJON VILLE - PARIS LYON,DIJON VILLE,PARIS LYON,TGV InOui,National TGV,218.6,332,1,9.6,94.9,32.4,26.3,41.3,385481.0
AXE-TGV-09843,GRENOBLE - PARIS LYON,GRENOBLE,PARIS LYON,TGV InOui,National TGV,67.4,198,0,14.3,92.9,26.6,26.1,47.3,339428.57
AXE-TGV-09844,LILLE - MARSEILLE ST CHARLES,LILLE,MARSEILLE ST CHARLES,TGV InOui,National TGV,217.3,242,0,9.1,95.5,27.0,38.8,34.2,264012.05
AXE-TGV-09845,LYON PART DIEU - MARSEILLE ST CHARLES,LYON PART DIEU,MARSEILLE ST CHARLES,TGV InOui,National TGV,123.0,493,0,14.0,93.0,19.3,25.0,55.7,825876.08
AXE-TGV-09846,MACON LOCHE - PARIS LYON,MACON LOCHE,PARIS LYON,TGV InOui,National TGV,189.1,240,8,14.1,89.6,30.8,37.5,31.7,428308.91
AXE-TGV-09847,PARIS EST - METZ,PARIS EST,METZ,TGV InOui,National TGV,223.8,262,1,13.8,92.7,19.3,37.3,43.4,438187.09
AXE-TGV-09848,PARIS EST - REIMS,PARIS EST,REIMS,TGV InOui,National TGV,114.8,228,0,10.5,94.7,24.6,22.7,52.7,287632.36
AXE-TGV-09849,PARIS LYON - AIX EN PROVENCE TGV,PARIS LYON,AIX EN PROVENCE TGV,TGV InOui,National TGV,63.6,509,1,31.4,84.1,26.3,36.6,37.1,1919087.35
AXE-TGV-09850,PARIS LYON - CHAMBERY CHALLES LES EAUX,PARIS LYON,CHAMBERY CHALLES LES EAUX,TGV InOui,National TGV,112.3,185,0,24.9,87.6,25.8,34.1,40.1,552522.61
AXE-TGV-09851,PARIS LYON - GRENOBLE,PARIS LYON,GRENOBLE,TGV InOui,National TGV,63.1,218,0,30.4,84.8,29.0,29.3,41.7,794366.35
AXE-TGV-09852,PARIS LYON - MACON LOCHE,PARIS LYON,MACON LOCHE,TGV InOui,National TGV,101.4,218,1,23.4,87.9,30.7,39.2,30.1,613061.0
AXE-TGV-09853,PARIS LYON - NICE VILLE,PARIS LYON,NICE VILLE,TGV InOui,National TGV,110.6,200,2,29.3,84.4,28.0,40.0,32.0,705009.6
