code_uic_gare,nom_gare,code_postal,departement_code,region_nom,direction_regionale_sncf,total_voyageurs_2024,total_voyageurs_2023,total_voyageurs_2022
87411223,Sotteville-lès-Rouen,76300,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,14899,14614,10827
87581371,Soulac-sur-Mer,33780,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,80377,73908,60670
87286203,Strazeele,59270,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,65596,57054,55301
87485227,Surgères,17700,17,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,546183,500836,443664
87615674,Tanus,81190,81,DRG OCCITANIE SUD,DRG OCCITANIE SUD,3113,3141,2934
87765354,Tarascon,13150,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,207789,201197,209311
87721514,Tassin,69160,69,DRG AURA BFC,DRG AURA BFC,279457,253775,278685
87316125,Thézy-Glimont,80110,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,19198,15910,14634
87682252,Thomery,77300,77,DEX GIF,DEX GIF,257937,233885,167462
87141044,Toul,54200,54,DRG GRAND EST,DRG GRAND EST,435931,390891,323201
87313353,Tricot,60420,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,64823,61346,54523
87116491,Trilport,77470,77,DEX GIF,DEX GIF,1409964,1278641,990660
87775817,Vauvert,30600,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,60049,33256,35887
87645440,Vic-sur-Cère,15800,15,DRG AURA BFC,DRG AURA BFC,14971,12267,8812
87576090,Vierzon Forges,18100,18,DRG B-CVL-PDL,DRG B-CVL-PDL,6457,4886,3307
87683219,Villeneuve-sur-Yonne,89500,89,DRG AURA BFC,DRG AURA BFC,71644,71504,69430
87316422,Villers sur Thère,60000,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,0,0,0
87448159,Vire,14500,14,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,100571,103822,92269
87741140,Viviers-du-Lac,73420,73,DRG AURA BFC,DRG AURA BFC,15335,12869,13698
87213678,Weyersheim,67720,67,DRG GRAND EST,DRG GRAND EST,190078,189583,176599
87144121,Xertigny,88220,88,DRG GRAND EST,DRG GRAND EST,2618,5185,3304
87172262,Amagne - Lucquy,08300,08,DRG GRAND EST,DRG GRAND EST,90151,87838,69618
87751404,Aix-en-Provence,13100,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,938858,776483,603811
87313072,Albert,80300,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,684803,600665,524871
87734251,Arvant,43360,43,DRG AURA BFC,DRG AURA BFC,59671,55568,84627
87182576,Bitschwiller-lès-Thann,68620,68,DRG GRAND EST,DRG GRAND EST,43312,37735,34337
87271411,Aulnay-sous-Bois,93600,93,DEX GIF,DEX GIF,31683770,28732540,22707800
87545178,Bouray,91850,91,DEX GIF,DEX GIF,1430936,1297583,1219351
87576439,Avord,18520,18,DRG B-CVL-PDL,DRG B-CVL-PDL,92478,69482,53799
87681478,Boutigny-sur-Essonne,91820,91,DEX GIF,DEX GIF,207151,153520,144265
87171462,Bazancourt,51110,51,DRG GRAND EST,DRG GRAND EST,397871,368427,298712
87712265,Bretigny - Norges,21490,21,DRG AURA BFC,DRG AURA BFC,14818,13959,16859
87594747,Bétaille,46110,46,DRG OCCITANIE SUD,DRG OCCITANIE SUD,172,39,36
87471037,Bruz,35170,35,DRG B-CVL-PDL,DRG B-CVL-PDL,258664,228627,214043
87317248,Blangy-sur-Ternoise,62770,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,3008,1941,1373
87447144,Carantilly - Marigny,50570,50,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,0,0,0
87682203,Bois-le-Roi,77590,77,DEX GIF,DEX GIF,1560861,1415269,966054
87696492,Cercy-la-Tour,58340,58,DRG AURA BFC,DRG AURA BFC,27813,22145,31960
87682161,Cesson,77240,77,DEX GIF,DEX GIF,2205453,1834381,1723793
87171322,Breuil - Romain,51140,51,DRG GRAND EST,DRG GRAND EST,43925,41472,33261
87592105,Châteauneuf - Bujaleuf,87460,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,5581,4556,3841
87694778,Chauffailles,71170,71,DRG AURA BFC,DRG AURA BFC,41791,42732,42962
87396275,Champagné,72470,72,DRG B-CVL-PDL,DRG B-CVL-PDL,13965,15911,17740
87184556,Colombier-Fontaine,25260,25,DRG AURA BFC,DRG AURA BFC,20653,17670,15399
87141812,Dieulouard,54380,54,DRG GRAND EST,DRG GRAND EST,133395,129235,113680
87142000,Chaumont,52000,52,DRG GRAND EST,DRG GRAND EST,457290,417780,352144
87784256,Collioure,66190,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,200121,166104,119244
87191379,Ebersviller,57320,57,DRG GRAND EST,DRG GRAND EST,38,49,111
87481820,Cordemais,44360,44,DRG B-CVL-PDL,DRG B-CVL-PDL,58102,54058,41457
87545137,Étampes,91150,91,DEX GIF,DEX GIF,3054293,2769659,2602664
87172239,Donchery,08350,08,DRG GRAND EST,DRG GRAND EST,42005,44536,41728
87473876,Frynaudour,22860,22,DRG B-CVL-PDL,DRG B-CVL-PDL,1874,1142,735
87756775,Drap - Cantaron,06340,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,53049,49152,39518
87672618,Gan,64290,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,8244,7282,5149
87193359,Faulquemont,57380,57,DRG GRAND EST,DRG GRAND EST,213076,210639,190244
87753418,Istres,13800,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,69791,58978,53969
87393645,Gravigny Balizy,91160,91,DEX GIF,DEX GIF,555885,430204,404265
87175091,Joinville,52300,52,DRG GRAND EST,DRG GRAND EST,83005,78684,63579
87297085,La Bouteille,02140,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,3706,4135,3410
87142265,Gudmont,52320,52,DRG GRAND EST,DRG GRAND EST,2,462,1469
87576470,La Guerche-sur-l'Aubois,18150,18,DRG B-CVL-PDL,DRG B-CVL-PDL,56221,43456,44444
87491142,Jonzac,17500,17,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,177334,148435,127059
87159947,Ker Lann,35170,35,DRG B-CVL-PDL,DRG B-CVL-PDL,95268,88192,85456
87751743,La Penne-sur-Huveaune,13821,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,67461,59243,68340
87481697,La Baule Les Pins,44500,44,DRG B-CVL-PDL,DRG B-CVL-PDL,46150,40000,35086
87612028,Labège Village,31670,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,6580,8428,8650
87396366,La Suze-sur-Sarthe,72210,72,DRG B-CVL-PDL,DRG B-CVL-PDL,119106,129267,113281
87721860,Lamure-sur-Azergues,69870,69,DRG AURA BFC,DRG AURA BFC,29406,30622,24648
87582775,Langon,33210,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,969603,924219,857442
87545160,Lardy,91510,91,DEX GIF,DEX GIF,412133,373725,351191
87478404,Laval,53000,53,DRG B-CVL-PDL,DRG B-CVL-PDL,1700505,1585924,1476306
87594796,Laval-de-Cère,46130,46,DRG OCCITANIE SUD,DRG OCCITANIE SUD,1057,1038,977
87681395,Le Bras de Fer,91000,91,DEX GIF,DEX GIF,3150160,2582080,2426400
87144295,Martigny-les-Bains,88320,88,DRG GRAND EST,DRG GRAND EST,10489,12552,11538
87345546,Maurois,59980,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,242,258,255
87481150,Mauves-sur-Loire,44470,44,DRG B-CVL-PDL,DRG B-CVL-PDL,39492,40253,32165
87574244,Menars,41500,41,DRG B-CVL-PDL,DRG B-CVL-PDL,1071,687,544
87681411,Mennecy,91540,91,DEX GIF,DEX GIF,932558,848574,797420
87756494,Menton Garavan,06500,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,370770,297073,253670
87278259,Mérignac Arlac,33000,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,126877,96885,88408
87471185,Messac - Guipry,35480,35,DRG B-CVL-PDL,DRG B-CVL-PDL,399260,382957,329671
87594135,Montaignac-Saint-Hippolyte,19300,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,4533,2888,1908
87765818,Monteux,84170,84,DRG OCCITANIE SUD,DRG OCCITANIE SUD,123118,106337,96193
87316406,Montreuil-sur-Thérain,60134,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,2382,3049,3687
87212100,Mundolsheim,67450,67,DRG GRAND EST,DRG GRAND EST,82994,82235,67611
87141002,Nancy,54000,54,DRG GRAND EST,DRG GRAND EST,9213438,9228582,8320214
87775007,Nîmes,30000,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,4355591,4575772,4316299
87317396,Noyelles-sur-Mer,80133,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,133531,128893,110387
87175828,Pagny-sur-Meuse,55190,55,DRG GRAND EST,DRG GRAND EST,7801,6786,6897
87271163,Pierrefitte - Stains,93380,93,DEX GIF,DEX GIF,14163490,11310252,10628690
87317115,Pont de Briques,62360,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,580,831,2047
87546192,Pont de Rungis Aéroport d'Orly,94150,94,DEX GIF,DEX GIF,663430,601603,565341
87764555,Pont-Saint-Esprit,30130,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,20262,18675,7241
87611400,Portet Saint-Simon,31120,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,298118,336119,317915
87471300,Redon,35600,35,DRG B-CVL-PDL,DRG B-CVL-PDL,1104562,1037287,951584
87213249,Reichshoffen,67110,67,DRG GRAND EST,DRG GRAND EST,223839,206465,223685
87746511,Reignier-Ésery,74930,74,DRG AURA BFC,DRG AURA BFC,204670,180261,140539
87182071,Rixheim,68170,68,DRG GRAND EST,DRG GRAND EST,197542,196073,172531
87141127,Rosières-aux-Salines,54110,54,DRG GRAND EST,DRG GRAND EST,324840,306965,237705
87396408,Sablé-sur-Sarthe,72300,72,DRG B-CVL-PDL,DRG B-CVL-PDL,662172,617312,569915
87543116,Saint-Cyr-en-Val La Source,45590,45,DRG B-CVL-PDL,DRG B-CVL-PDL,88312,85657,75227
87734301,Saint-Georges-d'Aurac,43230,43,DRG AURA BFC,DRG AURA BFC,8377,9367,12809
87747568,Saint-Georges-de-Commiers,38450,38,DRG AURA BFC,DRG AURA BFC,4337,3803,2985
87677120,Saint-Jean-de-Luz - Ciboure,64500,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,615843,542621,478467
87313270,Saint-Just-en-Chaussée,60130,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,577197,519462,499407
87487892,Saint-Mathurin-sur-Loire,49250,49,DRG B-CVL-PDL,DRG B-CVL-PDL,92236,87205,75451
87742361,Saint-Michel - Valloire,73450,73,DRG AURA BFC,DRG AURA BFC,192308,114289,99098
87615344,Saint-Sulpice (Tarn),81370,81,DRG OCCITANIE SUD,DRG OCCITANIE SUD,524895,606070,576379
87743336,Simandre-sur-Suran,01250,01,DRG AURA BFC,DRG AURA BFC,12739,12709,11488
87182691,Staffelfelden,68850,68,DRG GRAND EST,DRG GRAND EST,94806,86402,65893
87286542,Tourcoing,59200,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,806899,710223,609158
87171611,Val-de-Vesle,51360,51,DRG GRAND EST,DRG GRAND EST,28466,25972,21301
87592451,Vaulry,87140,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,1,1,0
87682468,Vernou-la-Celle-sur-Seine,77670,77,DEX GIF,DEX GIF,65572,59465,44792
87342576,Vimy,62580,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,25421,23936,20615
87586008,Agen,47000,47,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,1706718,1640325,1540511
87313221,Ailly-sur-Noye,80250,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,173401,158871,128969
87319012,Aix-en-Provence TGV,13592,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,3895541,3697010,3739796
87592667,Aixe-sur-Vienne,87700,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,15677,14209,15445
87615195,Albi Madeleine,81000,81,DRG OCCITANIE SUD,DRG OCCITANIE SUD,95925,89396,80495
87182238,Altkirch,68130,68,DRG GRAND EST,DRG GRAND EST,368478,337401,292711
87784231,Argelès-sur-Mer,66700,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,200444,192314,164672
87192401,Ars-sur-Moselle,57130,57,DRG GRAND EST,DRG GRAND EST,120029,109060,102750
87611749,Auch,32000,32,DRG OCCITANIE SUD,DRG OCCITANIE SUD,319716,314646,261165
87281428,Audruicq,62370,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,400726,306468,281007
87313767,Aumale,76390,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,5042,5169,3752
87783266,Aumont-Aubrac,48130,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,9157,8825,8490
87543207,Avenue du Président Kennedy Maison de Radio France,75016,75,DEX GIF,DEX GIF,1718808,1558627,1464648
87286872,Baisieux,59780,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,67152,56211,51083
87699223,Base Aérienne,41200,41,DRG B-CVL-PDL,DRG B-CVL-PDL,3730,2714,2079
87747238,Beaucroissant,38140,38,nan,nan,910,0,0
87382002,Bécon les Bruyères,92400,92,DEX GIF,DEX GIF,11677230,10588016,10762906
87276550,Belloy - Saint-Martin,95270,95,DEX GIF,DEX GIF,197421,179006,176362
87781005,Béziers,34500,34,DRG OCCITANIE SUD,DRG OCCITANIE SUD,1693346,1732904,1490704
87757690,Biot,06600,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,358882,358400,303028
87745596,Bons-en-Chablais,74890,74,DRG AURA BFC,DRG AURA BFC,257919,220121,188299
87481242,Bourgneuf-en-Retz,44580,44,DRG B-CVL-PDL,DRG B-CVL-PDL,27350,26345,22569
87756833,Breil-sur-Roya,06540,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,59912,60487,67208
87722728,Brignais,69530,69,DRG AURA BFC,DRG AURA BFC,304911,305259,315105
87296244,Busigny,59137,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,85880,73720,66529
87172353,Carignan,08110,08,DRG GRAND EST,DRG GRAND EST,19816,19644,16414
87543033,Cercottes,45520,45,DRG B-CVL-PDL,DRG B-CVL-PDL,53925,52274,70521
87751230,Château-Arnoux-Saint-Auban,04160,04,DRG OCCITANIE SUD,DRG OCCITANIE SUD,33463,27336,20550
87484303,Cholet,49280,49,DRG B-CVL-PDL,DRG B-CVL-PDL,706770,669711,613049
87743344,Cize - Bolozon,01250,01,DRG AURA BFC,DRG AURA BFC,1646,1447,1145
87747626,Clelles - Mens,38930,38,DRG AURA BFC,DRG AURA BFC,42355,35314,19784
87175737,Clermont-en-Argonne,55120,55,DRG GRAND EST,DRG GRAND EST,55,31,22
87611921,Colomiers Lycée International,31770,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,189513,196230,158547
87594382,Condat - Le Lardin,24570,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,39491,33315,28892
87192666,Conflans - Jarny,54800,54,DRG GRAND EST,DRG GRAND EST,160722,159176,125935
87696146,Cosne-Cours-sur-Loire,58200,58,DRG AURA BFC,DRG AURA BFC,247547,221961,209767
87725713,Crêches-sur-Saône,71680,71,DRG AURA BFC,DRG AURA BFC,41199,38344,36515
87481457,Cugand,85610,85,DRG B-CVL-PDL,DRG B-CVL-PDL,60811,52757,39228
87594168,Égletons,19300,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,55131,46963,39086
87116327,Esbly,77450,77,DEX GIF,DEX GIF,2256964,2046273,1931719
87175141,Eurville,52410,52,DRG GRAND EST,DRG GRAND EST,78,85,443
87721563,Fleurieux-sur-l'Arbresle,69210,69,DRG AURA BFC,DRG AURA BFC,150879,130034,130705
87485326,Fors,79230,79,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,27549,32339,30274
87751420,Gardanne,13120,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,384663,334723,324497
87276196,Garges - Sarcelles,95140,95,DEX GIF,DEX GIF,22265054,15763808,14813702
87775791,Générac,30510,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,2631,1622,1730
87684290,Gien,45500,45,DRG B-CVL-PDL,DRG B-CVL-PDL,169298,152554,145942
87213223,Gundershoffen,67110,67,DRG GRAND EST,DRG GRAND EST,117154,107044,106807
87192724,Hatrize,54800,54,DRG GRAND EST,DRG GRAND EST,350,597,501
87215145,Heming Mairie,57830,57,DRG GRAND EST,DRG GRAND EST,621,512,379
87481622,Issé,44520,44,DRG B-CVL-PDL,DRG B-CVL-PDL,30804,29195,26374
87342436,La Bassée - Violaines,59480,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,341350,310510,277429
87481564,La Chapelle Centre,44240,44,DRG B-CVL-PDL,DRG B-CVL-PDL,35703,36734,29796
87543371,La Chapelle-Saint-Mesmin,45380,45,DRG B-CVL-PDL,DRG B-CVL-PDL,12208,10561,11192
87682476,La Grande-Paroisse,77130,77,DEX GIF,DEX GIF,98534,89343,54790
87726703,La Ricamarie,42150,42,DRG AURA BFC,DRG AURA BFC,17242,15989,13937
87592634,L'Aiguille,87110,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,4252,2201,3242
87584441,Lalinde,24150,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,41578,32349,31670
87473223,Lannion,22300,22,DRG B-CVL-PDL,DRG B-CVL-PDL,326746,303522,299750
87413203,Le Havre Graville,76600,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,934,1710,1559
87471342,Le Theil-de-Bretagne,35240,35,DRG B-CVL-PDL,DRG B-CVL-PDL,34858,33563,25403
87611350,Le Vernet d'Ariège,09700,09,DRG OCCITANIE SUD,DRG OCCITANIE SUD,20192,19537,17163
87345025,Lens,62300,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1769301,1682652,1548857
87144329,Lesseux - Frapelle,88490,88,DRG GRAND EST,DRG GRAND EST,0,0,0
87295790,Leval,59620,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,2859,2749,2955
87172544,Liart,08290,08,DRG GRAND EST,DRG GRAND EST,0,0,331
87345041,Liévin,62800,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,54889,44885,38216
87574335,Limeray,37530,37,DRG B-CVL-PDL,DRG B-CVL-PDL,11081,10038,12253
87761239,L'Isle-d'Abeau,38080,38,DRG AURA BFC,DRG AURA BFC,356731,311232,294375
87116137,Longueville,77650,77,DEX GIF,DEX GIF,1041424,944283,680603
87382457,Louveciennes,78430,78,DEX GIF,DEX GIF,1070260,970429,977571
87725689,Mâcon,71000,71,DRG AURA BFC,DRG AURA BFC,1541777,1436372,1375848
87214130,Matzenheim,67150,67,DRG GRAND EST,DRG GRAND EST,61628,51545,43200
87584466,Mauzac-et-Grand-Castang,24150,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,2241,1616,1476
87611814,Mérenvielle,31530,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,51848,56212,49538
87753004,Miramas,13140,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,813740,716877,682995
87747592,Monestier-de-Clermont,38650,38,DRG AURA BFC,DRG AURA BFC,40197,32178,19912
87672113,Montaut Bétharram,64800,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,651,338,244
87694307,Montchanin,71210,71,DRG AURA BFC,DRG AURA BFC,153087,128362,179809
87765412,Montfavet,84140,84,DRG OCCITANIE SUD,DRG OCCITANIE SUD,28531,24984,27675
87688887,Montpellier Sud de France,34000,34,DRG OCCITANIE SUD,DRG OCCITANIE SUD,2514013,1918295,1660814
87487637,Montreuil-Bellay,49260,49,DRG B-CVL-PDL,DRG B-CVL-PDL,12060,10506,9781
87444190,Moult - Argences,14370,14,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,78763,74753,61050
87271577,Nanteuil-le-Haudouin,60440,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,510872,474083,446309
87317099,Neufchâtel-Hardelot,62152,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,21339,18941,19104
87571547,Neuillé-Pont-Pierre,37360,37,DRG B-CVL-PDL,DRG B-CVL-PDL,10491,12525,18288
87592725,Nexon,87800,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,66137,72676,56990
87381731,Nézel - Aulnay,78410,78,DEX GIF,DEX GIF,97394,88357,68248
87113746,Nogent - Le Perreux,94130,94,DEX GIF,DEX GIF,3542750,3212846,3019593
87113217,Noisy-le-Sec,93130,93,DEX GIF,DEX GIF,18359020,16649415,15647951
87287292,Nortkerque,62370,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,8754,8070,5755
87286583,Orchies,59310,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1158031,1109770,1000192
87546200,Orly Ville,94310,94,DEX GIF,DEX GIF,1746954,1584153,1488640
87712604,Ouges,21600,21,DRG AURA BFC,DRG AURA BFC,10933,11403,8945
87713669,Pagny-le-Château,21250,21,DRG AURA BFC,DRG AURA BFC,11439,10466,12001
87476416,Plouharnel - Carnac,56340,56,DRG B-CVL-PDL,DRG B-CVL-PDL,14556,10191,8496
87725846,Polliat,01310,01,DRG AURA BFC,DRG AURA BFC,10338,9050,6999
87286831,Pont de Bois,59650,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,43205,42987,41946
87471391,Pontchaillou,35033,35,DRG B-CVL-PDL,DRG B-CVL-PDL,405981,363931,340500
87473835,Pontrieux Halte,22260,22,DRG B-CVL-PDL,DRG B-CVL-PDL,12684,11032,9334
87286245,Quesnoy-sur-Deûle,59890,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,21,37,35
87615328,Rabastens - Coufouleux,81800,81,DRG OCCITANIE SUD,DRG OCCITANIE SUD,193996,213007,199016
87313403,Remy,60190,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,11842,8698,7711
87213462,Riedseltz,67120,67,DRG GRAND EST,DRG GRAND EST,12080,9902,8528
87784835,Saillagouse,66800,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,2943,3713,3754
87574640,Saint-Amand-Longpré,41310,41,DRG B-CVL-PDL,DRG B-CVL-PDL,9045,7962,5454
87741306,Saint-Avre - La Chambre,73130,73,DRG AURA BFC,DRG AURA BFC,86739,79591,75854
87473009,Saint-Brieuc,22000,22,DRG B-CVL-PDL,DRG B-CVL-PDL,1946492,1834483,1610864
87743633,Saint-Claude,39200,39,DRG AURA BFC,DRG AURA BFC,52552,42833,34580
87747352,Saint-Égrève Saint-Robert,38120,38,DRG AURA BFC,DRG AURA BFC,84142,75715,76528
87584102,Saint-Émilion,33330,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,162603,158142,121804
87726190,Saint-Étienne Bellevue,42100,42,DRG AURA BFC,DRG AURA BFC,152963,136114,127259
87783423,Saint-Georges-de-Luzençon,12100,12,DRG OCCITANIE SUD,DRG OCCITANIE SUD,1909,1007,707
87174441,Saint-Hilaire-au-Temple,51400,51,DRG GRAND EST,DRG GRAND EST,0,0,0
87584607,Saint-Médard-de-Guizières,33230,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,83899,67583,62050
87582692,Saint-Médard-d'Eyrans,33650,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,98569,92078,82136
87571240,Saint-Pierre-des-Corps,37700,37,DRG B-CVL-PDL,DRG B-CVL-PDL,4356356,4252582,3784800
87761106,Saint-Rambert-d'Albon,26140,26,DRG AURA BFC,DRG AURA BFC,417181,374027,338699
87313288,Saint-Remy-en-l'Eau,60130,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,321,236,123
87584615,Saint-Seurin-sur-l'Isle,33660,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,155568,138864,133870
87721043,Saint-Victor - Thizy,42630,42,DRG AURA BFC,DRG AURA BFC,31538,29126,27710
87193714,Sarralbe,57430,57,DRG GRAND EST,DRG GRAND EST,2048,2934,2754
87213108,Schweighouse-sur-Moder,67590,67,DRG GRAND EST,DRG GRAND EST,50887,37979,30509
87214056,Sélestat,67600,67,DRG GRAND EST,DRG GRAND EST,2807837,2702636,2400515
87751206,Sisteron,04200,04,DRG OCCITANIE SUD,DRG OCCITANIE SUD,64637,48324,43042
87592246,Solignac - Le Vigen,87110,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,5108,4834,4249
87746875,Vallorcine,74660,74,DRG AURA BFC,DRG AURA BFC,53251,39986,23648
87715201,Vaux-et-Chantegrue,25160,25,DRG AURA BFC,DRG AURA BFC,65,635,569
87471029,Vern-sur-Seiche,35770,35,DRG B-CVL-PDL,DRG B-CVL-PDL,16997,12430,10521
87734186,Vic-le-Comte,63270,63,DRG AURA BFC,DRG AURA BFC,303094,271679,251884
87755421,Vidauban,83550,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,19866,19083,17492
87747576,Vif,38450,38,DRG AURA BFC,DRG AURA BFC,8595,7735,41839
87276378,Villers-Saint-Paul,60870,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,99340,86012,80039
87575290,Vivonne,86370,86,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,58856,46072,38183
87747287,Voiron,38500,38,DRG AURA BFC,DRG AURA BFC,1651235,1519335,1524325
87682500,Vosves,77190,77,DEX GIF,DEX GIF,59311,32109,30173
87722744,Alaï,69340,69,DRG AURA BFC,DRG AURA BFC,51699,46652,48664
87172858,Anchamps,08500,08,DRG GRAND EST,DRG GRAND EST,7459,9409,7550
87613224,Aubin,12110,12,DRG OCCITANIE SUD,DRG OCCITANIE SUD,15163,17393,9960
87444059,Audrieu,14250,14,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,32667,25120,20670
87297291,Barenton-Bugny,02000,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,10848,11265,11089
87756379,Beaulieu-sur-Mer,06310,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,692410,620108,525707
87485342,Beauvoir-sur-Niort,79360,79,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,31767,39487,38082
87783670,Belvezet,48170,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,535,528,535
87193821,Bitche,57230,57,DRG GRAND EST,DRG GRAND EST,34030,36242,30852
87713073,Blaisy-Bas,21540,21,DRG AURA BFC,DRG AURA BFC,49299,45883,48459
87478065,Bonnemain,35270,35,DRG B-CVL-PDL,DRG B-CVL-PDL,9861,8888,5434
87581009,Bordeaux Saint-Jean,33800,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,23006240,22612374,21353889
87481176,Boussay - La Bruffière,44190,44,DRG B-CVL-PDL,DRG B-CVL-PDL,44288,44026,37644
87444000,Caen,14000,14,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,4255508,4134926,3753065
87481390,Challans,85300,85,DRG B-CVL-PDL,DRG B-CVL-PDL,241956,223880,208494
87734731,Chamalières-sur-Loire,43800,43,DRG AURA BFC,DRG AURA BFC,2892,2822,3125
87715383,Chaux-des-Crotenay,39230,39,DRG AURA BFC,DRG AURA BFC,4818,3532,3102
87783290,Chirac,48100,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,436,44,72
87394494,Courtalain - Saint-Pellerin,28290,28,DRG B-CVL-PDL,DRG B-CVL-PDL,4207,4479,7012
