aide_id,demandeur_id,siret,nom_aide_dispositif,montant_aide_accordee_eur,date_debut_aide,date_expiration_aide,statut_aide,organisme_financeur
AIDE-04459,DEM-0206,41826066733346,PMSMP (Immersion en Entreprise 15j),10065.77,2025-03-06,2025-10-11,Clôturée,Région
AIDE-04460,DEM-0139,47969345796146,Prime Reprise d'Activité AGEFIPH (Handicap),2500.18,2025-04-28,2026-02-13,En cours de versement,Région
AIDE-04461,DEM-0192,44414484143838,Aid'Emploi ZFU / QPV Recrutement,4742.22,2025-04-09,2025-09-06,Accordée,Agefiph
AIDE-04462,DEM-0197,46084239358316,AFPR (Action de Formation Préalable à l'Emploi),3979.85,2025-02-11,2025-07-03,Accordée,Opco AKTO
AIDE-04463,DEM-0063,47190016661612,Prime Reprise d'Activité AGEFIPH (Handicap),8507.41,2025-02-10,2025-11-17,En cours de versement,Opco AKTO
AIDE-04464,DEM-0201,48605113234286,POEI (Préparation Opérationnelle à l'Emploi Individuelle),2210.17,2025-05-09,2026-03-27,En cours de versement,France Travail
AIDE-04465,DEM-0447,47637639636372,AFPR (Action de Formation Préalable à l'Emploi),5092.89,2025-02-06,2025-07-05,Clôturée,France Travail
AIDE-04466,DEM-0235,43955206903684,Aid'Emploi ZFU / QPV Recrutement,2558.57,2025-04-03,2025-08-07,Accordée,France Travail
AIDE-04467,DEM-0307,49091749316964,AFPR (Action de Formation Préalable à l'Emploi),12586.25,2025-02-06,2025-10-23,Clôturée,Opco Atlas
AIDE-04468,DEM-0228,42700619557177,Aid'Emploi ZFU / QPV Recrutement,7309.79,2025-04-10,2026-01-15,Accordée,Opco Atlas
AIDE-04469,DEM-0435,43320617285462,Compte Personnel de Formation (CPF Co-financé),11814.63,2025-03-06,2025-12-04,Accordée,Région
AIDE-04470,DEM-0005,47378548045004,Compte Personnel de Formation (CPF Co-financé),3312.6,2025-05-03,2026-04-03,Clôturée,Opco Atlas
AIDE-04471,DEM-0326,45749322246201,Prime Reprise d'Activité AGEFIPH (Handicap),11622.96,2025-03-18,2026-02-25,Clôturée,Opco Atlas
AIDE-04472,DEM-0466,44218933165317,Prime Reprise d'Activité AGEFIPH (Handicap),4027.13,2025-03-11,2025-11-03,En cours de versement,Opco AKTO
AIDE-04473,DEM-0230,46596483672434,AFPR (Action de Formation Préalable à l'Emploi),1760.88,2025-04-24,2026-04-01,En cours de versement,Agefiph
AIDE-04474,DEM-0186,46949692229767,Compte Personnel de Formation (CPF Co-financé),12736.92,2025-04-20,2026-03-04,En cours de versement,Agefiph
AIDE-04475,DEM-0383,45218853902163,POEI (Préparation Opérationnelle à l'Emploi Individuelle),4634.87,2025-04-25,2026-01-08,En cours de versement,France Travail
AIDE-04476,DEM-0445,44625276230068,POEI (Préparation Opérationnelle à l'Emploi Individuelle),3176.68,2025-03-01,2026-01-03,En cours de versement,France Travail
AIDE-04477,DEM-0171,42571872670475,POEI (Préparation Opérationnelle à l'Emploi Individuelle),9169.09,2025-03-22,2025-11-29,Clôturée,France Travail
AIDE-04478,DEM-0403,46177326747173,PMSMP (Immersion en Entreprise 15j),4214.03,2025-04-07,2025-07-23,Accordée,Opco AKTO
AIDE-04479,DEM-0405,49511075327713,PMSMP (Immersion en Entreprise 15j),11923.27,2025-02-09,2025-12-18,Accordée,Région
AIDE-04480,DEM-0371,46055354049393,Compte Personnel de Formation (CPF Co-financé),6585.23,2025-03-10,2025-12-07,En cours de versement,France Travail
AIDE-04481,DEM-0277,48964556822759,POEI (Préparation Opérationnelle à l'Emploi Individuelle),7539.4,2025-03-09,2025-07-29,Clôturée,Région
AIDE-04482,DEM-0196,49078817966459,Prime Reprise d'Activité AGEFIPH (Handicap),3471.38,2025-05-04,2025-12-04,Accordée,Agefiph
AIDE-04483,DEM-0172,47841086084844,Compte Personnel de Formation (CPF Co-financé),5664.94,2025-02-09,2025-08-16,Clôturée,Région
AIDE-04484,DEM-0222,49412981570523,PMSMP (Immersion en Entreprise 15j),11342.24,2025-01-17,2025-07-07,En cours de versement,Agefiph
AIDE-04485,DEM-0009,41320862523158,POEI (Préparation Opérationnelle à l'Emploi Individuelle),7169.41,2025-02-18,2025-07-13,En cours de versement,Opco Atlas
AIDE-04486,DEM-0071,47129317782959,Compte Personnel de Formation (CPF Co-financé),13391.24,2025-05-08,2025-12-14,Clôturée,Opco Atlas
AIDE-04487,DEM-0265,44284416571437,AFPR (Action de Formation Préalable à l'Emploi),14011.32,2025-02-27,2026-02-08,Clôturée,Agefiph
AIDE-04488,DEM-0152,48693158816543,POEI (Préparation Opérationnelle à l'Emploi Individuelle),6731.94,2025-01-24,2026-01-02,Accordée,France Travail
AIDE-04489,DEM-0342,48623933693720,Prime Reprise d'Activité AGEFIPH (Handicap),2321.01,2025-04-13,2025-07-18,Accordée,Région
AIDE-04490,DEM-0197,48652526750017,POEI (Préparation Opérationnelle à l'Emploi Individuelle),4015.03,2025-04-24,2026-04-15,Clôturée,Agefiph
AIDE-04491,DEM-0406,43411422758232,PMSMP (Immersion en Entreprise 15j),8935.95,2025-03-30,2026-02-04,Accordée,France Travail
AIDE-04492,DEM-0007,47205244555716,Prime Reprise d'Activité AGEFIPH (Handicap),4203.9,2025-01-25,2025-04-08,Accordée,France Travail
AIDE-04493,DEM-0226,43016072411199,Aid'Emploi ZFU / QPV Recrutement,10116.63,2025-03-22,2025-05-30,Clôturée,Opco AKTO
AIDE-04494,DEM-0387,41097601491792,Aid'Emploi ZFU / QPV Recrutement,9325.2,2025-01-30,2025-11-04,En cours de versement,Région
AIDE-04495,DEM-0084,46306743456387,Prime Reprise d'Activité AGEFIPH (Handicap),13760.61,2025-04-24,2026-01-21,Clôturée,France Travail
AIDE-04496,DEM-0033,46948584945987,Prime Reprise d'Activité AGEFIPH (Handicap),11121.98,2025-01-19,2025-12-27,Accordée,Opco AKTO
AIDE-04497,DEM-0388,45643288159878,Prime Reprise d'Activité AGEFIPH (Handicap),11734.38,2025-04-20,2025-07-18,En cours de versement,Opco Atlas
AIDE-04498,DEM-0298,48456533576124,Compte Personnel de Formation (CPF Co-financé),7811.23,2025-02-17,2025-05-09,Accordée,Opco Atlas
AIDE-04499,DEM-0460,42671296797737,POEI (Préparation Opérationnelle à l'Emploi Individuelle),3202.94,2025-05-08,2026-04-15,Clôturée,Région
AIDE-04500,DEM-0190,45872248907389,Aid'Emploi ZFU / QPV Recrutement,11545.33,2025-04-24,2025-12-19,En cours de versement,Région
AIDE-04501,DEM-0355,44851617923319,Compte Personnel de Formation (CPF Co-financé),3480.53,2025-02-28,2025-09-27,En cours de versement,Opco AKTO
AIDE-04502,DEM-0020,42335150254805,Compte Personnel de Formation (CPF Co-financé),10408.26,2025-02-21,2025-12-28,En cours de versement,France Travail
AIDE-04503,DEM-0364,49596350898191,Compte Personnel de Formation (CPF Co-financé),7404.94,2025-03-12,2025-12-08,Clôturée,Agefiph
AIDE-04504,DEM-0325,42917272370520,Prime Reprise d'Activité AGEFIPH (Handicap),13787.77,2025-05-03,2026-01-31,En cours de versement,Région
AIDE-04505,DEM-0316,49597987842756,Compte Personnel de Formation (CPF Co-financé),3133.45,2025-03-08,2026-01-06,En cours de versement,Agefiph
AIDE-04506,DEM-0313,48675786146542,AFPR (Action de Formation Préalable à l'Emploi),8826.26,2025-02-16,2025-12-05,Clôturée,Opco Atlas
AIDE-04507,DEM-0147,48645425765354,AFPR (Action de Formation Préalable à l'Emploi),12642.26,2025-02-07,2025-11-13,En cours de versement,France Travail
AIDE-04508,DEM-0088,48729420292432,Compte Personnel de Formation (CPF Co-financé),12339.45,2025-05-09,2026-04-13,Clôturée,France Travail
AIDE-04509,DEM-0480,46422259720254,Compte Personnel de Formation (CPF Co-financé),13257.61,2025-02-28,2026-01-20,Clôturée,Région
AIDE-04510,DEM-0019,45176258086855,Aid'Emploi ZFU / QPV Recrutement,7541.2,2025-05-10,2026-03-16,Accordée,Agefiph
AIDE-04511,DEM-0038,46346928770854,POEI (Préparation Opérationnelle à l'Emploi Individuelle),2613.34,2025-03-03,2025-11-19,Clôturée,Opco AKTO
AIDE-04512,DEM-0301,48772405872731,AFPR (Action de Formation Préalable à l'Emploi),9488.32,2025-04-01,2025-10-01,Accordée,France Travail
AIDE-04513,DEM-0056,49142787045081,POEI (Préparation Opérationnelle à l'Emploi Individuelle),12638.28,2025-03-23,2025-08-30,Clôturée,Région
AIDE-04514,DEM-0272,45531259004098,AFPR (Action de Formation Préalable à l'Emploi),2573.9,2025-01-27,2025-11-13,Clôturée,Région
AIDE-04515,DEM-0074,49101784957699,Aid'Emploi ZFU / QPV Recrutement,4918.82,2025-03-15,2026-02-19,En cours de versement,France Travail
AIDE-04516,DEM-0482,44011171558018,PMSMP (Immersion en Entreprise 15j),12278.34,2025-03-25,2025-12-02,En cours de versement,Opco AKTO
AIDE-04517,DEM-0313,43493674590690,AFPR (Action de Formation Préalable à l'Emploi),6828.87,2025-01-17,2026-01-16,En cours de versement,Opco Atlas
AIDE-04518,DEM-0019,47434870296291,Compte Personnel de Formation (CPF Co-financé),8882.51,2025-02-09,2026-01-30,Clôturée,France Travail
AIDE-04519,DEM-0384,42319904799982,AFPR (Action de Formation Préalable à l'Emploi),13924.63,2025-04-20,2025-07-04,Clôturée,Région
AIDE-04520,DEM-0273,49912762111098,Compte Personnel de Formation (CPF Co-financé),10960.72,2025-03-13,2025-08-11,Clôturée,Opco AKTO
AIDE-04521,DEM-0437,43846482183382,Prime Reprise d'Activité AGEFIPH (Handicap),8456.71,2025-03-16,2025-10-28,Accordée,France Travail
AIDE-04522,DEM-0133,42076564814020,Compte Personnel de Formation (CPF Co-financé),11533.46,2025-02-19,2025-12-06,Accordée,Agefiph
AIDE-04523,DEM-0328,48393945553031,POEI (Préparation Opérationnelle à l'Emploi Individuelle),12941.25,2025-05-02,2025-10-07,En cours de versement,France Travail
AIDE-04524,DEM-0038,41964130494897,Aid'Emploi ZFU / QPV Recrutement,3388.48,2025-04-29,2025-12-13,Clôturée,France Travail
AIDE-04525,DEM-0152,41928528705864,Prime Reprise d'Activité AGEFIPH (Handicap),4779.99,2025-04-27,2025-07-02,Clôturée,Agefiph
AIDE-04526,DEM-0205,49125083572657,PMSMP (Immersion en Entreprise 15j),11072.35,2025-02-03,2025-05-10,En cours de versement,Agefiph
AIDE-04527,DEM-0442,43010289134051,Compte Personnel de Formation (CPF Co-financé),4357.8,2025-03-04,2025-06-06,En cours de versement,Opco Atlas
AIDE-04528,DEM-0221,49345329746290,Compte Personnel de Formation (CPF Co-financé),3772.42,2025-02-14,2026-02-10,En cours de versement,France Travail
AIDE-04529,DEM-0014,43027488511657,Compte Personnel de Formation (CPF Co-financé),14285.32,2025-03-11,2025-08-09,Clôturée,France Travail
AIDE-04530,DEM-0301,47934772457713,Compte Personnel de Formation (CPF Co-financé),14012.9,2025-04-01,2025-09-04,Clôturée,Opco Atlas
AIDE-04531,DEM-0347,47596056003023,Prime Reprise d'Activité AGEFIPH (Handicap),10656.75,2025-05-08,2025-10-30,Accordée,France Travail
AIDE-04532,DEM-0405,43347883800689,Aid'Emploi ZFU / QPV Recrutement,9796.79,2025-02-01,2026-01-24,En cours de versement,Opco AKTO
AIDE-04533,DEM-0173,43981896503225,PMSMP (Immersion en Entreprise 15j),9638.64,2025-04-28,2026-01-18,Accordée,Région
AIDE-04534,DEM-0303,42446702636054,AFPR (Action de Formation Préalable à l'Emploi),11028.13,2025-05-01,2025-12-25,En cours de versement,Opco Atlas
AIDE-04535,DEM-0425,44218529073330,POEI (Préparation Opérationnelle à l'Emploi Individuelle),14156.49,2025-04-28,2026-01-21,Accordée,France Travail
AIDE-04536,DEM-0271,44291072219480,Compte Personnel de Formation (CPF Co-financé),10056.14,2025-03-25,2025-06-02,Clôturée,Opco AKTO
AIDE-04537,DEM-0472,45794740311691,AFPR (Action de Formation Préalable à l'Emploi),5288.41,2025-02-21,2025-08-07,Clôturée,Opco Atlas
AIDE-04538,DEM-0174,47495557869590,PMSMP (Immersion en Entreprise 15j),12920.48,2025-03-25,2026-01-06,Accordée,France Travail
AIDE-04539,DEM-0388,41816661179424,Aid'Emploi ZFU / QPV Recrutement,9929.66,2025-05-15,2025-08-26,En cours de versement,France Travail
AIDE-04540,DEM-0119,43574759802836,PMSMP (Immersion en Entreprise 15j),4502.5,2025-02-28,2025-11-04,Clôturée,Opco AKTO
AIDE-04541,DEM-0132,44314744082953,Aid'Emploi ZFU / QPV Recrutement,12979.25,2025-03-30,2025-10-14,Clôturée,Région
AIDE-04542,DEM-0477,44643203066261,POEI (Préparation Opérationnelle à l'Emploi Individuelle),3168.45,2025-05-14,2025-07-28,En cours de versement,Région
AIDE-04543,DEM-0302,42636315021413,PMSMP (Immersion en Entreprise 15j),12528.4,2025-02-14,2026-01-29,Accordée,Opco AKTO
AIDE-04544,DEM-0467,42138050459771,Compte Personnel de Formation (CPF Co-financé),2363.92,2025-03-13,2026-02-28,En cours de versement,Opco Atlas
AIDE-04545,DEM-0010,41788255208118,PMSMP (Immersion en Entreprise 15j),13850.32,2025-02-03,2025-08-30,Accordée,Agefiph
AIDE-04546,DEM-0478,47274194968355,AFPR (Action de Formation Préalable à l'Emploi),4952.3,2025-02-26,2025-07-02,En cours de versement,Opco AKTO
AIDE-04547,DEM-0002,42677202256469,POEI (Préparation Opérationnelle à l'Emploi Individuelle),6298.44,2025-02-10,2025-12-01,Clôturée,Région
AIDE-04548,DEM-0298,43446233837921,Prime Reprise d'Activité AGEFIPH (Handicap),5462.0,2025-01-31,2025-06-26,En cours de versement,France Travail
AIDE-04549,DEM-0386,47199942212600,AFPR (Action de Formation Préalable à l'Emploi),2211.38,2025-02-07,2025-10-30,Accordée,Opco AKTO
AIDE-04550,DEM-0160,42531495546034,Aid'Emploi ZFU / QPV Recrutement,8562.6,2025-01-27,2025-06-27,Clôturée,Opco AKTO
AIDE-04551,DEM-0467,43473997753941,Aid'Emploi ZFU / QPV Recrutement,2262.1,2025-02-01,2025-09-04,Accordée,France Travail
AIDE-04552,DEM-0181,43989256359943,PMSMP (Immersion en Entreprise 15j),11326.54,2025-05-03,2026-04-04,Accordée,Région
AIDE-04553,DEM-0121,45822012380144,AFPR (Action de Formation Préalable à l'Emploi),14193.69,2025-02-22,2025-10-20,Clôturée,France Travail
AIDE-04554,DEM-0075,47526166475088,Prime Reprise d'Activité AGEFIPH (Handicap),12343.18,2025-04-13,2026-02-14,Accordée,Opco Atlas
AIDE-04555,DEM-0216,49717275845986,Aid'Emploi ZFU / QPV Recrutement,1584.33,2025-01-28,2026-01-01,Accordée,Opco AKTO
AIDE-04556,DEM-0103,45522176451783,Aid'Emploi ZFU / QPV Recrutement,10981.61,2025-05-07,2025-08-07,Accordée,Agefiph
AIDE-04557,DEM-0132,44209153836248,Aid'Emploi ZFU / QPV Recrutement,3302.26,2025-01-22,2025-10-16,Clôturée,France Travail
AIDE-04558,DEM-0171,45575416269760,POEI (Préparation Opérationnelle à l'Emploi Individuelle),7002.84,2025-05-13,2025-09-20,En cours de versement,Opco Atlas
AIDE-04559,DEM-0273,44011171558018,Compte Personnel de Formation (CPF Co-financé),12835.95,2025-02-25,2025-09-02,En cours de versement,Opco Atlas
AIDE-04560,DEM-0161,45283173903964,Prime Reprise d'Activité AGEFIPH (Handicap),8300.32,2025-02-19,2025-06-24,Clôturée,Opco Atlas
AIDE-04561,DEM-0048,47275171096849,POEI (Préparation Opérationnelle à l'Emploi Individuelle),14153.19,2025-03-18,2025-06-27,Clôturée,Opco Atlas
AIDE-04562,DEM-0304,41568392918168,AFPR (Action de Formation Préalable à l'Emploi),4578.99,2025-01-29,2025-07-28,En cours de versement,Agefiph
AIDE-04563,DEM-0208,44560105186537,AFPR (Action de Formation Préalable à l'Emploi),1643.55,2025-05-04,2025-09-05,En cours de versement,Région
AIDE-04564,DEM-0122,41214969844320,Compte Personnel de Formation (CPF Co-financé),7541.93,2025-01-31,2025-07-11,En cours de versement,Région
AIDE-04565,DEM-0211,49648381110097,POEI (Préparation Opérationnelle à l'Emploi Individuelle),10741.46,2025-03-17,2025-09-15,Clôturée,Région
AIDE-04566,DEM-0333,47265935237154,PMSMP (Immersion en Entreprise 15j),3684.42,2025-03-28,2026-01-12,En cours de versement,France Travail
AIDE-04567,DEM-0335,45069875809608,POEI (Préparation Opérationnelle à l'Emploi Individuelle),2425.92,2025-03-30,2025-08-02,Accordée,Opco Atlas
AIDE-04568,DEM-0037,41301551509234,Compte Personnel de Formation (CPF Co-financé),11613.02,2025-02-18,2026-02-11,Accordée,Opco AKTO
AIDE-04569,DEM-0245,43821884284177,PMSMP (Immersion en Entreprise 15j),8598.3,2025-01-18,2025-07-22,Clôturée,Région
AIDE-04570,DEM-0423,48631683054185,AFPR (Action de Formation Préalable à l'Emploi),4200.25,2025-02-27,2026-02-05,Clôturée,Opco Atlas
AIDE-04571,DEM-0168,46056064009555,Aid'Emploi ZFU / QPV Recrutement,3793.4,2025-04-07,2026-02-04,En cours de versement,Opco AKTO
AIDE-04572,DEM-0257,49243521674228,PMSMP (Immersion en Entreprise 15j),5771.29,2025-04-30,2026-02-17,En cours de versement,Opco AKTO
AIDE-04573,DEM-0015,48077130305444,Compte Personnel de Formation (CPF Co-financé),10668.91,2025-03-26,2026-01-22,Accordée,Agefiph
AIDE-04574,DEM-0307,46346928770854,PMSMP (Immersion en Entreprise 15j),2306.17,2025-01-28,2025-07-20,Clôturée,Agefiph
AIDE-04575,DEM-0197,42505577413454,POEI (Préparation Opérationnelle à l'Emploi Individuelle),5390.1,2025-04-18,2026-03-28,En cours de versement,Opco AKTO
AIDE-04576,DEM-0316,45368783610527,POEI (Préparation Opérationnelle à l'Emploi Individuelle),14004.73,2025-03-14,2026-01-10,En cours de versement,Opco Atlas
AIDE-04577,DEM-0217,44178031646462,POEI (Préparation Opérationnelle à l'Emploi Individuelle),1698.43,2025-05-13,2026-03-02,En cours de versement,France Travail
AIDE-04578,DEM-0258,44402983971836,Compte Personnel de Formation (CPF Co-financé),12343.27,2025-03-21,2025-12-16,En cours de versement,Région
AIDE-04579,DEM-0483,47976717235317,Compte Personnel de Formation (CPF Co-financé),12631.92,2025-05-05,2025-08-09,En cours de versement,Opco Atlas
AIDE-04580,DEM-0094,49120437723718,PMSMP (Immersion en Entreprise 15j),1883.88,2025-03-16,2025-06-08,Accordée,Opco Atlas
AIDE-04581,DEM-0215,47358966713025,AFPR (Action de Formation Préalable à l'Emploi),11854.54,2025-02-09,2025-04-23,Accordée,France Travail
AIDE-04582,DEM-0269,46927944387716,Aid'Emploi ZFU / QPV Recrutement,13210.4,2025-04-12,2025-10-17,En cours de versement,Région
AIDE-04583,DEM-0063,46490576070474,AFPR (Action de Formation Préalable à l'Emploi),8954.02,2025-04-30,2026-02-01,Accordée,France Travail
AIDE-04584,DEM-0349,49899203939356,POEI (Préparation Opérationnelle à l'Emploi Individuelle),1900.52,2025-02-25,2025-07-10,Accordée,Agefiph
AIDE-04585,DEM-0422,45682627296880,Compte Personnel de Formation (CPF Co-financé),5356.16,2025-01-29,2025-04-09,En cours de versement,Région
AIDE-04586,DEM-0159,44038855413113,AFPR (Action de Formation Préalable à l'Emploi),7189.68,2025-02-09,2025-12-25,Accordée,France Travail
AIDE-04587,DEM-0074,46502521115398,Aid'Emploi ZFU / QPV Recrutement,10286.83,2025-03-11,2026-02-20,Clôturée,France Travail
AIDE-04588,DEM-0078,46856403035591,AFPR (Action de Formation Préalable à l'Emploi),12473.37,2025-02-15,2025-11-27,En cours de versement,Région
AIDE-04589,DEM-0168,49575791356271,Compte Personnel de Formation (CPF Co-financé),6477.1,2025-02-12,2025-06-09,Accordée,Région
AIDE-04590,DEM-0409,46876687274138,Prime Reprise d'Activité AGEFIPH (Handicap),10031.3,2025-03-07,2025-07-03,Clôturée,France Travail
AIDE-04591,DEM-0049,48658542513566,POEI (Préparation Opérationnelle à l'Emploi Individuelle),5976.35,2025-05-14,2026-04-19,Accordée,Opco Atlas
AIDE-04592,DEM-0467,47015877990265,POEI (Préparation Opérationnelle à l'Emploi Individuelle),2980.01,2025-04-23,2025-12-21,Clôturée,France Travail
AIDE-04593,DEM-0406,43831487931401,AFPR (Action de Formation Préalable à l'Emploi),11577.24,2025-04-21,2026-01-16,Accordée,Région
AIDE-04594,DEM-0053,44799955391291,POEI (Préparation Opérationnelle à l'Emploi Individuelle),7045.39,2025-01-18,2025-10-23,Accordée,Région
AIDE-04595,DEM-0282,44677091774787,Prime Reprise d'Activité AGEFIPH (Handicap),8550.88,2025-04-07,2025-11-10,Clôturée,Agefiph
AIDE-04596,DEM-0121,43229770197964,POEI (Préparation Opérationnelle à l'Emploi Individuelle),8363.76,2025-03-23,2025-07-11,En cours de versement,Opco AKTO
AIDE-04597,DEM-0090,48972156242394,AFPR (Action de Formation Préalable à l'Emploi),6552.9,2025-04-28,2025-10-29,Clôturée,Agefiph
AIDE-04598,DEM-0305,44840652770416,Compte Personnel de Formation (CPF Co-financé),13858.27,2025-04-10,2026-01-30,Accordée,Agefiph
AIDE-04599,DEM-0125,43866912741430,POEI (Préparation Opérationnelle à l'Emploi Individuelle),12886.54,2025-02-12,2025-06-19,Accordée,Opco AKTO
AIDE-04600,DEM-0367,46838951295670,Compte Personnel de Formation (CPF Co-financé),4211.7,2025-03-31,2025-12-31,Clôturée,Agefiph
AIDE-04601,DEM-0092,43001507256248,PMSMP (Immersion en Entreprise 15j),4644.8,2025-01-17,2025-03-23,En cours de versement,Agefiph
AIDE-04602,DEM-0128,44273220716347,Prime Reprise d'Activité AGEFIPH (Handicap),7374.29,2025-04-15,2025-09-11,Clôturée,Opco AKTO
AIDE-04603,DEM-0026,49964534329344,Compte Personnel de Formation (CPF Co-financé),3200.76,2025-03-16,2025-10-27,Accordée,Opco Atlas
