code_rome,intitule_rome_appellation,grand_domaine_code,grand_domaine_libelle,domaine_prof_code,domaine_prof_libelle,code_ogr
N2201,Superviseur / Superviseuse passage aéroportuaire,N,Transport et Logistique,N22,Domaine N22,19569
N2202,Contrôleur aérien / Contrôleuse aérienne,N,Transport et Logistique,N22,Domaine N22,513
N2202,Aiguilleur / Aiguilleuse du ciel,N,Transport et Logistique,N22,Domaine N22,10902
N2202,Chef d'équipe contrôleur aérien / contrôleuse aérienne,N,Transport et Logistique,N22,Domaine N22,12400
N2202,Chef de quart contrôleur aérien / contrôleuse aérienne,N,Transport et Logistique,N22,Domaine N22,12269
N2202,Contrôleur / Contrôleuse d'aérodrome,N,Transport et Logistique,N22,Domaine N22,13589
N2202,Contrôleur / Contrôleuse d'aéronautique de l'armée,N,Transport et Logistique,N22,Domaine N22,13590
N2202,Contrôleur / Contrôleuse d'approche aérienne,N,Transport et Logistique,N22,Domaine N22,13591
N2202,Contrôleur / Contrôleuse de la défense aérienne,N,Transport et Logistique,N22,Domaine N22,13608
N2202,Contrôleur / Contrôleuse de la navigation aérienne,N,Transport et Logistique,N22,Domaine N22,13609
N2202,Contrôleur / Contrôleuse militaire des activités aériennes,N,Transport et Logistique,N22,Domaine N22,13643
N2202,Contrôleur / Contrôleuse prévol,N,Transport et Logistique,N22,Domaine N22,13645
N2202,Contrôleur aérien / Contrôleuse aérienne,N,Transport et Logistique,N22,Domaine N22,13582
N2202,Contrôleur aérien / Contrôleuse aérienne de la circulation au sol,N,Transport et Logistique,N22,Domaine N22,13583
N2202,Contrôleur aérien / Contrôleuse aérienne directeur / directrice d'aérodrome,N,Transport et Logistique,N22,Domaine N22,13584
N2202,Instructeur contrôleur aérien / Instructrice contrôleuse aérienne,N,Transport et Logistique,N22,Domaine N22,16016
N2203,Agent / Agente de piste,N,Transport et Logistique,N22,Domaine N22,514
N2203,Agent / Agente de chargement fret aérien -handler-,N,Transport et Logistique,N22,Domaine N22,10398
N2203,Agent / Agente de handling,N,Transport et Logistique,N22,Domaine N22,10465
N2203,Agent / Agente de piste,N,Transport et Logistique,N22,Domaine N22,404495
N2203,Agent / Agente de piste aéroportuaire,N,Transport et Logistique,N22,Domaine N22,10542
N2203,Agent / Agente de piste d'aéronautique ou de pont d'envol de l'armée,N,Transport et Logistique,N22,Domaine N22,10543
N2203,Agent / Agente de service avion,N,Transport et Logistique,N22,Domaine N22,10603
N2203,Assistant / Assistante avion,N,Transport et Logistique,N22,Domaine N22,11195
N2203,Assistant / Assistante de piste aéroportuaire,N,Transport et Logistique,N22,Domaine N22,11242
N2203,Bagagiste aéroportuaire,N,Transport et Logistique,N22,Domaine N22,11482
N2203,Chargeur / Chargeuse d'avion,N,Transport et Logistique,N22,Domaine N22,11946
N2203,Chef d'équipe agents de piste aéroportuaire,N,Transport et Logistique,N22,Domaine N22,12389
N2203,Chef d'équipe assistant / assistante avion,N,Transport et Logistique,N22,Domaine N22,12390
N2203,Pushiste avion,N,Transport et Logistique,N22,Domaine N22,18256
N2203,Ramp handler,N,Transport et Logistique,N22,Domaine N22,18286
N2203,Tractiste avion,N,Transport et Logistique,N22,Domaine N22,20403
N2204,Agent / Agente de trafic aérien,N,Transport et Logistique,N22,Domaine N22,515
N2204,Agent / Agente AFIS - Aerodrone Flight Information Service,N,Transport et Logistique,N22,Domaine N22,200089
N2204,Agent / Agente d'opérations aériennes,N,Transport et Logistique,N22,Domaine N22,10726
N2204,Agent / Agente d'opérations aériennes de l'armée,N,Transport et Logistique,N22,Domaine N22,10725
N2204,Agent / Agente d'opérations fret aérien,N,Transport et Logistique,N22,Domaine N22,10728
N2204,Agent / Agente de trafic aérien,N,Transport et Logistique,N22,Domaine N22,10627
N2204,Agent / Agente technique de préparation des vols,N,Transport et Logistique,N22,Domaine N22,10776
N2204,Chef avion,N,Transport et Logistique,N22,Domaine N22,12003
N2204,Chef d'équipe drones,N,Transport et Logistique,N22,Domaine N22,12446
N2204,Coordinateur / Coordinatrice des opérations de fret aérien,N,Transport et Logistique,N22,Domaine N22,13687
N2204,Coordonnateur / Coordonnatrice armement catering,N,Transport et Logistique,N22,Domaine N22,13698
N2204,Coordonnateur / Coordonnatrice avion,N,Transport et Logistique,N22,Domaine N22,13699
N2204,Coordonnateur / Coordonnatrice de piste aéroport,N,Transport et Logistique,N22,Domaine N22,13703
N2204,Coordonnateur / Coordonnatrice handling,N,Transport et Logistique,N22,Domaine N22,13717
N2204,Instructeur / Instructrice télépilote de drone professionnel,N,Transport et Logistique,N22,Domaine N22,200088
N2204,Responsable d'exploitation de piste aéroport,N,Transport et Logistique,N22,Domaine N22,18979
N2204,Responsable d'exploitation des vols,N,Transport et Logistique,N22,Domaine N22,18987
N2204,Responsable de préparation de vol,N,Transport et Logistique,N22,Domaine N22,18811
N2204,Superviseur / Superviseuse des opérations aériennes,N,Transport et Logistique,N22,Domaine N22,19562
N2204,Superviseur / Superviseuse des opérations de fret aérien,N,Transport et Logistique,N22,Domaine N22,19563
N2204,Superviseur / Superviseuse trafic aérien,N,Transport et Logistique,N22,Domaine N22,19572
N2204,Technicien coordinateur / Technicienne coordinatrice avion,N,Transport et Logistique,N22,Domaine N22,19702
N2204,Technicien préparateur / Technicienne préparatrice de vol,N,Transport et Logistique,N22,Domaine N22,20221
N2204,Technicien superviseur / Technicienne superviseuse de vol,N,Transport et Logistique,N22,Domaine N22,20271
N2204,Télépilote de drone professionnel,N,Transport et Logistique,N22,Domaine N22,200087
N2205,Chef / Cheffe d'escale,N,Transport et Logistique,N22,Domaine N22,516
N2205,Chef / Cheffe d'escale,N,Transport et Logistique,N22,Domaine N22,404496
N2205,Chef d'escale aérienne,N,Transport et Logistique,N22,Domaine N22,12500
N2205,Chef d'escale aéroportuaire,N,Transport et Logistique,N22,Domaine N22,12501
N2205,Chef d'escale fret aérien,N,Transport et Logistique,N22,Domaine N22,12502
N2205,Chef de groupe livraison air de l'armée,N,Transport et Logistique,N22,Domaine N22,12167
N2205,Chef de peloton livraison air armée,N,Transport et Logistique,N22,Domaine N22,12206
N2205,Directeur / Directrice d'aérodrome,N,Transport et Logistique,N22,Domaine N22,14203
N2205,Directeur / Directrice d'exploitation aéroportuaire,N,Transport et Logistique,N22,Domaine N22,14410
N2205,Directeur / Directrice des opérations d'exploitation aéroportuaire,N,Transport et Logistique,N22,Domaine N22,14370
N2205,Officier / Officière commissaire de l'air de l'armée,N,Transport et Logistique,N22,Domaine N22,17016
N2205,Responsable d'exploitation aéroportuaire,N,Transport et Logistique,N22,Domaine N22,18973
N2205,Responsable des opérations d'exploitation aéroportuaire,N,Transport et Logistique,N22,Domaine N22,18930
N2205,Personnel navigant du transport maritime et fluvial,N,Transport et Logistique,N31,Domaine N31,
N3101,Capitaine de port,N,Transport et Logistique,N31,Domaine N31,517
N3101,Capitaine de port,N,Transport et Logistique,N31,Domaine N31,11670
N3101,Capitaine de remorqueur,N,Transport et Logistique,N31,Domaine N31,11671
N3101,Capitaine de yacht,N,Transport et Logistique,N31,Domaine N31,11672
N3101,Capitaine marine marchande,N,Transport et Logistique,N31,Domaine N31,11673
N3101,Chef mécanicien / mécanicienne marine,N,Transport et Logistique,N31,Domaine N31,12579
N3101,Commandant / Commandante de navire,N,Transport et Logistique,N31,Domaine N31,12732
N3101,Commandant / Commandante de port,N,Transport et Logistique,N31,Domaine N31,12735
N3101,Commandant / Commandante marine,N,Transport et Logistique,N31,Domaine N31,12737
N3101,Commissaire de bord marine,N,Transport et Logistique,N31,Domaine N31,12770
N3101,Lieutenant / Lieutenante chef de quart,N,Transport et Logistique,N31,Domaine N31,16186
N3101,Lieutenant / Lieutenante chef de quart de la marine nationale,N,Transport et Logistique,N31,Domaine N31,38518
N3101,Lieutenant / Lieutenante de port,N,Transport et Logistique,N31,Domaine N31,16189
N3101,Lieutenant / Lieutenante marine,N,Transport et Logistique,N31,Domaine N31,16190
N3101,Officier / Officière de la marine marchande,N,Transport et Logistique,N31,Domaine N31,17018
N3101,Officier / Officière de port,N,Transport et Logistique,N31,Domaine N31,17023
N3101,Officier / Officière de vigie de port,N,Transport et Logistique,N31,Domaine N31,17024
N3101,Officier / Officière machine de la marine marchande,N,Transport et Logistique,N31,Domaine N31,17029
N3101,Officier / Officière pont de la marine marchande,N,Transport et Logistique,N31,Domaine N31,17038
N3101,Officier polyvalent / Officière polyvalente de la marine,N,Transport et Logistique,N31,Domaine N31,17036
N3101,Patron / Patronne Plaisance Moteur -PPM-,N,Transport et Logistique,N31,Domaine N31,17584
N3101,Patron / Patronne Plaisance Voile -PPV-,N,Transport et Logistique,N31,Domaine N31,17585
N3101,Pilote de port,N,Transport et Logistique,N31,Domaine N31,17753
N3101,Pilote hauturier / hauturière,N,Transport et Logistique,N31,Domaine N31,17779
N3101,Second / Seconde capitaine marine,N,Transport et Logistique,N31,Domaine N31,19353
N3102,Marin,N,Transport et Logistique,N31,Domaine N31,518
N3102,Bosco de la navigation maritime,N,Transport et Logistique,N31,Domaine N31,11560
N3102,Équipier / Équipière de plaisance professionnelle,N,Transport et Logistique,N31,Domaine N31,14872
N3102,Lamaneur / Lamaneuse,N,Transport et Logistique,N31,Domaine N31,16146
N3102,Maître / Maîtresse d'équipage,N,Transport et Logistique,N31,Domaine N31,16309
N3102,Maître / Maîtresse machine de la marine,N,Transport et Logistique,N31,Domaine N31,16317
N3102,Manœuvrier / Manœuvrière de la marine nationale,N,Transport et Logistique,N31,Domaine N31,16358
N3102,Marin,N,Transport et Logistique,N31,Domaine N31,404497
N3102,Marin de la marine marchande,N,Transport et Logistique,N31,Domaine N31,16398
N3102,Marin de la navigation maritime,N,Transport et Logistique,N31,Domaine N31,16400
N3102,Marin de la plaisance professionnelle,N,Transport et Logistique,N31,Domaine N31,16401
N3102,Matelot de la marine marchande,N,Transport et Logistique,N31,Domaine N31,16426
N3102,Matelot de la navigation maritime,N,Transport et Logistique,N31,Domaine N31,16428
N3102,Matelot opérations et navigation de la marine nationale,N,Transport et Logistique,N31,Domaine N31,38519
N3102,Matelot polyvalent / polyvalente navigation maritime,N,Transport et Logistique,N31,Domaine N31,16433
N3102,Matelot pont de la marine nationale,N,Transport et Logistique,N31,Domaine N31,38520
N3102,Mousse de la navigation maritime,N,Transport et Logistique,N31,Domaine N31,16932
N3102,Navigateur timonier / Navigatrice timonière de la marine nationale,N,Transport et Logistique,N31,Domaine N31,16955
N3102,Premier matelot de la navigation maritime,N,Transport et Logistique,N31,Domaine N31,17977
N3102,Quartier-maître de la navigation maritime,N,Transport et Logistique,N31,Domaine N31,18261
N3102,Second maître / Seconde maîtresse de la navigation maritime,N,Transport et Logistique,N31,Domaine N31,19359
N3102,Timonier / Timonière de la navigation maritime,N,Transport et Logistique,N31,Domaine N31,20328
N3103,Matelot de la navigation fluviale,N,Transport et Logistique,N31,Domaine N31,519
N3103,Batelier / Batelière,N,Transport et Logistique,N31,Domaine N31,11495
N3103,"Capitaine de la navigation fluviale en automoteur, remorqueur pousseur",N,Transport et Logistique,N31,Domaine N31,11667
N3103,Commandant / Commandante de la navigation fluviale en remorqueur pousseur,N,Transport et Logistique,N31,Domaine N31,12731
N3103,Conducteur / Conductrice de bateau fluvial de plaisance,N,Transport et Logistique,N31,Domaine N31,12883
N3103,Conducteur / Conductrice de bateau taxi,N,Transport et Logistique,N31,Domaine N31,12884
N3103,"Conducteur / Conductrice de la navigation fluviale en automoteur, remorqueur pousseur",N,Transport et Logistique,N31,Domaine N31,12972
N3103,Conducteur passeur / Conductrice passeuse de bac,N,Transport et Logistique,N31,Domaine N31,13313
N3103,Convoyeur / Convoyeuse de bateau de transport fluvial,N,Transport et Logistique,N31,Domaine N31,13669
N3103,Marin de la navigation fluviale,N,Transport et Logistique,N31,Domaine N31,16399
N3103,Marinier / Marinière,N,Transport et Logistique,N31,Domaine N31,16405
N3103,Matelot de bateau bus,N,Transport et Logistique,N31,Domaine N31,16425
N3103,Matelot de la navigation fluviale,N,Transport et Logistique,N31,Domaine N31,16427
N3103,Matelot de navigation intérieure,N,Transport et Logistique,N31,Domaine N31,16429
N3103,Matelot deuxième niveau en navigation fluviale,N,Transport et Logistique,N31,Domaine N31,16430
N3103,Matelot garde moteur,N,Transport et Logistique,N31,Domaine N31,16431
N3103,Matelot mécanicien / mécanicienne de la navigation fluviale,N,Transport et Logistique,N31,Domaine N31,16432
N3103,Matelot premier niveau en navigation fluviale,N,Transport et Logistique,N31,Domaine N31,16434
N3103,Matelot timonier / timonière de la navigation fluviale,N,Transport et Logistique,N31,Domaine N31,16435
N3103,Pilote fluvial / fluviale,N,Transport et Logistique,N31,Domaine N31,17778
N3103,Responsable de navigation fluviale,N,Transport et Logistique,N31,Domaine N31,18794
N3103,Second / Seconde capitaine de la navigation fluviale,N,Transport et Logistique,N31,Domaine N31,19352
N3103,Timonier / Timonière de la navigation fluviale,N,Transport et Logistique,N31,Domaine N31,20327
N3103,Personnel sédentaire du transport maritime et fluvial,N,Transport et Logistique,N32,Domaine N32,
N3201,Agent / Agente de port de plaisance,N,Transport et Logistique,N32,Domaine N32,520
N3201,Agent / Agente d'escale en gare maritime,N,Transport et Logistique,N32,Domaine N32,38640
N3201,Agent / Agente de port de plaisance,N,Transport et Logistique,N32,Domaine N32,38663
N3201,Assistant / Assistante d'exploitation de terminal portuaire,N,Transport et Logistique,N32,Domaine N32,11267
N3201,Assistant / Assistante d'exploitation transport maritime,N,Transport et Logistique,N32,Domaine N32,11272
N3201,Chef de ligne maritime,N,Transport et Logistique,N32,Domaine N32,12190
N3201,Chef de peloton livraison portuaire de l'armée,N,Transport et Logistique,N32,Domaine N32,12207
N3201,Coordinateur / Coordinatrice d'opérations navires,N,Transport et Logistique,N32,Domaine N32,13691
N3201,Coordinateur / Coordinatrice de parc conteneurs,N,Transport et Logistique,N32,Domaine N32,13678
N3201,Directeur / Directrice de ligne maritime,N,Transport et Logistique,N32,Domaine N32,14283
N3201,Responsable d'escale transbordeur,N,Transport et Logistique,N32,Domaine N32,18954
N3201,Responsable d'exploitation de terminal à conteneurs,N,Transport et Logistique,N32,Domaine N32,18983
N3201,Responsable d'exploitation de terminal portuaire,N,Transport et Logistique,N32,Domaine N32,18984
