id_mesure,nom_operateur,commune,code_departement,nom_region,technologie_reseau,debit_descendant_mbps,debit_montant_mbps,latence_ms,taux_couverture_4g_pct
QOS-03085,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,69.5,15.8,27.3,95.3
QOS-03086,SFR,Paris,75 - Paris,Île-de-France,4G,39.4,11.3,43.8,95.0
QOS-03087,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 700MHz,184.1,32.2,22.4,99.0
QOS-03088,Free Mobile,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,445.4,81.7,12.5,95.4
QOS-03089,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 700MHz,165.3,27.8,15.5,95.8
QOS-03090,Free Mobile,Paris,75 - Paris,Île-de-France,5G 700MHz,195.6,33.0,20.5,98.0
QOS-03091,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,4G,31.1,11.4,44.9,96.2
QOS-03092,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 3.5GHz,562.5,54.6,12.4,97.7
QOS-03093,SFR,Toulouse,31 - Haute-Garonne,Occitanie,5G 700MHz,160.4,32.4,15.3,98.2
QOS-03094,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,451.6,83.8,14.2,99.8
QOS-03095,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,42.5,15.4,31.9,94.9
QOS-03096,SFR,Toulouse,31 - Haute-Garonne,Occitanie,4G+ LTE,69.2,28.5,20.5,96.6
QOS-03097,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,88.3,24.6,24.7,99.4
QOS-03098,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,4G+ LTE,104.4,23.6,33.0,98.8
QOS-03099,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,108.2,19.6,33.4,98.3
QOS-03100,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,4G+ LTE,82.5,26.7,27.1,99.4
QOS-03101,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,56.1,12.2,39.2,98.7
QOS-03102,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,38.3,11.4,42.7,95.1
QOS-03103,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,37.1,9.3,40.3,95.0
QOS-03104,SFR,Paris,75 - Paris,Île-de-France,5G 3.5GHz,479.3,58.8,14.0,96.0
QOS-03105,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 3.5GHz,397.2,54.6,16.5,95.9
QOS-03106,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,133.1,43.1,21.4,98.9
QOS-03107,Orange,Lille,59 - Nord,Hauts-de-France,4G,38.4,12.3,45.9,97.7
QOS-03108,SFR,Toulouse,31 - Haute-Garonne,Occitanie,5G 700MHz,192.5,38.1,18.1,97.3
QOS-03109,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 700MHz,175.4,38.1,24.2,95.8
QOS-03110,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,5G 700MHz,239.9,43.1,14.6,96.4
QOS-03111,Orange,Montpellier,34 - Hérault,Occitanie,4G+ LTE,125.7,15.6,21.3,96.0
QOS-03112,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,33.3,15.5,32.5,97.7
QOS-03113,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,5G 3.5GHz,399.4,80.8,9.6,95.3
QOS-03114,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,210.7,27.9,25.2,95.7
QOS-03115,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,519.1,69.0,14.4,95.0
QOS-03116,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,474.9,64.3,13.3,95.2
QOS-03117,SFR,Montpellier,34 - Hérault,Occitanie,4G,53.5,9.6,28.2,95.1
QOS-03118,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G,40.3,10.5,37.7,97.2
QOS-03119,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,38.0,15.5,32.4,98.7
QOS-03120,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G+ LTE,87.5,24.4,23.4,98.3
QOS-03121,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 3.5GHz,526.2,84.1,11.6,99.4
QOS-03122,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,4G,36.9,10.5,33.4,95.5
QOS-03123,Free Mobile,Montpellier,34 - Hérault,Occitanie,5G 700MHz,165.0,27.9,14.4,96.9
QOS-03124,SFR,Lille,59 - Nord,Hauts-de-France,4G,36.8,9.5,41.7,96.9
QOS-03125,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,128.1,33.8,18.1,99.3
QOS-03126,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 700MHz,140.9,28.6,19.3,97.1
QOS-03127,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,5G 700MHz,178.4,40.9,19.9,98.6
QOS-03128,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,4G,39.5,9.8,38.4,95.4
QOS-03129,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G,50.3,15.1,46.6,94.9
QOS-03130,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,180.1,25.9,24.1,98.0
QOS-03131,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,124.7,18.9,34.3,97.8
QOS-03132,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,220.6,33.3,22.5,96.8
QOS-03133,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,45.6,8.5,38.6,98.9
QOS-03134,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 3.5GHz,421.4,76.3,12.8,97.0
QOS-03135,Bouygues Telecom,Paris,75 - Paris,Île-de-France,4G,49.5,11.7,39.5,96.7
QOS-03136,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,185.2,35.3,24.2,95.4
QOS-03137,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,81.6,25.2,33.5,96.2
QOS-03138,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,48.0,9.1,40.6,98.1
QOS-03139,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,136.7,32.7,16.7,98.4
QOS-03140,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,238.7,28.4,16.5,99.2
QOS-03141,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,31.2,8.6,48.0,96.2
QOS-03142,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,4G+ LTE,98.9,25.0,21.0,98.0
QOS-03143,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,5G 3.5GHz,604.2,60.8,14.9,97.4
QOS-03144,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,493.4,64.8,14.8,97.6
QOS-03145,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,44.8,11.6,47.8,99.8
QOS-03146,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 3.5GHz,395.6,55.4,15.9,99.6
QOS-03147,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,5G 3.5GHz,322.6,58.7,9.8,97.8
QOS-03148,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 3.5GHz,536.9,64.7,9.9,99.1
QOS-03149,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,5G 700MHz,134.9,40.5,17.0,98.6
QOS-03150,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,4G,38.4,10.6,40.5,98.4
QOS-03151,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G+ LTE,122.6,26.5,28.2,94.7
QOS-03152,Free Mobile,Montpellier,34 - Hérault,Occitanie,4G+ LTE,85.4,26.5,23.8,97.7
QOS-03153,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,116.5,24.7,31.2,97.6
QOS-03154,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,4G,44.4,8.4,37.5,96.0
QOS-03155,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G,56.7,13.0,39.6,97.4
QOS-03156,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,126.2,24.3,34.7,98.1
QOS-03157,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,186.7,42.8,23.2,95.8
QOS-03158,Free Mobile,Montpellier,34 - Hérault,Occitanie,5G 700MHz,204.4,27.4,21.9,99.8
QOS-03159,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,36.1,12.1,38.3,99.0
QOS-03160,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 3.5GHz,330.1,64.1,12.5,99.3
QOS-03161,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,127.6,27.4,26.1,97.1
QOS-03162,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,48.8,15.3,45.0,96.5
QOS-03163,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 3.5GHz,436.0,61.3,14.8,96.9
QOS-03164,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,51.1,11.4,32.4,99.7
QOS-03165,Orange,Montpellier,34 - Hérault,Occitanie,4G+ LTE,102.2,26.8,20.7,96.6
QOS-03166,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,190.3,29.3,24.7,98.2
QOS-03167,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,159.1,34.4,15.5,99.7
QOS-03168,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,87.5,20.6,21.9,97.5
QOS-03169,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 3.5GHz,479.7,73.3,11.6,95.9
QOS-03170,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,5G 3.5GHz,453.0,62.7,10.7,98.1
QOS-03171,Free Mobile,Lille,59 - Nord,Hauts-de-France,5G 700MHz,158.8,41.4,16.3,94.8
QOS-03172,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,152.1,43.2,23.7,98.8
QOS-03173,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,237.8,31.9,20.9,96.7
QOS-03174,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,229.0,30.0,24.5,94.8
QOS-03175,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,67.9,25.9,24.7,98.2
QOS-03176,Orange,Paris,75 - Paris,Île-de-France,4G,55.7,10.8,40.6,99.7
QOS-03177,Orange,Lille,59 - Nord,Hauts-de-France,5G 700MHz,232.2,38.8,23.4,99.4
QOS-03178,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,45.9,9.0,38.3,98.1
QOS-03179,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,83.6,17.6,25.4,99.2
QOS-03180,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,5G 3.5GHz,420.7,71.9,11.7,99.1
QOS-03181,Free Mobile,Lille,59 - Nord,Hauts-de-France,5G 700MHz,146.0,25.2,21.6,96.3
QOS-03182,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,5G 3.5GHz,558.8,70.5,10.1,97.3
QOS-03183,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G+ LTE,115.1,21.1,27.8,96.0
QOS-03184,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,206.4,41.5,17.9,99.4
QOS-03185,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 3.5GHz,470.4,56.8,10.4,98.0
QOS-03186,Orange,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,338.8,79.8,12.1,98.1
QOS-03187,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 700MHz,154.3,30.1,18.5,99.9
QOS-03188,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,5G 700MHz,173.8,38.9,15.9,97.4
QOS-03189,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 3.5GHz,339.4,66.9,16.0,97.0
QOS-03190,Orange,Toulouse,31 - Haute-Garonne,Occitanie,4G,53.6,15.1,39.7,98.5
QOS-03191,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,37.2,10.9,35.3,97.4
QOS-03192,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,41.7,11.8,40.2,99.0
QOS-03193,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 3.5GHz,486.5,70.5,14.6,99.7
QOS-03194,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,77.5,28.1,32.1,98.1
QOS-03195,Free Mobile,Lille,59 - Nord,Hauts-de-France,4G+ LTE,109.2,20.1,26.3,98.2
QOS-03196,Free Mobile,Lille,59 - Nord,Hauts-de-France,4G+ LTE,102.4,18.0,24.0,94.9
QOS-03197,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,56.2,12.4,45.2,96.5
QOS-03198,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,5G 700MHz,233.2,34.2,23.7,99.2
QOS-03199,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,322.6,82.0,16.4,98.5
QOS-03200,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,93.1,16.3,21.9,94.6
QOS-03201,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 3.5GHz,423.0,49.8,13.8,94.9
QOS-03202,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G,48.0,13.2,39.9,96.4
QOS-03203,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,75.9,19.4,28.6,99.2
QOS-03204,SFR,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G+ LTE,77.0,26.6,28.4,96.9
QOS-03205,SFR,Lille,59 - Nord,Hauts-de-France,4G,45.6,9.2,31.0,97.8
QOS-03206,Orange,Lille,59 - Nord,Hauts-de-France,4G+ LTE,92.1,19.4,26.4,98.4
QOS-03207,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,107.4,20.4,31.9,99.0
QOS-03208,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 3.5GHz,605.5,54.1,12.6,99.5
QOS-03209,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,4G,51.5,13.8,45.3,98.1
QOS-03210,SFR,Paris,75 - Paris,Île-de-France,5G 700MHz,150.8,25.1,22.2,96.9
QOS-03211,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,4G,55.2,15.0,35.2,97.7
QOS-03212,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,193.9,33.1,21.3,97.5
QOS-03213,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,97.8,22.0,28.7,98.2
QOS-03214,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,4G+ LTE,124.1,17.1,31.0,99.6
QOS-03215,Bouygues Telecom,Paris,75 - Paris,Île-de-France,4G,36.9,14.0,43.1,96.5
QOS-03216,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,147.2,30.7,22.2,97.1
QOS-03217,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,174.0,37.6,18.5,98.9
QOS-03218,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,196.1,38.2,22.6,97.9
QOS-03219,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 3.5GHz,458.6,73.2,14.2,99.3
QOS-03220,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,41.0,11.6,35.0,96.6
QOS-03221,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,4G,55.3,13.6,40.6,97.9
QOS-03222,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G+ LTE,117.3,27.0,26.6,97.8
QOS-03223,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,184.6,44.6,22.7,96.7
QOS-03224,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,175.1,33.4,17.8,99.4
QOS-03225,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,50.7,8.6,28.1,96.7
QOS-03226,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G,38.3,10.6,29.7,98.5
QOS-03227,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,4G+ LTE,90.8,27.9,27.5,98.9
QOS-03228,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 3.5GHz,328.1,76.0,16.7,97.7
QOS-03229,Free Mobile,Montpellier,34 - Hérault,Occitanie,4G+ LTE,81.7,18.3,31.8,99.1
QOS-03230,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,584.6,57.4,16.5,94.8
QOS-03231,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,588.9,69.2,11.6,98.3
QOS-03232,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,5G 700MHz,180.4,43.3,25.1,98.9
QOS-03233,Bouygues Telecom,Paris,75 - Paris,Île-de-France,5G 3.5GHz,465.7,75.5,10.7,96.1
QOS-03234,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,53.1,9.5,38.5,98.3
QOS-03235,Orange,Lille,59 - Nord,Hauts-de-France,4G,46.5,15.5,33.6,98.5
QOS-03236,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,5G 700MHz,211.6,36.7,21.1,96.6
QOS-03237,Free Mobile,Paris,75 - Paris,Île-de-France,5G 700MHz,191.7,36.2,18.3,99.7
QOS-03238,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,51.7,10.5,36.8,94.8
QOS-03239,SFR,Toulouse,31 - Haute-Garonne,Occitanie,5G 700MHz,128.7,40.0,21.9,94.9
QOS-03240,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,208.1,29.4,24.5,97.4
QOS-03241,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 3.5GHz,530.9,46.8,16.7,97.6
QOS-03242,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,99.4,20.3,27.0,95.8
QOS-03243,Free Mobile,Paris,75 - Paris,Île-de-France,5G 3.5GHz,411.8,74.7,15.7,98.4
QOS-03244,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,224.8,39.3,15.6,95.3
QOS-03245,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,38.1,9.6,45.9,97.9
QOS-03246,Free Mobile,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,554.8,67.7,15.7,97.0
QOS-03247,Orange,Paris,75 - Paris,Île-de-France,5G 3.5GHz,545.6,50.7,14.2,96.3
QOS-03248,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,90.0,20.4,25.5,97.0
QOS-03249,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,32.0,13.0,41.5,98.3
QOS-03250,Free Mobile,Paris,75 - Paris,Île-de-France,5G 3.5GHz,511.4,53.1,15.0,97.2
QOS-03251,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G+ LTE,115.7,20.2,31.5,94.6
QOS-03252,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,132.4,37.8,15.6,94.9
QOS-03253,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,233.7,33.4,15.2,99.5
QOS-03254,Free Mobile,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,607.5,55.2,14.1,98.8
QOS-03255,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,162.5,32.6,21.4,99.2
QOS-03256,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,110.0,20.7,22.4,96.3
QOS-03257,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,47.7,11.1,36.7,95.7
QOS-03258,Orange,Paris,75 - Paris,Île-de-France,4G+ LTE,116.5,18.2,21.8,95.3
QOS-03259,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,4G+ LTE,125.7,17.2,32.2,98.0
QOS-03260,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G+ LTE,83.8,16.3,21.9,96.6
QOS-03261,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,5G 3.5GHz,519.9,52.9,10.9,99.3
QOS-03262,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,95.9,16.2,23.0,94.5
QOS-03263,SFR,Lille,59 - Nord,Hauts-de-France,5G 3.5GHz,510.6,59.9,16.3,97.2
QOS-03264,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,5G 3.5GHz,442.5,79.0,12.5,97.4
QOS-03265,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,154.6,30.2,15.6,99.4
QOS-03266,Free Mobile,Paris,75 - Paris,Île-de-France,4G,53.6,11.1,44.0,95.5
QOS-03267,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5G 700MHz,139.6,43.8,23.3,96.3
QOS-03268,Bouygues Telecom,Paris,75 - Paris,Île-de-France,5G 700MHz,135.1,32.2,17.0,96.4
QOS-03269,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,98.1,25.2,33.6,99.8
QOS-03270,SFR,Paris,75 - Paris,Île-de-France,5G 700MHz,167.2,39.0,17.7,94.8
QOS-03271,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,43.9,15.6,40.4,96.6
QOS-03272,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,5G 700MHz,225.3,45.2,22.6,98.8
QOS-03273,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G,53.4,13.3,33.8,99.1
QOS-03274,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 3.5GHz,405.9,46.1,12.7,97.4
QOS-03275,Orange,Paris,75 - Paris,Île-de-France,4G,52.7,13.6,42.3,98.7
QOS-03276,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,125.6,23.0,29.1,96.2
QOS-03277,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,77.0,27.0,24.1,98.8
QOS-03278,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 3.5GHz,500.2,74.3,9.7,97.1
QOS-03279,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,4G+ LTE,96.2,16.3,24.4,95.0
QOS-03280,Free Mobile,Paris,75 - Paris,Île-de-France,4G,52.9,13.9,43.8,95.8
QOS-03281,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,4G,38.5,13.1,31.3,96.2
QOS-03282,Free Mobile,Montpellier,34 - Hérault,Occitanie,5G 700MHz,224.6,32.4,16.8,94.7
QOS-03283,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,4G,31.6,8.5,39.6,97.4
QOS-03284,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,117.2,28.0,27.9,95.2
QOS-03285,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,4G+ LTE,116.4,24.5,28.2,96.2
QOS-03286,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,4G+ LTE,89.0,18.3,20.6,98.1
QOS-03287,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,5G 700MHz,238.1,37.5,16.0,99.3
QOS-03288,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,4G,29.4,12.4,40.5,95.9
QOS-03289,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,76.4,15.7,22.3,96.8
QOS-03290,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,169.9,43.7,24.6,94.6
QOS-03291,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,4G+ LTE,125.9,19.0,26.4,95.2
QOS-03292,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,469.2,77.4,9.7,97.2
QOS-03293,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,380.8,57.5,11.8,96.8
QOS-03294,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G,29.8,12.3,31.8,94.6
QOS-03295,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,4G,43.9,10.8,36.4,97.1
QOS-03296,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,4G,34.5,11.3,48.8,97.1
QOS-03297,SFR,Montpellier,34 - Hérault,Occitanie,5G 3.5GHz,316.5,67.7,10.6,95.1
QOS-03298,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,5G 700MHz,203.5,27.6,20.2,97.8
QOS-03299,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,4G+ LTE,84.4,23.5,20.1,97.7
QOS-03300,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,4G+ LTE,108.6,23.9,21.0,98.5
QOS-03301,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5G 700MHz,175.8,35.2,22.4,97.9
QOS-03302,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,5G 700MHz,138.7,29.8,23.4,96.6
