annee_mois,secteur_activite,nom_region,taux_defaillance_annuel_pct,variation_trimestrielle_pct
2025-10,Technologies,Nouvelle-Aquitaine,4.25,-0.82
2025-10,Agroalimentaire,Occitanie,5.46,3.07
2025-10,Agroalimentaire,Île-de-France,5,-0.36
2025-10,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.89,-1.24
2025-10,Agroalimentaire,Auvergne-Rhône-Alpes,4.07,3.02
2025-10,Agroalimentaire,Nouvelle-Aquitaine,4.74,0.27
2025-10,Transport,Occitanie,4.47,3.04
2025-10,Transport,Île-de-France,4.35,1.8
2025-10,Transport,Provence-Alpes-Côte d'Azur,4.7,-1.15
2025-10,Transport,Auvergne-Rhône-Alpes,4.9,2.59
2025-10,Transport,Nouvelle-Aquitaine,3.94,0.22
2025-10,Immobilier,Occitanie,4.53,-1.14
2025-10,Immobilier,Île-de-France,4.58,2.32
2025-10,Immobilier,Provence-Alpes-Côte d'Azur,4.08,-0.64
2025-10,Immobilier,Auvergne-Rhône-Alpes,4.79,2.02
2025-10,Immobilier,Nouvelle-Aquitaine,4.74,-0.09
2025-10,Aéronautique,Occitanie,4.93,0.09
2025-10,Aéronautique,Île-de-France,4.84,1.77
2025-10,Aéronautique,Provence-Alpes-Côte d'Azur,4.24,-0.77
2025-10,Aéronautique,Auvergne-Rhône-Alpes,4.96,-1.35
2025-10,Aéronautique,Nouvelle-Aquitaine,4.8,0.87
2025-10,Automobile,Occitanie,7.81,2.41
2025-10,Automobile,Île-de-France,7.72,2.62
2025-10,Automobile,Provence-Alpes-Côte d'Azur,7.56,2.4
2025-10,Automobile,Auvergne-Rhône-Alpes,8,0.86
2025-10,Automobile,Nouvelle-Aquitaine,7.75,0.49
2025-11,Commerce,Occitanie,7.99,3.07
2025-11,Commerce,Île-de-France,7.53,3.1
2025-11,Commerce,Provence-Alpes-Côte d'Azur,7.05,-0.5
2025-11,Commerce,Auvergne-Rhône-Alpes,7.64,-0.47
2025-11,Commerce,Nouvelle-Aquitaine,7.12,2.01
2025-11,Industrie,Occitanie,5.11,2.46
2025-11,Industrie,Île-de-France,4.88,0.7
2025-11,Industrie,Provence-Alpes-Côte d'Azur,4.28,1.52
2025-11,Industrie,Auvergne-Rhône-Alpes,4.89,-0.73
2025-11,Industrie,Nouvelle-Aquitaine,4.86,1.54
2025-11,BTP,Occitanie,9.94,-0.99
2025-11,BTP,Île-de-France,8.69,1.33
2025-11,BTP,Provence-Alpes-Côte d'Azur,9.62,-1.37
2025-11,BTP,Auvergne-Rhône-Alpes,8.94,1.05
2025-11,BTP,Nouvelle-Aquitaine,8.68,1.31
2025-11,Technologies,Occitanie,5.35,-0.05
2025-11,Technologies,Île-de-France,4.56,1.5
2025-11,Technologies,Provence-Alpes-Côte d'Azur,3.94,-0.23
2025-11,Technologies,Auvergne-Rhône-Alpes,5.07,1.15
2025-11,Technologies,Nouvelle-Aquitaine,4.58,2.21
2025-11,Agroalimentaire,Occitanie,4.49,-0.02
2025-11,Agroalimentaire,Île-de-France,5.03,-1.46
2025-11,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.33,-0.17
2025-11,Agroalimentaire,Auvergne-Rhône-Alpes,4.38,-0.58
2025-11,Agroalimentaire,Nouvelle-Aquitaine,4.8,1.91
2025-11,Transport,Occitanie,5.61,1.8
2025-11,Transport,Île-de-France,4.02,0.41
2025-11,Transport,Provence-Alpes-Côte d'Azur,4.79,-1.03
2025-11,Transport,Auvergne-Rhône-Alpes,4.87,-0.79
2025-11,Transport,Nouvelle-Aquitaine,4.6,0.3
2025-11,Immobilier,Occitanie,5.14,2.5
2025-11,Immobilier,Île-de-France,4.25,-0.79
2025-11,Immobilier,Provence-Alpes-Côte d'Azur,4.46,2.66
2025-11,Immobilier,Auvergne-Rhône-Alpes,4.01,1.88
2025-11,Immobilier,Nouvelle-Aquitaine,4.96,2.3
2025-11,Aéronautique,Occitanie,5.23,2.11
2025-11,Aéronautique,Île-de-France,4.09,3.03
2025-11,Aéronautique,Provence-Alpes-Côte d'Azur,4.52,1.92
2025-11,Aéronautique,Auvergne-Rhône-Alpes,4.68,2.87
2025-11,Aéronautique,Nouvelle-Aquitaine,4.31,2.19
2025-11,Automobile,Occitanie,8.21,0.19
2025-11,Automobile,Île-de-France,7.93,0.53
2025-11,Automobile,Provence-Alpes-Côte d'Azur,7.97,2.14
2025-11,Automobile,Auvergne-Rhône-Alpes,7.37,-0.52
2025-11,Automobile,Nouvelle-Aquitaine,7.63,-1.15
2025-12,Commerce,Occitanie,7.98,1.45
2025-12,Commerce,Île-de-France,7.5,2.28
2025-12,Commerce,Provence-Alpes-Côte d'Azur,7.07,2.59
2025-12,Commerce,Auvergne-Rhône-Alpes,7.56,3.05
2025-12,Commerce,Nouvelle-Aquitaine,7.84,-1.09
2025-12,Industrie,Occitanie,4.55,-0.03
2025-12,Industrie,Île-de-France,5.02,-0.74
2025-12,Industrie,Provence-Alpes-Côte d'Azur,4.24,0.21
2025-12,Industrie,Auvergne-Rhône-Alpes,4.01,-0.66
2025-12,Industrie,Nouvelle-Aquitaine,4.83,-0.29
2025-12,BTP,Occitanie,10.27,-0.3
2025-12,BTP,Île-de-France,9.65,1.56
2025-12,BTP,Provence-Alpes-Côte d'Azur,8.77,-0.92
2025-12,BTP,Auvergne-Rhône-Alpes,9.28,-1.31
2025-12,BTP,Nouvelle-Aquitaine,9.63,0.38
2025-12,Technologies,Occitanie,5.47,2.81
2025-12,Technologies,Île-de-France,4.05,0.22
2025-12,Technologies,Provence-Alpes-Côte d'Azur,4.91,2.97
2025-12,Technologies,Auvergne-Rhône-Alpes,4.35,1.71
2025-12,Technologies,Nouvelle-Aquitaine,4.51,-0.26
2025-12,Agroalimentaire,Occitanie,5.49,1.71
2025-12,Agroalimentaire,Île-de-France,4.64,1.53
2025-12,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.79,-0.35
2025-12,Agroalimentaire,Auvergne-Rhône-Alpes,4.89,-1.46
2025-12,Agroalimentaire,Nouvelle-Aquitaine,4.92,-0.13
2025-12,Transport,Occitanie,4.63,0.38
2025-12,Transport,Île-de-France,3.99,0.32
2025-12,Transport,Provence-Alpes-Côte d'Azur,4.45,-1.06
2025-12,Transport,Auvergne-Rhône-Alpes,4.46,1.52
2025-12,Transport,Nouvelle-Aquitaine,4.98,0.68
2025-12,Immobilier,Occitanie,4.54,1.94
2025-12,Immobilier,Île-de-France,5,2.84
2025-12,Immobilier,Provence-Alpes-Côte d'Azur,4.82,-0.56
2025-12,Immobilier,Auvergne-Rhône-Alpes,4.29,-0.01
2025-12,Immobilier,Nouvelle-Aquitaine,5.1,0.79
2025-12,Aéronautique,Occitanie,5.28,0.74
2025-12,Aéronautique,Île-de-France,4.23,-1.32
2025-12,Aéronautique,Provence-Alpes-Côte d'Azur,4.09,0.71
2025-12,Aéronautique,Auvergne-Rhône-Alpes,4.67,0
2025-12,Aéronautique,Nouvelle-Aquitaine,3.94,1.33
2025-12,Automobile,Occitanie,8.26,2.9
2025-12,Automobile,Île-de-France,7.33,0.52
2025-12,Automobile,Provence-Alpes-Côte d'Azur,7.47,-1.25
2025-12,Automobile,Auvergne-Rhône-Alpes,7.94,2.98
2025-12,Automobile,Nouvelle-Aquitaine,7.72,-0.23
2026-01,Commerce,Occitanie,8.56,-1.11
2026-01,Commerce,Île-de-France,6.98,0.4
2026-01,Commerce,Provence-Alpes-Côte d'Azur,7.26,1.85
2026-01,Commerce,Auvergne-Rhône-Alpes,7.95,0.97
2026-01,Commerce,Nouvelle-Aquitaine,7.7,-0.28
2026-01,Industrie,Occitanie,5.44,-1.07
2026-01,Industrie,Île-de-France,4.98,0.11
2026-01,Industrie,Provence-Alpes-Côte d'Azur,4.8,-0.73
2026-01,Industrie,Auvergne-Rhône-Alpes,4.32,0.47
2026-01,Industrie,Nouvelle-Aquitaine,4.47,1.74
2026-01,BTP,Occitanie,9.9,1.77
2026-01,BTP,Île-de-France,9.03,1.76
2026-01,BTP,Provence-Alpes-Côte d'Azur,9.07,-1.45
2026-01,BTP,Auvergne-Rhône-Alpes,9.54,1.31
2026-01,BTP,Nouvelle-Aquitaine,8.69,1.64
2026-01,Technologies,Occitanie,5.18,0.02
2026-01,Technologies,Île-de-France,5.08,2.91
2026-01,Technologies,Provence-Alpes-Côte d'Azur,4.79,1.96
2026-01,Technologies,Auvergne-Rhône-Alpes,4.28,-0.79
2026-01,Technologies,Nouvelle-Aquitaine,4.45,-0.81
2026-01,Agroalimentaire,Occitanie,5.48,-0.97
2026-01,Agroalimentaire,Île-de-France,5.06,0.41
2026-01,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.52,-1.48
2026-01,Agroalimentaire,Auvergne-Rhône-Alpes,4.44,2.41
2026-01,Agroalimentaire,Nouvelle-Aquitaine,4.05,0.61
2026-01,Transport,Occitanie,5.6,-1.04
2026-01,Transport,Île-de-France,4.16,3.1
2026-01,Transport,Provence-Alpes-Côte d'Azur,4.4,1.07
2026-01,Transport,Auvergne-Rhône-Alpes,4.1,0.27
2026-01,Transport,Nouvelle-Aquitaine,4.32,2.98
2026-01,Immobilier,Occitanie,5.61,1.21
2026-01,Immobilier,Île-de-France,3.92,2.32
2026-01,Immobilier,Provence-Alpes-Côte d'Azur,3.92,2.71
2026-01,Immobilier,Auvergne-Rhône-Alpes,4.5,2.58
2026-01,Immobilier,Nouvelle-Aquitaine,4.74,1.55
2026-01,Aéronautique,Occitanie,4.99,0.43
2026-01,Aéronautique,Île-de-France,4.32,1.05
2026-01,Aéronautique,Provence-Alpes-Côte d'Azur,4.53,2.1
2026-01,Aéronautique,Auvergne-Rhône-Alpes,4.04,-0.67
2026-01,Aéronautique,Nouvelle-Aquitaine,4.41,-0.67
2026-01,Automobile,Occitanie,8.51,1.05
2026-01,Automobile,Île-de-France,7.36,2.47
2026-01,Automobile,Provence-Alpes-Côte d'Azur,7.73,0.56
2026-01,Automobile,Auvergne-Rhône-Alpes,7.24,1.42
2026-01,Automobile,Nouvelle-Aquitaine,8.01,2.53
2026-02,Commerce,Occitanie,8.99,2.29
2026-02,Commerce,Île-de-France,7.02,1.55
2026-02,Commerce,Provence-Alpes-Côte d'Azur,7.64,0.43
2026-02,Commerce,Auvergne-Rhône-Alpes,7.5,2.03
2026-02,Commerce,Nouvelle-Aquitaine,8.01,-1.03
2026-02,Industrie,Occitanie,4.97,1.23
2026-02,Industrie,Île-de-France,3.94,-0.14
2026-02,Industrie,Provence-Alpes-Côte d'Azur,4.4,-0.45
2026-02,Industrie,Auvergne-Rhône-Alpes,4.45,0.29
2026-02,Industrie,Nouvelle-Aquitaine,4.13,0.71
2026-02,BTP,Occitanie,9.85,3.05
2026-02,BTP,Île-de-France,9.7,0.44
2026-02,BTP,Provence-Alpes-Côte d'Azur,9.58,1.81
2026-02,BTP,Auvergne-Rhône-Alpes,9.49,-1.46
2026-02,BTP,Nouvelle-Aquitaine,9.05,-0.45
2026-02,Technologies,Occitanie,4.78,2.63
2026-02,Technologies,Île-de-France,4.22,2.44
2026-02,Technologies,Provence-Alpes-Côte d'Azur,4.85,0.45
2026-02,Technologies,Auvergne-Rhône-Alpes,4.19,2.73
2026-02,Technologies,Nouvelle-Aquitaine,4.4,-1.43
2026-02,Agroalimentaire,Occitanie,4.62,0.26
2026-02,Agroalimentaire,Île-de-France,4.88,2.35
2026-02,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.62,0.07
2026-02,Agroalimentaire,Auvergne-Rhône-Alpes,5.05,3.17
2026-02,Agroalimentaire,Nouvelle-Aquitaine,4.19,3.08
2026-02,Transport,Occitanie,4.67,1.53
2026-02,Transport,Île-de-France,4.89,2.27
2026-02,Transport,Provence-Alpes-Côte d'Azur,4.59,-0.89
2026-02,Transport,Auvergne-Rhône-Alpes,4.66,3.09
2026-02,Transport,Nouvelle-Aquitaine,4.11,2.75
2026-02,Immobilier,Occitanie,5.06,0.56
2026-02,Immobilier,Île-de-France,4.02,2.27
2026-02,Immobilier,Provence-Alpes-Côte d'Azur,4.51,1.47
2026-02,Immobilier,Auvergne-Rhône-Alpes,4.84,2.46
2026-02,Immobilier,Nouvelle-Aquitaine,4.65,-0.28
2026-02,Aéronautique,Occitanie,5.1,2.96
2026-02,Aéronautique,Île-de-France,4.14,-1.06
2026-02,Aéronautique,Provence-Alpes-Côte d'Azur,4.42,1.46
2026-02,Aéronautique,Auvergne-Rhône-Alpes,4.61,-1.37
2026-02,Aéronautique,Nouvelle-Aquitaine,4.75,2.83
2026-02,Automobile,Occitanie,7.89,0.3
2026-02,Automobile,Île-de-France,7.79,-0.89
2026-02,Automobile,Provence-Alpes-Côte d'Azur,7.44,1.47
2026-02,Automobile,Auvergne-Rhône-Alpes,7.33,-0.37
2026-02,Automobile,Nouvelle-Aquitaine,7.98,-0.1
2026-03,Commerce,Occitanie,8.44,-0.35
2026-03,Commerce,Île-de-France,7.84,2.19
2026-03,Commerce,Provence-Alpes-Côte d'Azur,7.82,1.6
2026-03,Commerce,Auvergne-Rhône-Alpes,7.23,2.89
2026-03,Commerce,Nouvelle-Aquitaine,7.65,1.5
2026-03,Industrie,Occitanie,5.14,-1.01
2026-03,Industrie,Île-de-France,4.45,1.3
2026-03,Industrie,Provence-Alpes-Côte d'Azur,4.03,-0.17
2026-03,Industrie,Auvergne-Rhône-Alpes,4.97,-1.06
2026-03,Industrie,Nouvelle-Aquitaine,4.49,0.2
2026-03,BTP,Occitanie,10.71,0.34
2026-03,BTP,Île-de-France,9.19,-1.4
2026-03,BTP,Provence-Alpes-Côte d'Azur,8.69,3.01
2026-03,BTP,Auvergne-Rhône-Alpes,8.69,1.73
2026-03,BTP,Nouvelle-Aquitaine,9.05,-0.03
2026-03,Technologies,Occitanie,5.53,2.3
2026-03,Technologies,Île-de-France,4.12,-1.45
2026-03,Technologies,Provence-Alpes-Côte d'Azur,4.11,1.17
2026-03,Technologies,Auvergne-Rhône-Alpes,4.63,-1.35
2026-03,Technologies,Nouvelle-Aquitaine,5.07,3.17
2026-03,Agroalimentaire,Occitanie,5.02,1.39
2026-03,Agroalimentaire,Île-de-France,4.56,-0.76
2026-03,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.79,2.85
2026-03,Agroalimentaire,Auvergne-Rhône-Alpes,4.13,-1.36
2026-03,Agroalimentaire,Nouvelle-Aquitaine,3.93,0.91
2026-03,Transport,Occitanie,4.62,2.57
2026-03,Transport,Île-de-France,4.04,-0.48
2026-03,Transport,Provence-Alpes-Côte d'Azur,4.29,-0.47
2026-03,Transport,Auvergne-Rhône-Alpes,4.77,2.92
2026-03,Transport,Nouvelle-Aquitaine,4.22,0.76
2026-03,Immobilier,Occitanie,5.58,0.14
2026-03,Immobilier,Île-de-France,4.56,-0.12
2026-03,Immobilier,Provence-Alpes-Côte d'Azur,4.79,0.83
2026-03,Immobilier,Auvergne-Rhône-Alpes,4.52,0.38
2026-03,Immobilier,Nouvelle-Aquitaine,4.13,-0.69
2026-03,Aéronautique,Occitanie,5.26,2.67
2026-03,Aéronautique,Île-de-France,4.24,0.35
2026-03,Aéronautique,Provence-Alpes-Côte d'Azur,4.6,2.1
2026-03,Aéronautique,Auvergne-Rhône-Alpes,4.27,2.23
2026-03,Aéronautique,Nouvelle-Aquitaine,5.04,0.79
2026-03,Automobile,Occitanie,8.86,0.49
2026-03,Automobile,Île-de-France,7.8,2.33
2026-03,Automobile,Provence-Alpes-Côte d'Azur,7.65,1.35
2026-03,Automobile,Auvergne-Rhône-Alpes,7.42,1.17
2026-03,Automobile,Nouvelle-Aquitaine,7.35,1.47
2026-04,Commerce,Occitanie,7.88,-0.71
2026-04,Commerce,Île-de-France,6.94,0.9
2026-04,Commerce,Provence-Alpes-Côte d'Azur,7.6,-0.12
2026-04,Commerce,Auvergne-Rhône-Alpes,7.89,1.53
2026-04,Commerce,Nouvelle-Aquitaine,8.06,0.16
2026-04,Industrie,Occitanie,4.48,-0.65
2026-04,Industrie,Île-de-France,4.29,2.22
2026-04,Industrie,Provence-Alpes-Côte d'Azur,4.33,-1.16
2026-04,Industrie,Auvergne-Rhône-Alpes,4.69,0.25
2026-04,Industrie,Nouvelle-Aquitaine,4.84,-0.93
2026-04,BTP,Occitanie,10.09,-1.45
2026-04,BTP,Île-de-France,8.99,0.69
2026-04,BTP,Provence-Alpes-Côte d'Azur,9.55,2.72
2026-04,BTP,Auvergne-Rhône-Alpes,9.27,0.31
2026-04,BTP,Nouvelle-Aquitaine,9.32,0.98
2026-04,Technologies,Occitanie,4.56,-0.19
2026-04,Technologies,Île-de-France,4.63,2.65
2026-04,Technologies,Provence-Alpes-Côte d'Azur,4.93,-1.15
2026-04,Technologies,Auvergne-Rhône-Alpes,4.97,0.48
2026-04,Technologies,Nouvelle-Aquitaine,4.81,-0.01
2026-04,Agroalimentaire,Occitanie,4.82,-0.57
2026-04,Agroalimentaire,Île-de-France,4.86,0.84
2026-04,Agroalimentaire,Provence-Alpes-Côte d'Azur,5.09,0.48
2026-04,Agroalimentaire,Auvergne-Rhône-Alpes,4.05,-0.7
2026-04,Agroalimentaire,Nouvelle-Aquitaine,4.29,0.3
2026-04,Transport,Occitanie,5.13,-0.16
2026-04,Transport,Île-de-France,4.67,2.52
2026-04,Transport,Provence-Alpes-Côte d'Azur,5.09,2.78
2026-04,Transport,Auvergne-Rhône-Alpes,4.24,2.46
2026-04,Transport,Nouvelle-Aquitaine,4.38,2.71
2026-04,Immobilier,Occitanie,5.54,-1.32
2026-04,Immobilier,Île-de-France,4.67,-1.17
2026-04,Immobilier,Provence-Alpes-Côte d'Azur,4.01,2.27
2026-04,Immobilier,Auvergne-Rhône-Alpes,4.77,-0.21
2026-04,Immobilier,Nouvelle-Aquitaine,4.8,0.38
2026-04,Aéronautique,Occitanie,5.11,-0.03
2026-04,Aéronautique,Île-de-France,4.63,0.35
2026-04,Aéronautique,Provence-Alpes-Côte d'Azur,4.74,0.64
2026-04,Aéronautique,Auvergne-Rhône-Alpes,4.92,3.05
2026-04,Aéronautique,Nouvelle-Aquitaine,4.05,0.26
2026-04,Automobile,Occitanie,8.54,-1.36
2026-04,Automobile,Île-de-France,6.96,-1.45
2026-04,Automobile,Provence-Alpes-Côte d'Azur,7.03,0.02
2026-04,Automobile,Auvergne-Rhône-Alpes,7.73,0.55
2026-04,Automobile,Nouvelle-Aquitaine,7.1,-0.6
2026-05,Commerce,Occitanie,8.88,0.23
2026-05,Commerce,Île-de-France,7.98,3.15
2026-05,Commerce,Provence-Alpes-Côte d'Azur,8.02,2.58
2026-05,Commerce,Auvergne-Rhône-Alpes,7.21,2.19
2026-05,Commerce,Nouvelle-Aquitaine,7.03,2.95
2026-05,Industrie,Occitanie,4.53,0.05
2026-05,Industrie,Île-de-France,4.64,2.32
2026-05,Industrie,Provence-Alpes-Côte d'Azur,4.22,-0.7
2026-05,Industrie,Auvergne-Rhône-Alpes,4.07,0.67
2026-05,Industrie,Nouvelle-Aquitaine,4.05,2.55
2026-05,BTP,Occitanie,10.61,2.67
2026-05,BTP,Île-de-France,9.76,0.44
2026-05,BTP,Provence-Alpes-Côte d'Azur,9.14,-0.92
2026-05,BTP,Auvergne-Rhône-Alpes,9.23,1.22
2026-05,BTP,Nouvelle-Aquitaine,9.39,3.09
2026-05,Technologies,Occitanie,4.83,1.94
2026-05,Technologies,Île-de-France,4.17,-0.26
2026-05,Technologies,Provence-Alpes-Côte d'Azur,4.26,-1.11
2026-05,Technologies,Auvergne-Rhône-Alpes,4.57,2.6
2026-05,Technologies,Nouvelle-Aquitaine,4.69,1.96
2026-05,Agroalimentaire,Occitanie,4.69,-1.13
2026-05,Agroalimentaire,Île-de-France,5.07,-1.22
2026-05,Agroalimentaire,Provence-Alpes-Côte d'Azur,3.92,-0.48
2026-05,Agroalimentaire,Auvergne-Rhône-Alpes,4.88,-0.62
2026-05,Agroalimentaire,Nouvelle-Aquitaine,4.03,-0.52
2026-05,Transport,Occitanie,5.15,0.98
2026-05,Transport,Île-de-France,4.93,2.07
2026-05,Transport,Provence-Alpes-Côte d'Azur,4.27,0.63
2026-05,Transport,Auvergne-Rhône-Alpes,4.08,0.87
2026-05,Transport,Nouvelle-Aquitaine,5,-0.47
2026-05,Immobilier,Occitanie,4.88,3.08
2026-05,Immobilier,Île-de-France,4.94,0.91
2026-05,Immobilier,Provence-Alpes-Côte d'Azur,4.84,-0.62
2026-05,Immobilier,Auvergne-Rhône-Alpes,4.23,-0.73
2026-05,Immobilier,Nouvelle-Aquitaine,4.27,2.59
2026-05,Aéronautique,Occitanie,5.22,-0.81
2026-05,Aéronautique,Île-de-France,4.95,2
2026-05,Aéronautique,Provence-Alpes-Côte d'Azur,4.19,2.7
2026-05,Aéronautique,Auvergne-Rhône-Alpes,4.12,-1.37
2026-05,Aéronautique,Nouvelle-Aquitaine,4.69,0.63
2026-05,Automobile,Occitanie,8.12,2.86
2026-05,Automobile,Île-de-France,7,0.53
2026-05,Automobile,Provence-Alpes-Côte d'Azur,7.08,0.86
2026-05,Automobile,Auvergne-Rhône-Alpes,7.51,-1.25
2026-05,Automobile,Nouvelle-Aquitaine,7.23,-1.04
2026-06,Commerce,Occitanie,8.58,1.94
2026-06,Commerce,Île-de-France,7.41,-0.12
2026-06,Commerce,Provence-Alpes-Côte d'Azur,7.38,1.29
2026-06,Commerce,Auvergne-Rhône-Alpes,7.54,0.82
2026-06,Commerce,Nouvelle-Aquitaine,7.42,1.7
2026-06,Industrie,Occitanie,5.22,3.01
2026-06,Industrie,Île-de-France,4.16,-1.25
2026-06,Industrie,Provence-Alpes-Côte d'Azur,3.94,-0.25
2026-06,Industrie,Auvergne-Rhône-Alpes,3.98,-1.03
2026-06,Industrie,Nouvelle-Aquitaine,4.17,1.42
2026-06,BTP,Occitanie,10.56,0.34
2026-06,BTP,Île-de-France,8.72,1.95
2026-06,BTP,Provence-Alpes-Côte d'Azur,9.66,-0.24
2026-06,BTP,Auvergne-Rhône-Alpes,8.85,2.19
2026-06,BTP,Nouvelle-Aquitaine,9.02,-0.15
2026-06,Technologies,Occitanie,5.16,1.95
2026-06,Technologies,Île-de-France,4.01,0.87
2026-06,Technologies,Provence-Alpes-Côte d'Azur,4.74,0.74
2026-06,Technologies,Auvergne-Rhône-Alpes,4.27,2.76
2026-06,Technologies,Nouvelle-Aquitaine,4.19,-0.02
2026-06,Agroalimentaire,Occitanie,4.52,-0.62
2026-06,Agroalimentaire,Île-de-France,4.98,-0.83
2026-06,Agroalimentaire,Provence-Alpes-Côte d'Azur,3.92,0.73
2026-06,Agroalimentaire,Auvergne-Rhône-Alpes,4.3,-0.67
2026-06,Agroalimentaire,Nouvelle-Aquitaine,4.22,-1.14
2026-06,Transport,Occitanie,5.26,2.51
2026-06,Transport,Île-de-France,4.61,3.06
2026-06,Transport,Provence-Alpes-Côte d'Azur,4.6,0.8
2026-06,Transport,Auvergne-Rhône-Alpes,4.2,-0.99
2026-06,Transport,Nouvelle-Aquitaine,4.88,1.17
2026-06,Immobilier,Occitanie,5.63,2.43
2026-06,Immobilier,Île-de-France,4.53,-0.71
2026-06,Immobilier,Provence-Alpes-Côte d'Azur,4.08,-1.06
2026-06,Immobilier,Auvergne-Rhône-Alpes,4.27,1.96
2026-06,Immobilier,Nouvelle-Aquitaine,4.44,1.95
2026-06,Aéronautique,Occitanie,5.63,-0.29
2026-06,Aéronautique,Île-de-France,4.48,0.21
2026-06,Aéronautique,Provence-Alpes-Côte d'Azur,3.92,0.16
2026-06,Aéronautique,Auvergne-Rhône-Alpes,4.75,2.69
2026-06,Aéronautique,Nouvelle-Aquitaine,4.83,2.53
2026-06,Automobile,Occitanie,8.88,1.3
2026-06,Automobile,Île-de-France,7.04,1.72
2026-06,Automobile,Provence-Alpes-Côte d'Azur,7.77,-1.4
2026-06,Automobile,Auvergne-Rhône-Alpes,8.07,2.52
2026-06,Automobile,Nouvelle-Aquitaine,7.69,-0.83
2026-07,Commerce,Occitanie,8.4,-0.35
2026-07,Commerce,Île-de-France,7.79,3.07
2026-07,Commerce,Provence-Alpes-Côte d'Azur,7.33,2
2026-07,Commerce,Auvergne-Rhône-Alpes,7.13,2.99
2026-07,Commerce,Nouvelle-Aquitaine,7.67,3.04
2026-07,Industrie,Occitanie,5.49,1.69
2026-07,Industrie,Île-de-France,4.98,0.61
2026-07,Industrie,Provence-Alpes-Côte d'Azur,5.05,0.98
2026-07,Industrie,Auvergne-Rhône-Alpes,4.22,1.69
2026-07,Industrie,Nouvelle-Aquitaine,4.97,0.34
2026-07,BTP,Occitanie,10.2,3.17
2026-07,BTP,Île-de-France,8.97,-1.31
2026-07,BTP,Provence-Alpes-Côte d'Azur,9.22,0.11
2026-07,BTP,Auvergne-Rhône-Alpes,9.33,0.54
2026-07,BTP,Nouvelle-Aquitaine,9.15,3.05
2026-07,Technologies,Occitanie,5.39,-0.14
2026-07,Technologies,Île-de-France,5.06,0.84
2026-07,Technologies,Provence-Alpes-Côte d'Azur,4.72,0.69
2026-07,Technologies,Auvergne-Rhône-Alpes,4.08,3.04
2026-07,Technologies,Nouvelle-Aquitaine,4.65,1.62
2026-07,Agroalimentaire,Occitanie,4.8,-0.15
2026-07,Agroalimentaire,Île-de-France,4.86,-1.43
2026-07,Agroalimentaire,Provence-Alpes-Côte d'Azur,3.95,-0.17
2026-07,Agroalimentaire,Auvergne-Rhône-Alpes,4.61,-1.25
2026-07,Agroalimentaire,Nouvelle-Aquitaine,4.27,0.52
2026-07,Transport,Occitanie,5.23,-1.5
2026-07,Transport,Île-de-France,4.2,0.15
2026-07,Transport,Provence-Alpes-Côte d'Azur,4.24,2.54
2026-07,Transport,Auvergne-Rhône-Alpes,4.7,2.11
2026-07,Transport,Nouvelle-Aquitaine,4.09,-1.1
2026-07,Immobilier,Occitanie,4.76,3.18
2026-07,Immobilier,Île-de-France,4.14,1.25
2026-07,Immobilier,Provence-Alpes-Côte d'Azur,4,-0.47
2026-07,Immobilier,Auvergne-Rhône-Alpes,4.47,0.17
2026-07,Immobilier,Nouvelle-Aquitaine,4.87,1.49
2026-07,Aéronautique,Occitanie,4.95,3.04
2026-07,Aéronautique,Île-de-France,4.02,-0.27
2026-07,Aéronautique,Provence-Alpes-Côte d'Azur,4.26,-0.04
2026-07,Aéronautique,Auvergne-Rhône-Alpes,4.58,1.69
2026-07,Aéronautique,Nouvelle-Aquitaine,4.29,1.22
2026-07,Automobile,Occitanie,8.62,-0.56
2026-07,Automobile,Île-de-France,7.06,1.11
2026-07,Automobile,Provence-Alpes-Côte d'Azur,7.26,-1.1
2026-07,Automobile,Auvergne-Rhône-Alpes,7.58,1.45
2026-07,Automobile,Nouvelle-Aquitaine,7.55,0.27
2026-08,Commerce,Occitanie,8.85,0.55
2026-08,Commerce,Île-de-France,7.07,0.58
2026-08,Commerce,Provence-Alpes-Côte d'Azur,7.28,2.89
2026-08,Commerce,Auvergne-Rhône-Alpes,7.76,0.7
2026-08,Commerce,Nouvelle-Aquitaine,7.41,0.48
2026-08,Industrie,Occitanie,4.93,-1.37
2026-08,Industrie,Île-de-France,4.57,3
2026-08,Industrie,Provence-Alpes-Côte d'Azur,4.41,2.05
2026-08,Industrie,Auvergne-Rhône-Alpes,4.64,-0.08
2026-08,Industrie,Nouvelle-Aquitaine,4.19,0.91
2026-08,BTP,Occitanie,9.86,1.05
2026-08,BTP,Île-de-France,9.28,-0.12
2026-08,BTP,Provence-Alpes-Côte d'Azur,9.51,0.35
2026-08,BTP,Auvergne-Rhône-Alpes,9.08,-1.47
2026-08,BTP,Nouvelle-Aquitaine,9.57,2.61
2026-08,Technologies,Occitanie,4.99,-1.24
2026-08,Technologies,Île-de-France,3.97,2.4
2026-08,Technologies,Provence-Alpes-Côte d'Azur,4.68,0.07
