id_capteur,id_parcelle,date_releve,humidite_sol_pct,temperature_sol_c,niveau_stress_hydrique,precipitations_mm,evapotranspiration_mm,indice_vegetation_ndvi
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-01,42.3,16.4,FAIBLE,4.8,2.9,0.77
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-02,27.9,27.9,MODERE,9.1,4.4,0.56
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-03,20.4,16.9,SEVERE,14.1,3.1,0.51
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-04,32.6,21.3,FAIBLE,5.6,3.3,0.59
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-05,18.5,18.7,SEVERE,11.0,3.5,0.56
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-06,43.5,22.6,FAIBLE,0.6,3.5,0.77
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-07,18.0,16.7,SEVERE,10.9,2.5,0.77
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-08,28.2,24.4,MODERE,6.0,4.8,0.57
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-09,41.4,19.2,FAIBLE,11.2,3.6,0.59
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-10,42.6,26.4,FAIBLE,6.0,4.9,0.72
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-11,23.6,21.8,MODERE,3.9,5.8,0.71
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-12,19.1,20.8,SEVERE,9.0,4.6,0.77
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-13,29.7,19.3,MODERE,9.7,2.1,0.77
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-14,35.1,25.2,FAIBLE,13.7,2.3,0.71
IOT_PAR_EXP_311266_3,PAR_EXP_311266_3,2025-06-15,19.1,19.6,SEVERE,9.7,5.1,0.72
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-01,24.0,22.8,MODERE,3.2,2.5,0.78
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-02,31.7,18.0,FAIBLE,8.0,2.1,0.61
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-03,31.2,27.4,FAIBLE,4.4,4.6,0.78
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-04,20.5,22.1,SEVERE,5.3,5.1,0.46
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-05,18.9,22.5,SEVERE,9.1,2.3,0.46
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-06,27.0,25.4,MODERE,0.9,5.2,0.67
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-07,39.6,25.1,FAIBLE,6.5,3.7,0.62
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-08,44.1,21.3,FAIBLE,10.7,5.4,0.71
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-09,35.2,23.8,FAIBLE,13.2,4.8,0.71
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-10,19.2,17.7,SEVERE,3.8,2.3,0.69
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-11,44.6,20.0,FAIBLE,1.9,3.4,0.67
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-12,33.2,19.5,FAIBLE,11.5,2.2,0.82
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-13,19.3,24.3,SEVERE,1.3,5.7,0.57
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-14,38.4,17.6,FAIBLE,4.4,3.7,0.46
IOT_PAR_EXP_311267_1,PAR_EXP_311267_1,2025-06-15,34.0,19.2,FAIBLE,0.2,5.1,0.77
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-01,37.6,28.2,FAIBLE,10.5,4.1,0.81
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-02,42.5,26.1,FAIBLE,5.7,5.2,0.77
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-03,19.7,22.6,SEVERE,10.2,4.0,0.72
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-04,24.8,18.6,MODERE,2.5,5.7,0.71
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-05,18.5,28.3,SEVERE,12.5,4.5,0.65
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-06,40.3,23.5,FAIBLE,0.4,5.6,0.61
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-07,26.2,21.1,MODERE,11.7,4.2,0.62
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-08,30.3,22.8,FAIBLE,7.4,4.1,0.62
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-09,18.8,19.9,SEVERE,13.3,2.8,0.76
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-10,38.7,20.2,FAIBLE,9.4,5.2,0.64
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-11,41.5,17.5,FAIBLE,7.8,3.3,0.74
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-12,39.5,19.7,FAIBLE,9.8,5.4,0.52
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-13,41.7,26.3,FAIBLE,2.7,5.4,0.68
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-14,28.3,23.9,MODERE,3.8,4.9,0.61
IOT_PAR_EXP_311267_2,PAR_EXP_311267_2,2025-06-15,36.7,25.3,FAIBLE,12.6,3.9,0.72
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-01,35.4,23.7,FAIBLE,2.5,2.7,0.63
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-02,19.5,22.2,SEVERE,7.9,5.3,0.62
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-03,41.8,19.3,FAIBLE,12.0,5.0,0.54
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-04,43.5,16.2,FAIBLE,6.4,4.8,0.75
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-05,20.2,24.9,SEVERE,7.4,5.2,0.49
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-06,21.0,22.0,SEVERE,7.7,2.3,0.63
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-07,31.8,28.0,FAIBLE,11.2,3.5,0.81
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-08,41.0,28.2,FAIBLE,4.8,3.1,0.55
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-09,25.5,19.3,MODERE,10.0,3.9,0.55
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-10,37.1,27.6,FAIBLE,5.2,4.8,0.77
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-11,18.3,27.8,SEVERE,6.7,3.1,0.81
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-12,34.1,17.4,FAIBLE,8.8,5.6,0.66
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-13,32.3,27.1,FAIBLE,6.2,2.9,0.81
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-14,27.8,27.8,MODERE,1.1,4.4,0.78
IOT_PAR_EXP_311267_3,PAR_EXP_311267_3,2025-06-15,43.8,24.2,FAIBLE,9.6,3.3,0.59
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-01,25.8,24.3,MODERE,5.0,2.7,0.47
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-02,28.0,28.0,MODERE,4.3,4.5,0.79
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-03,44.5,18.2,FAIBLE,4.7,5.4,0.77
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-04,43.2,21.8,FAIBLE,1.6,2.2,0.58
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-05,29.6,23.1,MODERE,8.6,2.4,0.45
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-06,25.8,22.2,MODERE,10.4,3.9,0.73
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-07,23.2,25.5,MODERE,12.3,4.4,0.74
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-08,42.6,28.0,FAIBLE,11.3,5.1,0.62
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-09,35.1,25.4,FAIBLE,12.9,5.2,0.75
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-10,37.8,18.4,FAIBLE,14.0,5.0,0.55
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-11,24.2,24.0,MODERE,0.3,4.7,0.45
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-12,32.9,18.6,FAIBLE,9.3,5.2,0.75
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-13,38.0,24.6,FAIBLE,12.3,3.6,0.57
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-14,34.0,17.3,FAIBLE,3.2,4.7,0.76
IOT_PAR_EXP_311268_1,PAR_EXP_311268_1,2025-06-15,23.0,24.4,MODERE,6.1,2.5,0.66
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-01,24.9,19.3,MODERE,1.5,5.4,0.52
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-02,28.7,27.3,MODERE,2.4,2.4,0.73
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-03,42.7,22.1,FAIBLE,3.5,4.7,0.58
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-04,40.2,17.1,FAIBLE,9.5,2.4,0.53
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-05,34.0,27.5,FAIBLE,10.8,4.8,0.54
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-06,32.6,17.4,FAIBLE,4.1,5.5,0.49
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-07,36.8,16.9,FAIBLE,1.8,4.8,0.51
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-08,28.9,18.9,MODERE,9.2,2.5,0.6
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-09,28.2,25.7,MODERE,9.9,5.6,0.68
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-10,33.4,22.6,FAIBLE,2.4,3.8,0.59
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-11,38.5,20.8,FAIBLE,12.2,4.3,0.52
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-12,32.3,21.0,FAIBLE,4.2,4.4,0.72
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-13,27.9,20.6,MODERE,8.5,3.9,0.66
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-14,31.0,19.4,FAIBLE,3.9,5.7,0.5
IOT_PAR_EXP_311268_2,PAR_EXP_311268_2,2025-06-15,44.8,24.3,FAIBLE,3.0,3.9,0.7
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-01,37.9,26.7,FAIBLE,1.7,2.4,0.71
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-02,36.6,18.9,FAIBLE,13.0,4.0,0.71
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-03,38.3,16.8,FAIBLE,2.6,2.2,0.57
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-04,41.2,22.9,FAIBLE,1.6,5.7,0.57
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-05,35.9,20.2,FAIBLE,4.1,4.0,0.77
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-06,40.2,22.6,FAIBLE,5.0,5.1,0.75
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-07,41.5,27.0,FAIBLE,0.8,4.9,0.55
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-08,42.4,19.0,FAIBLE,3.9,4.0,0.53
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-09,31.7,19.1,FAIBLE,13.3,3.3,0.65
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-10,36.9,24.7,FAIBLE,12.6,4.2,0.78
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-11,37.3,20.6,FAIBLE,13.7,3.8,0.59
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-12,32.2,28.4,FAIBLE,9.7,4.2,0.7
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-13,28.8,17.2,MODERE,3.6,5.1,0.6
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-14,31.1,27.2,FAIBLE,5.2,3.5,0.53
IOT_PAR_EXP_311268_3,PAR_EXP_311268_3,2025-06-15,20.4,16.2,SEVERE,10.5,4.3,0.79
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-01,20.9,17.8,SEVERE,4.1,2.3,0.81
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-02,37.5,23.7,FAIBLE,1.8,3.8,0.49
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-03,28.5,21.6,MODERE,4.4,3.4,0.72
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-04,23.1,21.1,MODERE,3.9,2.3,0.74
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-05,44.9,19.2,FAIBLE,11.2,5.1,0.59
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-06,31.0,24.8,FAIBLE,13.0,4.0,0.54
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-07,34.7,17.7,FAIBLE,6.6,3.2,0.72
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-08,39.9,17.4,FAIBLE,1.5,2.1,0.48
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-09,42.2,19.2,FAIBLE,1.1,4.2,0.61
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-10,40.2,17.2,FAIBLE,7.7,4.1,0.67
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-11,25.5,16.3,MODERE,4.5,3.0,0.46
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-12,21.4,18.6,SEVERE,12.7,4.9,0.48
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-13,42.7,17.1,FAIBLE,11.9,3.7,0.54
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-14,29.4,16.6,MODERE,5.7,4.9,0.46
IOT_PAR_EXP_311269_1,PAR_EXP_311269_1,2025-06-15,27.1,16.5,MODERE,7.7,5.6,0.7
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-01,27.9,24.9,MODERE,12.8,4.6,0.72
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-02,43.0,25.8,FAIBLE,12.7,2.2,0.79
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-03,31.6,23.4,FAIBLE,1.2,5.3,0.46
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-04,28.2,16.8,MODERE,10.7,3.0,0.58
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-05,40.7,20.1,FAIBLE,8.4,2.5,0.69
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-06,41.5,27.1,FAIBLE,3.2,5.2,0.75
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-07,23.2,17.6,MODERE,3.4,2.4,0.63
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-08,41.5,21.4,FAIBLE,0.2,5.3,0.67
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-09,22.8,19.4,MODERE,9.5,4.7,0.77
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-10,42.4,20.3,FAIBLE,8.1,3.1,0.54
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-11,18.6,18.9,SEVERE,5.2,4.9,0.8
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-12,44.1,23.1,FAIBLE,13.9,5.2,0.67
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-13,40.7,25.0,FAIBLE,5.2,4.9,0.65
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-14,20.9,22.5,SEVERE,10.8,5.3,0.5
IOT_PAR_EXP_311269_2,PAR_EXP_311269_2,2025-06-15,28.2,24.7,MODERE,7.4,4.7,0.79
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-01,19.0,27.4,SEVERE,8.1,3.4,0.81
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-02,28.2,24.0,MODERE,10.3,4.6,0.66
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-03,22.4,20.1,MODERE,2.3,5.8,0.52
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-04,38.5,19.5,FAIBLE,11.4,4.5,0.59
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-05,33.7,21.0,FAIBLE,1.6,3.3,0.59
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-06,34.8,24.5,FAIBLE,9.1,2.4,0.67
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-07,43.9,23.2,FAIBLE,8.9,3.9,0.51
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-08,25.3,19.5,MODERE,14.2,5.8,0.6
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-09,23.6,21.1,MODERE,5.3,3.2,0.76
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-10,36.2,18.8,FAIBLE,3.1,3.7,0.55
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-11,32.8,24.0,FAIBLE,3.4,3.7,0.59
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-12,35.9,27.8,FAIBLE,11.4,4.3,0.6
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-13,33.3,25.7,FAIBLE,7.2,4.3,0.76
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-14,44.2,26.9,FAIBLE,1.4,2.6,0.45
IOT_PAR_EXP_311269_3,PAR_EXP_311269_3,2025-06-15,41.7,23.7,FAIBLE,0.6,5.7,0.58
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-01,19.9,25.9,SEVERE,8.7,4.4,0.66
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-02,37.7,22.3,FAIBLE,9.9,4.9,0.48
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-03,38.9,20.7,FAIBLE,4.8,2.3,0.81
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-04,39.1,28.2,FAIBLE,1.7,2.9,0.46
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-05,23.5,27.9,MODERE,12.2,2.6,0.57
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-06,44.8,27.3,FAIBLE,4.8,5.7,0.72
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-07,20.8,17.1,SEVERE,12.4,4.3,0.51
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-08,27.7,20.4,MODERE,5.2,4.4,0.58
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-09,28.0,23.1,MODERE,8.9,4.5,0.63
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-10,18.0,19.1,SEVERE,4.4,4.8,0.49
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-11,36.4,24.3,FAIBLE,3.1,5.1,0.7
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-12,32.1,16.4,FAIBLE,8.9,4.0,0.59
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-13,39.3,20.4,FAIBLE,12.0,3.2,0.81
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-14,36.6,18.9,FAIBLE,2.6,5.4,0.54
IOT_PAR_EXP_311270_1,PAR_EXP_311270_1,2025-06-15,18.4,22.7,SEVERE,1.8,2.4,0.74
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-01,44.2,25.3,FAIBLE,4.5,3.0,0.78
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-02,18.4,21.1,SEVERE,10.8,4.9,0.75
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-03,41.4,19.3,FAIBLE,4.2,2.3,0.82
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-04,42.0,25.4,FAIBLE,2.9,5.4,0.47
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-05,23.8,26.6,MODERE,4.9,2.5,0.63
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-06,33.3,21.0,FAIBLE,14.0,4.4,0.55
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-07,23.8,27.2,MODERE,5.6,2.3,0.77
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-08,30.1,16.1,FAIBLE,10.3,3.6,0.47
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-09,32.4,17.1,FAIBLE,9.3,2.7,0.52
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-10,31.2,22.0,FAIBLE,3.7,2.5,0.74
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-11,43.5,21.5,FAIBLE,2.1,4.2,0.48
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-12,37.1,26.9,FAIBLE,6.4,5.8,0.68
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-13,23.7,22.9,MODERE,13.1,4.4,0.56
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-14,27.8,20.3,MODERE,14.0,2.5,0.73
IOT_PAR_EXP_311270_2,PAR_EXP_311270_2,2025-06-15,30.7,19.1,FAIBLE,4.6,4.1,0.7
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-01,28.1,25.6,MODERE,3.1,5.6,0.51
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-02,45.0,28.0,FAIBLE,4.4,3.3,0.57
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-03,44.1,22.8,FAIBLE,9.8,5.3,0.75
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-04,27.0,28.0,MODERE,10.0,5.5,0.52
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-05,32.6,26.7,FAIBLE,1.1,5.7,0.8
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-06,38.9,16.8,FAIBLE,5.1,3.7,0.71
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-07,27.6,22.0,MODERE,3.1,4.5,0.73
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-08,33.4,19.5,FAIBLE,12.4,3.0,0.7
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-09,36.4,18.7,FAIBLE,1.0,4.8,0.47
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-10,36.4,21.2,FAIBLE,5.3,3.5,0.59
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-11,36.1,19.7,FAIBLE,3.3,4.5,0.6
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-12,34.9,26.9,FAIBLE,5.3,5.7,0.76
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-13,29.7,21.3,MODERE,6.9,4.4,0.46
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-14,36.3,19.2,FAIBLE,1.4,2.4,0.61
IOT_PAR_EXP_311270_3,PAR_EXP_311270_3,2025-06-15,43.1,16.5,FAIBLE,12.9,3.6,0.6
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-01,27.2,19.3,MODERE,6.1,2.6,0.61
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-02,29.7,27.1,MODERE,7.6,4.2,0.8
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-03,36.7,16.7,FAIBLE,13.7,2.2,0.58
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-04,30.7,17.3,FAIBLE,2.6,3.0,0.55
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-05,40.9,21.4,FAIBLE,9.8,2.9,0.8
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-06,29.2,23.2,MODERE,7.6,2.9,0.63
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-07,20.1,22.3,SEVERE,9.1,2.2,0.76
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-08,38.4,24.5,FAIBLE,0.9,5.0,0.59
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-09,29.5,23.7,MODERE,7.4,2.2,0.63
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-10,33.5,17.2,FAIBLE,11.0,3.0,0.59
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-11,18.1,24.7,SEVERE,7.7,2.6,0.69
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-12,29.6,28.3,MODERE,6.1,3.1,0.65
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-13,30.3,22.2,FAIBLE,3.5,2.2,0.57
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-14,42.5,23.6,FAIBLE,10.8,2.7,0.48
IOT_PAR_EXP_311271_1,PAR_EXP_311271_1,2025-06-15,27.2,26.6,MODERE,14.4,5.2,0.67
IOT_PAR_EXP_311271_2,PAR_EXP_311271_2,2025-06-01,31.6,23.7,FAIBLE,0.9,3.5,0.78
IOT_PAR_EXP_311271_2,PAR_EXP_311271_2,2025-06-02,22.7,19.2,MODERE,9.5,2.1,0.69
IOT_PAR_EXP_311271_2,PAR_EXP_311271_2,2025-06-03,36.1,19.2,FAIBLE,12.9,5.0,0.61
IOT_PAR_EXP_311271_2,PAR_EXP_311271_2,2025-06-04,43.8,22.8,FAIBLE,13.5,3.8,0.59
IOT_PAR_EXP_311271_2,PAR_EXP_311271_2,2025-06-05,36.5,19.2,FAIBLE,13.8,4.2,0.82
IOT_PAR_EXP_311271_2,PAR_EXP_311271_2,2025-06-06,40.3,23.9,FAIBLE,5.2,5.8,0.82
IOT_PAR_EXP_311271_2,PAR_EXP_311271_2,2025-06-07,30.8,16.2,FAIBLE,10.0,3.9,0.51
IOT_PAR_EXP_311271_2,PAR_EXP_311271_2,2025-06-08,18.3,22.2,SEVERE,14.0,3.8,0.58
IOT_PAR_EXP_311271_2,PAR_EXP_311271_2,2025-06-09,25.6,21.9,MODERE,2.1,4.9,0.67
