id_recolte,id_parcelle,id_exploitation,annee_campagne,quantite_recoltee_tonnes,rendement_ha_tonnes,taux_humidite_pct,score_ef_total_lot,emissions_co2_kg_eq,prix_vente_tonne_eur,statut_commercialisation
REC_PAR_EXP_311148_2_2025,PAR_EXP_311148_2,EXP_311148,2025,1166.88,28.05,13.0,0.209,243877.92,183.41,VALORISE_BAS_CARBONE
REC_PAR_EXP_311148_3_2021,PAR_EXP_311148_3,EXP_311148,2021,1812.1,43.56,12.4,0.412,746585.2,188.61,VALORISE_BAS_CARBONE
REC_PAR_EXP_311148_3_2022,PAR_EXP_311148_3,EXP_311148,2022,1111.55,26.72,13.1,0.259,287891.45,258.88,VALORISE_BAS_CARBONE
REC_PAR_EXP_311148_3_2023,PAR_EXP_311148_3,EXP_311148,2023,953.06,22.91,14.9,0.304,289730.24,293.75,VALORISE_BAS_CARBONE
REC_PAR_EXP_311148_3_2024,PAR_EXP_311148_3,EXP_311148,2024,1619.49,38.93,11.7,0.151,244542.99,317.34,VALORISE_BAS_CARBONE
REC_PAR_EXP_311148_3_2025,PAR_EXP_311148_3,EXP_311148,2025,1510.08,36.3,11.7,0.391,590441.28,217.47,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_1_2021,PAR_EXP_311149_1,EXP_311149,2021,2033.91,22.18,11.6,0.209,425087.19,261.66,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_1_2022,PAR_EXP_311149_1,EXP_311149,2022,2450.22,26.72,13.7,0.159,389584.98,303.1,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_1_2023,PAR_EXP_311149_1,EXP_311149,2023,3528.62,38.48,12.5,0.178,628094.36,247.06,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_1_2024,PAR_EXP_311149_1,EXP_311149,2024,1115.07,12.16,14.7,0.223,248660.61,296.29,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_1_2025,PAR_EXP_311149_1,EXP_311149,2025,1434.19,15.64,12.7,0.19,272496.1,181.13,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_2_2021,PAR_EXP_311149_2,EXP_311149,2021,3544.2,38.65,14.3,0.155,549351.0,302.93,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_2_2022,PAR_EXP_311149_2,EXP_311149,2022,3771.62,41.13,11.7,0.129,486538.98,206.29,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_2_2023,PAR_EXP_311149_2,EXP_311149,2023,1342.49,14.64,12.0,0.365,490008.85,249.08,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_2_2024,PAR_EXP_311149_2,EXP_311149,2024,2018.32,22.01,15.3,0.199,401645.68,184.91,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_2_2025,PAR_EXP_311149_2,EXP_311149,2025,3921.09,42.76,13.8,0.402,1576278.18,261.11,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_3_2021,PAR_EXP_311149_3,EXP_311149,2021,1288.39,14.05,13.9,0.37,476704.3,316.92,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_3_2022,PAR_EXP_311149_3,EXP_311149,2022,2220.97,24.22,14.9,0.255,566347.35,319.98,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_3_2023,PAR_EXP_311149_3,EXP_311149,2023,1706.54,18.61,11.9,0.368,628006.72,229.5,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_3_2024,PAR_EXP_311149_3,EXP_311149,2024,4035.72,44.01,12.7,0.401,1618323.72,256.08,VALORISE_BAS_CARBONE
REC_PAR_EXP_311149_3_2025,PAR_EXP_311149_3,EXP_311149,2025,2228.31,24.3,13.8,0.256,570447.36,237.73,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_1_2021,PAR_EXP_311150_1,EXP_311150,2021,3681.47,39.04,13.7,0.272,1001359.84,207.28,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_1_2022,PAR_EXP_311150_1,EXP_311150,2022,1972.76,20.92,12.0,0.164,323532.64,190.53,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_1_2023,PAR_EXP_311150_1,EXP_311150,2023,1894.49,20.09,12.8,0.417,790002.33,213.33,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_1_2024,PAR_EXP_311150_1,EXP_311150,2024,1704.94,18.08,14.4,0.303,516596.82,193.58,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_1_2025,PAR_EXP_311150_1,EXP_311150,2025,1280.59,13.58,11.9,0.364,466134.76,219.78,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_2_2021,PAR_EXP_311150_2,EXP_311150,2021,4171.83,44.24,14.9,0.394,1643701.02,242.43,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_2_2022,PAR_EXP_311150_2,EXP_311150,2022,2135.89,22.65,11.8,0.122,260578.58,280.2,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_2_2023,PAR_EXP_311150_2,EXP_311150,2023,2788.45,29.57,13.5,0.257,716631.65,196.75,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_2_2024,PAR_EXP_311150_2,EXP_311150,2024,2926.13,31.03,13.6,0.215,629117.95,265.02,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_2_2025,PAR_EXP_311150_2,EXP_311150,2025,1354.15,14.36,14.4,0.207,280309.05,257.54,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_3_2021,PAR_EXP_311150_3,EXP_311150,2021,3568.31,37.84,15.2,0.448,1598602.88,298.47,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_3_2022,PAR_EXP_311150_3,EXP_311150,2022,3605.09,38.23,15.1,0.173,623680.57,314.88,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_3_2023,PAR_EXP_311150_3,EXP_311150,2023,3012.88,31.95,13.2,0.45,1355796.0,274.85,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_3_2024,PAR_EXP_311150_3,EXP_311150,2024,3747.48,39.74,12.5,0.346,1296628.08,228.39,VALORISE_BAS_CARBONE
REC_PAR_EXP_311150_3_2025,PAR_EXP_311150_3,EXP_311150,2025,3336.33,35.38,13.6,0.259,864109.47,217.15,VALORISE_BAS_CARBONE
REC_PAR_EXP_311151_1_2021,PAR_EXP_311151_1,EXP_311151,2021,665.17,12.67,12.4,0.566,376486.22,216.59,STOCKE_FERME
REC_PAR_EXP_311151_1_2022,PAR_EXP_311151_1,EXP_311151,2022,939.23,17.89,11.7,0.386,362542.78,185.8,VENDU_COOPERATIVE
REC_PAR_EXP_311151_1_2023,PAR_EXP_311151_1,EXP_311151,2023,816.9,15.56,13.9,0.637,520365.3,240.88,STOCKE_FERME
REC_PAR_EXP_311151_1_2024,PAR_EXP_311151_1,EXP_311151,2024,2036.47,38.79,13.9,0.753,1533461.91,297.98,VENDU_COOPERATIVE
REC_PAR_EXP_311151_1_2025,PAR_EXP_311151_1,EXP_311151,2025,1238.47,23.59,14.8,0.803,994491.41,292.22,VENDU_COOPERATIVE
REC_PAR_EXP_311151_2_2021,PAR_EXP_311151_2,EXP_311151,2021,2313.68,44.07,14.7,0.704,1628830.72,272.9,VENDU_COOPERATIVE
REC_PAR_EXP_311151_2_2022,PAR_EXP_311151_2,EXP_311151,2022,2261.18,43.07,15.5,0.473,1069538.14,203.88,VENDU_COOPERATIVE
REC_PAR_EXP_311151_2_2023,PAR_EXP_311151_2,EXP_311151,2023,792.75,15.1,12.5,0.502,397960.5,254.58,VENDU_COOPERATIVE
REC_PAR_EXP_311151_2_2024,PAR_EXP_311151_2,EXP_311151,2024,987.52,18.81,14.3,0.694,685338.88,254.19,VENDU_COOPERATIVE
REC_PAR_EXP_311151_2_2025,PAR_EXP_311151_2,EXP_311151,2025,2085.3,39.72,12.5,0.526,1096867.8,304.44,VENDU_COOPERATIVE
REC_PAR_EXP_311151_3_2021,PAR_EXP_311151_3,EXP_311151,2021,2315.78,44.11,11.9,0.588,1361678.64,219.24,VENDU_COOPERATIVE
REC_PAR_EXP_311151_3_2022,PAR_EXP_311151_3,EXP_311151,2022,890.4,16.96,12.0,0.448,398899.2,211.63,STOCKE_FERME
REC_PAR_EXP_311151_3_2023,PAR_EXP_311151_3,EXP_311151,2023,1609.12,30.65,13.0,0.595,957426.4,288.18,VENDU_COOPERATIVE
REC_PAR_EXP_311151_3_2024,PAR_EXP_311151_3,EXP_311151,2024,1662.68,31.67,11.9,0.667,1109007.56,182.39,VENDU_COOPERATIVE
REC_PAR_EXP_311151_3_2025,PAR_EXP_311151_3,EXP_311151,2025,2087.93,39.77,15.3,0.387,808028.91,286.29,STOCKE_FERME
REC_PAR_EXP_311152_1_2021,PAR_EXP_311152_1,EXP_311152,2021,355.21,32.89,14.8,0.132,46887.72,319.8,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_1_2022,PAR_EXP_311152_1,EXP_311152,2022,189.86,17.58,14.4,0.241,45756.26,200.78,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_1_2023,PAR_EXP_311152_1,EXP_311152,2023,252.61,23.39,14.6,0.208,52542.88,310.83,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_1_2024,PAR_EXP_311152_1,EXP_311152,2024,464.29,42.99,11.6,0.294,136501.26,274.58,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_1_2025,PAR_EXP_311152_1,EXP_311152,2025,405.54,37.55,15.1,0.141,57181.14,196.5,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_2_2021,PAR_EXP_311152_2,EXP_311152,2021,478.12,44.27,13.2,0.202,96580.24,258.28,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_2_2022,PAR_EXP_311152_2,EXP_311152,2022,184.03,17.04,13.2,0.264,48583.92,219.64,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_2_2023,PAR_EXP_311152_2,EXP_311152,2023,216.54,20.05,13.7,0.208,45040.32,215.99,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_2_2024,PAR_EXP_311152_2,EXP_311152,2024,347.33,32.16,15.3,0.282,97947.06,241.22,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_2_2025,PAR_EXP_311152_2,EXP_311152,2025,194.94,18.05,15.0,0.399,77781.06,203.04,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_3_2021,PAR_EXP_311152_3,EXP_311152,2021,135.22,12.52,12.9,0.391,52871.02,294.46,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_3_2022,PAR_EXP_311152_3,EXP_311152,2022,162.43,15.04,11.8,0.247,40120.21,277.9,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_3_2023,PAR_EXP_311152_3,EXP_311152,2023,480.38,44.48,14.6,0.276,132584.88,189.47,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_3_2024,PAR_EXP_311152_3,EXP_311152,2024,463.64,42.93,14.2,0.381,176646.84,272.88,VALORISE_BAS_CARBONE
REC_PAR_EXP_311152_3_2025,PAR_EXP_311152_3,EXP_311152,2025,293.54,27.18,12.2,0.184,54011.36,201.5,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_1_2021,PAR_EXP_311153_1,EXP_311153,2021,3263.69,32.41,13.2,0.274,894251.06,225.59,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_1_2022,PAR_EXP_311153_1,EXP_311153,2022,3909.17,38.82,12.5,0.215,840471.55,314.22,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_1_2023,PAR_EXP_311153_1,EXP_311153,2023,2366.45,23.5,15.3,0.236,558482.2,247.7,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_1_2024,PAR_EXP_311153_1,EXP_311153,2024,4417.71,43.87,11.8,0.282,1245794.22,198.6,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_1_2025,PAR_EXP_311153_1,EXP_311153,2025,3373.45,33.5,14.2,0.373,1258296.85,200.97,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_2_2021,PAR_EXP_311153_2,EXP_311153,2021,1445.05,14.35,11.9,0.283,408949.15,220.23,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_2_2022,PAR_EXP_311153_2,EXP_311153,2022,3198.23,31.76,14.9,0.203,649240.69,208.27,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_2_2023,PAR_EXP_311153_2,EXP_311153,2023,3091.49,30.7,11.6,0.235,726500.15,242.22,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_2_2024,PAR_EXP_311153_2,EXP_311153,2024,1332.26,13.23,15.2,0.299,398345.74,194.44,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_2_2025,PAR_EXP_311153_2,EXP_311153,2025,1642.42,16.31,12.7,0.373,612622.66,228.27,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_3_2021,PAR_EXP_311153_3,EXP_311153,2021,3352.3,33.29,11.5,0.425,1424727.5,233.08,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_3_2022,PAR_EXP_311153_3,EXP_311153,2022,2188.21,21.73,14.1,0.285,623639.85,213.55,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_3_2023,PAR_EXP_311153_3,EXP_311153,2023,2421.84,24.05,15.2,0.367,888815.28,302.83,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_3_2024,PAR_EXP_311153_3,EXP_311153,2024,2384.58,23.68,12.6,0.215,512684.7,268.64,VALORISE_BAS_CARBONE
REC_PAR_EXP_311153_3_2025,PAR_EXP_311153_3,EXP_311153,2025,2163.04,21.48,14.1,0.154,333108.16,309.9,VALORISE_BAS_CARBONE
REC_PAR_EXP_311154_1_2021,PAR_EXP_311154_1,EXP_311154,2021,1703.73,23.18,13.7,0.486,828012.78,211.45,VENDU_COOPERATIVE
REC_PAR_EXP_311154_1_2022,PAR_EXP_311154_1,EXP_311154,2022,2929.71,39.86,11.7,0.617,1807631.07,226.36,STOCKE_FERME
REC_PAR_EXP_311154_1_2023,PAR_EXP_311154_1,EXP_311154,2023,1369.3,18.63,15.5,0.519,710666.7,201.73,STOCKE_FERME
REC_PAR_EXP_311154_1_2024,PAR_EXP_311154_1,EXP_311154,2024,933.45,12.7,11.6,0.556,518998.2,300.81,STOCKE_FERME
REC_PAR_EXP_311154_1_2025,PAR_EXP_311154_1,EXP_311154,2025,2200.59,29.94,12.7,0.511,1124501.49,249.79,VENDU_COOPERATIVE
REC_PAR_EXP_311154_2_2021,PAR_EXP_311154_2,EXP_311154,2021,2481.36,33.76,13.7,0.691,1714619.76,219.35,STOCKE_FERME
REC_PAR_EXP_311154_2_2022,PAR_EXP_311154_2,EXP_311154,2022,3040.69,41.37,13.8,0.748,2274436.12,202.29,VENDU_COOPERATIVE
REC_PAR_EXP_311154_2_2023,PAR_EXP_311154_2,EXP_311154,2023,2123.41,28.89,12.0,0.812,1724208.92,296.5,STOCKE_FERME
REC_PAR_EXP_311154_2_2024,PAR_EXP_311154_2,EXP_311154,2024,2214.55,30.13,14.8,0.691,1530254.05,199.83,STOCKE_FERME
REC_PAR_EXP_311154_2_2025,PAR_EXP_311154_2,EXP_311154,2025,1198.78,16.31,14.2,0.826,990192.28,313.27,VENDU_COOPERATIVE
REC_PAR_EXP_311154_3_2021,PAR_EXP_311154_3,EXP_311154,2021,1743.42,23.72,11.8,0.602,1049538.84,315.1,STOCKE_FERME
REC_PAR_EXP_311154_3_2022,PAR_EXP_311154_3,EXP_311154,2022,2566.62,34.92,12.3,0.85,2181627.0,316.16,VENDU_COOPERATIVE
REC_PAR_EXP_311154_3_2023,PAR_EXP_311154_3,EXP_311154,2023,2774.62,37.75,15.4,0.764,2119809.68,254.21,VENDU_COOPERATIVE
REC_PAR_EXP_311154_3_2024,PAR_EXP_311154_3,EXP_311154,2024,2440.93,33.21,15.5,0.745,1818492.85,218.16,STOCKE_FERME
REC_PAR_EXP_311154_3_2025,PAR_EXP_311154_3,EXP_311154,2025,2551.18,34.71,12.8,0.759,1936345.62,192.03,STOCKE_FERME
REC_PAR_EXP_311155_1_2021,PAR_EXP_311155_1,EXP_311155,2021,395.72,21.39,13.9,0.569,225164.68,317.13,STOCKE_FERME
REC_PAR_EXP_311155_1_2022,PAR_EXP_311155_1,EXP_311155,2022,346.32,18.72,12.0,0.799,276709.68,319.9,VENDU_COOPERATIVE
REC_PAR_EXP_311155_1_2023,PAR_EXP_311155_1,EXP_311155,2023,648.61,35.06,14.7,0.464,300955.04,313.64,STOCKE_FERME
REC_PAR_EXP_311155_1_2024,PAR_EXP_311155_1,EXP_311155,2024,632.33,34.18,15.2,0.75,474247.5,227.4,STOCKE_FERME
REC_PAR_EXP_311155_1_2025,PAR_EXP_311155_1,EXP_311155,2025,320.98,17.35,13.6,0.726,233031.48,265.3,STOCKE_FERME
REC_PAR_EXP_311155_2_2021,PAR_EXP_311155_2,EXP_311155,2021,752.02,40.65,11.9,0.548,412106.96,307.53,STOCKE_FERME
REC_PAR_EXP_311155_2_2022,PAR_EXP_311155_2,EXP_311155,2022,735.38,39.75,15.0,0.429,315478.02,274.89,VENDU_COOPERATIVE
REC_PAR_EXP_311155_2_2023,PAR_EXP_311155_2,EXP_311155,2023,702.63,37.98,13.3,0.583,409633.29,204.99,STOCKE_FERME
REC_PAR_EXP_311155_2_2024,PAR_EXP_311155_2,EXP_311155,2024,814.74,44.04,13.1,0.645,525507.3,236.7,STOCKE_FERME
REC_PAR_EXP_311155_2_2025,PAR_EXP_311155_2,EXP_311155,2025,732.6,39.6,12.4,0.578,423442.8,212.81,STOCKE_FERME
REC_PAR_EXP_311155_3_2021,PAR_EXP_311155_3,EXP_311155,2021,640.28,34.61,12.8,0.525,336147.0,244.78,STOCKE_FERME
REC_PAR_EXP_311155_3_2022,PAR_EXP_311155_3,EXP_311155,2022,661.19,35.74,14.7,0.354,234061.26,194.18,VENDU_COOPERATIVE
REC_PAR_EXP_311155_3_2023,PAR_EXP_311155_3,EXP_311155,2023,810.12,43.79,12.7,0.761,616501.32,265.06,VENDU_COOPERATIVE
REC_PAR_EXP_311155_3_2024,PAR_EXP_311155_3,EXP_311155,2024,558.33,30.18,11.8,0.844,471230.52,272.97,VENDU_COOPERATIVE
REC_PAR_EXP_311155_3_2025,PAR_EXP_311155_3,EXP_311155,2025,657.49,35.54,12.3,0.635,417506.15,254.36,STOCKE_FERME
REC_PAR_EXP_311156_1_2021,PAR_EXP_311156_1,EXP_311156,2021,223.6,18.79,12.8,0.436,97489.6,279.9,STOCKE_FERME
REC_PAR_EXP_311156_1_2022,PAR_EXP_311156_1,EXP_311156,2022,183.02,15.38,12.6,0.548,100294.96,198.19,STOCKE_FERME
REC_PAR_EXP_311156_1_2023,PAR_EXP_311156_1,EXP_311156,2023,388.65,32.66,12.4,0.685,266225.25,247.55,VENDU_COOPERATIVE
REC_PAR_EXP_311156_1_2024,PAR_EXP_311156_1,EXP_311156,2024,298.45,25.08,15.0,0.365,108934.25,248.93,VENDU_COOPERATIVE
REC_PAR_EXP_311156_1_2025,PAR_EXP_311156_1,EXP_311156,2025,230.5,19.37,14.6,0.616,141988.0,238.6,VENDU_COOPERATIVE
REC_PAR_EXP_311156_2_2021,PAR_EXP_311156_2,EXP_311156,2021,337.72,28.38,12.6,0.694,234377.68,218.84,STOCKE_FERME
REC_PAR_EXP_311156_2_2022,PAR_EXP_311156_2,EXP_311156,2022,386.16,32.45,14.6,0.519,200417.04,180.48,STOCKE_FERME
REC_PAR_EXP_311156_2_2023,PAR_EXP_311156_2,EXP_311156,2023,314.52,26.43,12.3,0.751,236204.52,303.48,STOCKE_FERME
REC_PAR_EXP_311156_2_2024,PAR_EXP_311156_2,EXP_311156,2024,453.03,38.07,12.0,0.457,207034.71,280.15,STOCKE_FERME
REC_PAR_EXP_311156_2_2025,PAR_EXP_311156_2,EXP_311156,2025,174.93,14.7,14.6,0.634,110905.62,210.54,STOCKE_FERME
REC_PAR_EXP_311156_3_2021,PAR_EXP_311156_3,EXP_311156,2021,163.51,13.74,14.4,0.589,96307.39,220.95,STOCKE_FERME
REC_PAR_EXP_311156_3_2022,PAR_EXP_311156_3,EXP_311156,2022,144.7,12.16,15.2,0.37,53539.0,188.55,STOCKE_FERME
REC_PAR_EXP_311156_3_2023,PAR_EXP_311156_3,EXP_311156,2023,506.94,42.6,11.8,0.822,416704.68,259.04,VENDU_COOPERATIVE
REC_PAR_EXP_311156_3_2024,PAR_EXP_311156_3,EXP_311156,2024,220.51,18.53,14.1,0.78,171997.8,237.11,VENDU_COOPERATIVE
REC_PAR_EXP_311156_3_2025,PAR_EXP_311156_3,EXP_311156,2025,517.17,43.46,13.0,0.474,245138.58,253.22,STOCKE_FERME
REC_PAR_EXP_311157_1_2021,PAR_EXP_311157_1,EXP_311157,2021,2783.2,34.66,11.8,0.337,937938.4,231.9,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_1_2022,PAR_EXP_311157_1,EXP_311157,2022,1515.26,18.87,15.0,0.33,500035.8,252.78,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_1_2023,PAR_EXP_311157_1,EXP_311157,2023,2536.68,31.59,13.5,0.4,1014672.0,267.56,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_1_2024,PAR_EXP_311157_1,EXP_311157,2024,965.21,12.02,13.4,0.413,398631.73,184.69,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_1_2025,PAR_EXP_311157_1,EXP_311157,2025,1992.24,24.81,14.4,0.435,866624.4,267.29,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_2_2021,PAR_EXP_311157_2,EXP_311157,2021,2285.34,28.46,13.0,0.176,402219.84,298.33,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_2_2022,PAR_EXP_311157_2,EXP_311157,2022,2475.65,30.83,14.4,0.211,522362.15,215.37,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_2_2023,PAR_EXP_311157_2,EXP_311157,2023,3058.63,38.09,14.7,0.238,727953.94,193.83,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_2_2024,PAR_EXP_311157_2,EXP_311157,2024,2445.94,30.46,12.0,0.162,396242.28,226.84,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_2_2025,PAR_EXP_311157_2,EXP_311157,2025,1126.61,14.03,15.1,0.355,399946.55,295.44,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_3_2021,PAR_EXP_311157_3,EXP_311157,2021,2298.19,28.62,11.8,0.227,521689.13,207.38,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_3_2022,PAR_EXP_311157_3,EXP_311157,2022,2425.06,30.2,14.4,0.266,645065.96,292.88,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_3_2023,PAR_EXP_311157_3,EXP_311157,2023,3542.84,44.12,12.2,0.305,1080566.2,194.86,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_3_2024,PAR_EXP_311157_3,EXP_311157,2024,2210.66,27.53,15.2,0.441,974901.06,189.6,VALORISE_BAS_CARBONE
REC_PAR_EXP_311157_3_2025,PAR_EXP_311157_3,EXP_311157,2025,1345.83,16.76,14.6,0.253,340494.99,311.4,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_1_2021,PAR_EXP_311158_1,EXP_311158,2021,2212.23,39.86,13.4,0.155,342895.65,206.94,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_1_2022,PAR_EXP_311158_1,EXP_311158,2022,806.41,14.53,12.8,0.363,292726.83,196.07,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_1_2023,PAR_EXP_311158_1,EXP_311158,2023,1689.97,30.45,14.9,0.199,336304.03,279.52,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_1_2024,PAR_EXP_311158_1,EXP_311158,2024,1217.67,21.94,12.7,0.196,238663.32,265.83,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_1_2025,PAR_EXP_311158_1,EXP_311158,2025,1375.29,24.78,14.0,0.368,506106.72,243.79,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_2_2021,PAR_EXP_311158_2,EXP_311158,2021,979.57,17.65,12.8,0.16,156731.2,260.13,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_2_2022,PAR_EXP_311158_2,EXP_311158,2022,1383.06,24.92,13.4,0.249,344381.94,254.8,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_2_2023,PAR_EXP_311158_2,EXP_311158,2023,672.11,12.11,12.5,0.36,241959.6,237.81,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_2_2024,PAR_EXP_311158_2,EXP_311158,2024,1497.39,26.98,14.9,0.327,489646.53,220.09,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_2_2025,PAR_EXP_311158_2,EXP_311158,2025,2278.27,41.05,14.1,0.304,692594.08,261.75,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_3_2021,PAR_EXP_311158_3,EXP_311158,2021,2248.86,40.52,14.5,0.345,775856.7,218.17,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_3_2022,PAR_EXP_311158_3,EXP_311158,2022,773.12,13.93,12.5,0.343,265180.16,222.53,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_3_2023,PAR_EXP_311158_3,EXP_311158,2023,764.79,13.78,12.0,0.275,210317.25,267.62,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_3_2024,PAR_EXP_311158_3,EXP_311158,2024,682.65,12.3,13.5,0.175,119463.75,270.47,VALORISE_BAS_CARBONE
REC_PAR_EXP_311158_3_2025,PAR_EXP_311158_3,EXP_311158,2025,1854.25,33.41,14.3,0.292,541441.0,209.44,VALORISE_BAS_CARBONE
REC_PAR_EXP_311159_1_2021,PAR_EXP_311159_1,EXP_311159,2021,1533.09,26.57,12.9,0.407,623967.63,267.28,STOCKE_FERME
REC_PAR_EXP_311159_1_2022,PAR_EXP_311159_1,EXP_311159,2022,1017.25,17.63,13.6,0.765,778196.25,316.36,STOCKE_FERME
REC_PAR_EXP_311159_1_2023,PAR_EXP_311159_1,EXP_311159,2023,732.21,12.69,13.9,0.452,330958.92,295.03,STOCKE_FERME
REC_PAR_EXP_311159_1_2024,PAR_EXP_311159_1,EXP_311159,2024,1214.59,21.05,14.5,0.529,642518.11,300.93,VENDU_COOPERATIVE
REC_PAR_EXP_311159_1_2025,PAR_EXP_311159_1,EXP_311159,2025,1595.4,27.65,14.0,0.407,649327.8,221.61,STOCKE_FERME
REC_PAR_EXP_311159_2_2021,PAR_EXP_311159_2,EXP_311159,2021,2381.86,41.28,12.0,0.542,1290968.12,265.84,STOCKE_FERME
REC_PAR_EXP_311159_2_2022,PAR_EXP_311159_2,EXP_311159,2022,1271.71,22.04,11.7,0.678,862219.38,214.09,STOCKE_FERME
REC_PAR_EXP_311159_2_2023,PAR_EXP_311159_2,EXP_311159,2023,2335.7,40.48,12.1,0.655,1529883.5,252.57,VENDU_COOPERATIVE
REC_PAR_EXP_311159_2_2024,PAR_EXP_311159_2,EXP_311159,2024,728.17,12.62,12.1,0.477,347337.09,264.91,STOCKE_FERME
REC_PAR_EXP_311159_2_2025,PAR_EXP_311159_2,EXP_311159,2025,2108.36,36.54,14.5,0.374,788526.64,218.91,STOCKE_FERME
REC_PAR_EXP_311159_3_2021,PAR_EXP_311159_3,EXP_311159,2021,1023.6,17.74,14.8,0.487,498493.2,204.45,VENDU_COOPERATIVE
REC_PAR_EXP_311159_3_2022,PAR_EXP_311159_3,EXP_311159,2022,2372.62,41.12,14.0,0.42,996500.4,304.01,VENDU_COOPERATIVE
REC_PAR_EXP_311159_3_2023,PAR_EXP_311159_3,EXP_311159,2023,1473.66,25.54,11.8,0.553,814933.98,184.38,VENDU_COOPERATIVE
