id_medicament,id_finess_etablissement,nom_etablissement,code_cip13,nom_substance_active,quantite_en_stock_doses,jours_autonomie_restants,statut_approvisionnement
MED-02071,20019329,HDJ INFANTO-JUVENILE CLINIQUE ROSERAIE,3400930088888,Propofol Émulsion IV,486,36,STOCK_CONFORME
MED-02072,50005263,HJ PSY IJ PRAMBULLE BRIANCON,3400930088888,Propofol Émulsion IV,7990,9,REAPPROVISIONNEMENT_TENDU
MED-02073,50008119,IRM GIE ALPES DU SUD SITE CH BRIANCON,3400930012345,Amoxicilline 1g,985,3,RUPTURE_AVEREE_CRITIQUE
MED-02074,60033172,CHU CCAS NICE EL NOUZAH,3400930012345,Amoxicilline 1g,4241,41,STOCK_CONFORME
MED-02075,20000097,CH LA FÈRE,3400930056789,Paracétamol Injectable IV 10mg/ml,6808,40,STOCK_CONFORME
MED-02076,60790094,CAMSP CH ANTIBES,3400930077777,Morphine Sulfate 10mg,3062,30,STOCK_CONFORME
MED-02077,60000478,CENTRE HOSPITALIER DE GRASSE,3400930099999,Insuline Rapide 100 UI/ml,4565,20,STOCK_CONFORME
MED-02078,10007961,SSIAD CH HAUT-BUGEY SITE DE NANTUA,3400930012345,Amoxicilline 1g,1463,18,STOCK_CONFORME
MED-02079,10005239,CH DU HAUT BUGEY - GEOVREISSET,3400930099999,Insuline Rapide 100 UI/ml,7687,42,STOCK_CONFORME
MED-02080,30000087,CH JACQUES LACARIN VICHY,3400930012345,Amoxicilline 1g,3556,4,REAPPROVISIONNEMENT_TENDU
MED-02081,40000127,EPS VALLEE DE LA BLANCHE SEYNE ALPES,3400930056789,Paracétamol Injectable IV 10mg/ml,7180,7,REAPPROVISIONNEMENT_TENDU
MED-02082,60787835,HJ SAINTE AGATHE CHS SAINTE MARIE,3400930099999,Insuline Rapide 100 UI/ml,6552,32,STOCK_CONFORME
MED-02083,10009314,SSR HOTEL DIEU DE FLEYRIAT,3400930077777,Morphine Sulfate 10mg,1388,17,STOCK_CONFORME
MED-02084,10000495,CENTRE PSYCHOTHERAPIQUE DE L'AIN,3400930066666,Cefotaxime 1g Poudre Solution,7085,39,STOCK_CONFORME
MED-02085,50005263,HJ PSY IJ PRAMBULLE BRIANCON,3400930056789,Paracétamol Injectable IV 10mg/ml,1302,26,STOCK_CONFORME
MED-02086,20014999,CAMSP CH LAON HIRSON,3400930088888,Propofol Émulsion IV,684,2,RUPTURE_AVEREE_CRITIQUE
MED-02087,60788791,CMP CATTP IJ LA PARENTHESE CH CANNES,3400930066666,Cefotaxime 1g Poudre Solution,4060,43,STOCK_CONFORME
MED-02088,40005258,IRM GIE IRM 04 SITE CH MANOSQUE,3400930088888,Propofol Émulsion IV,7986,39,STOCK_CONFORME
MED-02089,20012506,CSAPA DU CH SAINT-QUENTIN,3400930012345,Amoxicilline 1g,5840,12,STOCK_CONFORME
MED-02090,60788742,CSAPA PREVADD ET CONSULT CH CANNES,3400930066666,Cefotaxime 1g Poudre Solution,6136,25,STOCK_CONFORME
MED-02091,20000105,CH LE NOUVION-EN-THIÉRACHE,3400930077777,Morphine Sulfate 10mg,673,10,REAPPROVISIONNEMENT_TENDU
MED-02092,50005958,CH DE BRIANCON SLD,3400930088888,Propofol Émulsion IV,7395,12,STOCK_CONFORME
MED-02093,40787772,CENTRE HOSPIT SPE PSY DIGNE LES BAINS,3400930088888,Propofol Émulsion IV,166,34,STOCK_CONFORME
MED-02094,70000070,CH DU CHEYLARD,3400930012345,Amoxicilline 1g,4742,35,STOCK_CONFORME
MED-02095,70000484,CH ARDECHE MERIDIONALE -VALS LES BAINS,3400930056789,Paracétamol Injectable IV 10mg/ml,1893,23,STOCK_CONFORME
MED-02096,60024411,CHU DE NICE ANTENNE SMUR SITE HPNCL,3400930099999,Insuline Rapide 100 UI/ml,1297,11,STOCK_CONFORME
MED-02097,40000135,CHI DES ALPES DU SUD SITE DE SISTERON,3400930066666,Cefotaxime 1g Poudre Solution,5694,12,STOCK_CONFORME
MED-02098,40788580,HJ PSY IJ CHATEAU ARNOUX,3400930066666,Cefotaxime 1g Poudre Solution,5734,26,STOCK_CONFORME
MED-02099,60014529,EAM L'EOLIENNE DU CH DE BREIL,3400930012345,Amoxicilline 1g,8418,16,STOCK_CONFORME
MED-02100,30785216,EHPAD CH NERIS LES BAINS,3400930056789,Paracétamol Injectable IV 10mg/ml,3267,31,STOCK_CONFORME
MED-02101,20004750,EHPAD CH VERVINS,3400930099999,Insuline Rapide 100 UI/ml,8475,11,STOCK_CONFORME
MED-02102,10011120,EML SCAN/IRM DRS CLINIQUE CONVERT,3400930088888,Propofol Émulsion IV,6350,13,STOCK_CONFORME
MED-02103,20018271,CHU L'ESCAL'YPSO COALLIA SOISSONS,3400930056789,Paracétamol Injectable IV 10mg/ml,2693,37,STOCK_CONFORME
MED-02104,20000162,CH SAINT-QUENTIN,3400930099999,Insuline Rapide 100 UI/ml,1847,33,STOCK_CONFORME
MED-02105,40780389,CLINIQUE JEAN GIONO,3400930012345,Amoxicilline 1g,5509,8,REAPPROVISIONNEMENT_TENDU
MED-02106,10000214,CH PUBLIC HAUTEVILLE - UNITE ALBARINE,3400930077777,Morphine Sulfate 10mg,8270,18,STOCK_CONFORME
MED-02107,30785216,EHPAD CH NERIS LES BAINS,3400930077777,Morphine Sulfate 10mg,6456,10,REAPPROVISIONNEMENT_TENDU
MED-02108,30000087,CH JACQUES LACARIN VICHY,3400930012345,Amoxicilline 1g,1696,43,STOCK_CONFORME
MED-02109,20001087,CH HIRSON,3400930056789,Paracétamol Injectable IV 10mg/ml,5204,10,REAPPROVISIONNEMENT_TENDU
MED-02110,40006264,HJ CASA SITE MANOSQUE,3400930088888,Propofol Émulsion IV,3795,22,STOCK_CONFORME
MED-02111,20018305,CHU AEP HIRSON,3400930066666,Cefotaxime 1g Poudre Solution,5386,38,STOCK_CONFORME
MED-02112,60026127,IRM GIMBC SITE CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,1504,30,STOCK_CONFORME
MED-02113,60790177,CHU NICE CTRE DE CONVALESCENCE TENDE,3400930056789,Paracétamol Injectable IV 10mg/ml,6636,1,RUPTURE_AVEREE_CRITIQUE
MED-02114,20002739,LITS DE PROXIMITÉ EPSMD AISNE,3400930056789,Paracétamol Injectable IV 10mg/ml,1124,22,STOCK_CONFORME
MED-02115,20018495,SCANNER CLINIQUE ST CLAUDE,3400930056789,Paracétamol Injectable IV 10mg/ml,3635,26,STOCK_CONFORME
MED-02116,40005258,IRM GIE IRM 04 SITE CH MANOSQUE,3400930056789,Paracétamol Injectable IV 10mg/ml,2176,19,STOCK_CONFORME
MED-02117,30007587,EML IRM - SITE CH DE MOULINS YZEURE,3400930088888,Propofol Émulsion IV,8277,7,REAPPROVISIONNEMENT_TENDU
MED-02118,10007508,CHU BIBIANE BELL,3400930099999,Insuline Rapide 100 UI/ml,143,34,STOCK_CONFORME
MED-02119,10780013,EHPAD DE DIVONNE DU CH DU PAYS DE GEX,3400930012345,Amoxicilline 1g,5910,44,STOCK_CONFORME
MED-02120,60024924,HJ MARIE BEATRICE CHS SAINTE MARIE,3400930099999,Insuline Rapide 100 UI/ml,6327,36,STOCK_CONFORME
MED-02121,10011575,GIE IMAG MED HB - SITE CH HAUT BUGEY,3400930099999,Insuline Rapide 100 UI/ml,896,41,STOCK_CONFORME
MED-02122,30785224,SSIAD CH NERIS LES BAINS,3400930012345,Amoxicilline 1g,6786,11,STOCK_CONFORME
MED-02123,60781200,CLINIQUE SAINT ANTOINE KANTYS CENTRE,3400930088888,Propofol Émulsion IV,7683,28,STOCK_CONFORME
MED-02124,10007748,CHU ORSAC - HEBERGEMENT D'URGENCE,3400930056789,Paracétamol Injectable IV 10mg/ml,6329,30,STOCK_CONFORME
MED-02125,70000609,CH ARDECHE MERIDIONALE - AUBENAS,3400930099999,Insuline Rapide 100 UI/ml,1103,9,REAPPROVISIONNEMENT_TENDU
MED-02126,60033131,CHU PACHAMAMA - ALTHO,3400930056789,Paracétamol Injectable IV 10mg/ml,4244,43,STOCK_CONFORME
MED-02127,60780558,CLINIQUE FSEF VENCE,3400930056789,Paracétamol Injectable IV 10mg/ml,3105,45,STOCK_CONFORME
MED-02128,50001841,LES SABOTS DE VENUS - CH D'AIGUILLES,3400930012345,Amoxicilline 1g,288,38,STOCK_CONFORME
MED-02129,60780996,CHS SAINTE MARIE,3400930056789,Paracétamol Injectable IV 10mg/ml,6156,26,STOCK_CONFORME
MED-02130,30783989,CTRE DE PEDOPSYCHIATRIE JEAN BILLAUD,3400930088888,Propofol Émulsion IV,8459,37,STOCK_CONFORME
MED-02131,60024916,HJ LE BELLAGIO CHS SAINTE MARIE,3400930012345,Amoxicilline 1g,2456,43,STOCK_CONFORME
MED-02132,60007739,IFAS DU CH D'ANTIBES,3400930012345,Amoxicilline 1g,440,24,STOCK_CONFORME
MED-02133,60001625,CENTRE JEAN CHANTON ROQUEBILLIERE,3400930066666,Cefotaxime 1g Poudre Solution,2878,8,REAPPROVISIONNEMENT_TENDU
MED-02134,20009486,CAMSP CH SAINT-QUENTIN,3400930099999,Insuline Rapide 100 UI/ml,7049,43,STOCK_CONFORME
MED-02135,60780277,CLINIQUE SAINTE BRIGITTE,3400930077777,Morphine Sulfate 10mg,6991,19,STOCK_CONFORME
MED-02136,70006465,HOPITAL DE JOUR ENFANTS PRIVAS,3400930088888,Propofol Émulsion IV,4614,38,STOCK_CONFORME
MED-02137,60032604,PSY INF JUV HJ CH ANTIBES,3400930099999,Insuline Rapide 100 UI/ml,3518,5,REAPPROVISIONNEMENT_TENDU
MED-02138,60023702,SLD CH ANTIBES JUAN LES PINS,3400930099999,Insuline Rapide 100 UI/ml,458,44,STOCK_CONFORME
MED-02139,60000478,CENTRE HOSPITALIER DE GRASSE,3400930066666,Cefotaxime 1g Poudre Solution,371,2,RUPTURE_AVEREE_CRITIQUE
MED-02140,40780470,CLINIQUE TOUTES AURES,3400930077777,Morphine Sulfate 10mg,5256,37,STOCK_CONFORME
MED-02141,60788791,CMP CATTP IJ LA PARENTHESE CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,4767,35,STOCK_CONFORME
MED-02142,60791746,CLINIQUE DE L'ESTAGNOL,3400930099999,Insuline Rapide 100 UI/ml,3875,30,STOCK_CONFORME
MED-02143,60787835,HJ SAINTE AGATHE CHS SAINTE MARIE,3400930056789,Paracétamol Injectable IV 10mg/ml,3915,38,STOCK_CONFORME
MED-02144,60026127,IRM GIMBC SITE CH CANNES,3400930077777,Morphine Sulfate 10mg,7129,45,STOCK_CONFORME
MED-02145,40006264,HJ CASA SITE MANOSQUE,3400930088888,Propofol Émulsion IV,5183,5,REAPPROVISIONNEMENT_TENDU
MED-02146,30002208,CH DPT COEUR DU BOURBONNAIS TRONGET,3400930099999,Insuline Rapide 100 UI/ml,8113,5,REAPPROVISIONNEMENT_TENDU
MED-02147,10007300,CLINIQUE AMBULATOIRE CENDANEG,3400930056789,Paracétamol Injectable IV 10mg/ml,5602,10,REAPPROVISIONNEMENT_TENDU
MED-02148,60780749,CLINIQUE SAINT LUC,3400930066666,Cefotaxime 1g Poudre Solution,240,9,REAPPROVISIONNEMENT_TENDU
MED-02149,20000394,CH LAON,3400930066666,Cefotaxime 1g Poudre Solution,1566,5,REAPPROVISIONNEMENT_TENDU
MED-02150,10009744,FOYER RESIDENCE ROBERT SCHUMAN,3400930077777,Morphine Sulfate 10mg,2231,17,STOCK_CONFORME
MED-02151,30783989,CTRE DE PEDOPSYCHIATRIE JEAN BILLAUD,3400930066666,Cefotaxime 1g Poudre Solution,3853,23,STOCK_CONFORME
MED-02152,20000386,CLINIQUE DE LA ROSERAIE,3400930099999,Insuline Rapide 100 UI/ml,6783,25,STOCK_CONFORME
MED-02153,60781929,CLINIQUE DE LA COSTIERE,3400930056789,Paracétamol Injectable IV 10mg/ml,4672,27,STOCK_CONFORME
MED-02154,30002208,CH DPT COEUR DU BOURBONNAIS TRONGET,3400930088888,Propofol Émulsion IV,5614,33,STOCK_CONFORME
MED-02155,60790177,CHU NICE CTRE DE CONVALESCENCE TENDE,3400930066666,Cefotaxime 1g Poudre Solution,92,5,REAPPROVISIONNEMENT_TENDU
MED-02156,20004388,CPEF CH SAINT-QUENTIN,3400930056789,Paracétamol Injectable IV 10mg/ml,6901,41,STOCK_CONFORME
MED-02157,20000246,CH VERVINS,3400930012345,Amoxicilline 1g,141,45,STOCK_CONFORME
MED-02158,60780442,CLINIQUE SAINT FRANCOIS,3400930099999,Insuline Rapide 100 UI/ml,7596,39,STOCK_CONFORME
MED-02159,10002251,HDJ ADULTES CHATILLON,3400930099999,Insuline Rapide 100 UI/ml,3569,20,STOCK_CONFORME
MED-02160,30007587,EML IRM - SITE CH DE MOULINS YZEURE,3400930099999,Insuline Rapide 100 UI/ml,2737,25,STOCK_CONFORME
MED-02161,20015053,CSAPA - CH DE CHAUNY,3400930012345,Amoxicilline 1g,121,35,STOCK_CONFORME
MED-02162,50001932,EFS ALPES MEDITERRANEE CH DE BRIANCON,3400930066666,Cefotaxime 1g Poudre Solution,4399,4,REAPPROVISIONNEMENT_TENDU
MED-02163,20004735,EHPAD CH LAON,3400930077777,Morphine Sulfate 10mg,3661,3,RUPTURE_AVEREE_CRITIQUE
MED-02164,60793932,CENTRE PLANIF GYN OBS CH CANNES,3400930077777,Morphine Sulfate 10mg,948,10,REAPPROVISIONNEMENT_TENDU
MED-02165,60024890,HJ ADULTE SECT2 BOSQUETS CH CANNES,3400930066666,Cefotaxime 1g Poudre Solution,8004,7,REAPPROVISIONNEMENT_TENDU
MED-02166,40000044,EPS DUCELIA DE CASTELLANE,3400930056789,Paracétamol Injectable IV 10mg/ml,4949,33,STOCK_CONFORME
MED-02167,60790185,USLD SIMONE VEIL CH CANNES,3400930088888,Propofol Émulsion IV,2645,15,STOCK_CONFORME
MED-02168,50000231,CH LES ESCARTONS A BRIANCON,3400930056789,Paracétamol Injectable IV 10mg/ml,72,11,STOCK_CONFORME
MED-02169,60007739,IFAS DU CH D'ANTIBES,3400930056789,Paracétamol Injectable IV 10mg/ml,1107,15,STOCK_CONFORME
MED-02170,60780749,CLINIQUE SAINT LUC,3400930077777,Morphine Sulfate 10mg,3809,32,STOCK_CONFORME
MED-02171,60790573,INSTITUT MED BUCCO DENTAIRE RIQUIER,3400930056789,Paracétamol Injectable IV 10mg/ml,3607,16,STOCK_CONFORME
MED-02172,50006014,SSIAD DU CH D'AIGUILLES,3400930066666,Cefotaxime 1g Poudre Solution,7996,39,STOCK_CONFORME
MED-02173,70005046,HDJ ADULTE GUILHERAND,3400930066666,Cefotaxime 1g Poudre Solution,5341,10,REAPPROVISIONNEMENT_TENDU
MED-02174,60780558,CLINIQUE FSEF VENCE,3400930012345,Amoxicilline 1g,4690,31,STOCK_CONFORME
MED-02175,50000488,CLINIQUE DU SOUFFLE LES ACACIAS,3400930056789,Paracétamol Injectable IV 10mg/ml,1539,8,REAPPROVISIONNEMENT_TENDU
MED-02176,60790631,CH LA PALMOSA SLD DE MENTON,3400930066666,Cefotaxime 1g Poudre Solution,3774,41,STOCK_CONFORME
MED-02177,20004388,CPEF CH SAINT-QUENTIN,3400930056789,Paracétamol Injectable IV 10mg/ml,1491,24,STOCK_CONFORME
MED-02178,40003212,CAMSP CH DIGNE,3400930056789,Paracétamol Injectable IV 10mg/ml,4851,28,STOCK_CONFORME
MED-02179,20009809,RADIO CH SOISSONS / INSTITUT GODINOT,3400930066666,Cefotaxime 1g Poudre Solution,1980,44,STOCK_CONFORME
MED-02180,60790631,CH LA PALMOSA SLD DE MENTON,3400930099999,Insuline Rapide 100 UI/ml,183,20,STOCK_CONFORME
MED-02181,20009486,CAMSP CH SAINT-QUENTIN,3400930056789,Paracétamol Injectable IV 10mg/ml,3845,9,REAPPROVISIONNEMENT_TENDU
MED-02182,20009874,USLD CH SAINT-QUENTIN,3400930088888,Propofol Émulsion IV,6529,38,STOCK_CONFORME
MED-02183,60788320,CMP ADULTE SECT2 DEL PONTE CH CANNES,3400930056789,Paracétamol Injectable IV 10mg/ml,1946,19,STOCK_CONFORME
MED-02184,70006838,HOPITAL DE JOUR ADULTES VILLA SOPHIE,3400930099999,Insuline Rapide 100 UI/ml,3317,41,STOCK_CONFORME
MED-02185,60788338,CMP IJ LES 4 COINS CH CANNES,3400930012345,Amoxicilline 1g,6352,21,STOCK_CONFORME
MED-02186,50001841,LES SABOTS DE VENUS - CH D'AIGUILLES,3400930056789,Paracétamol Injectable IV 10mg/ml,8477,40,STOCK_CONFORME
MED-02187,20001061,CH CHÂTEAU-THIERRY,3400930056789,Paracétamol Injectable IV 10mg/ml,6031,16,STOCK_CONFORME
MED-02188,30000079,CH DE MONTLUCON,3400930056789,Paracétamol Injectable IV 10mg/ml,1584,45,STOCK_CONFORME
MED-02189,30785224,SSIAD CH NERIS LES BAINS,3400930099999,Insuline Rapide 100 UI/ml,8427,15,STOCK_CONFORME
MED-02190,60793734,SSIAD DE L'HÔPITAL SAINT LAZARE,3400930066666,Cefotaxime 1g Poudre Solution,4454,34,STOCK_CONFORME
MED-02191,20000360,CLINIQUE COURLANCY SOISSONS,3400930056789,Paracétamol Injectable IV 10mg/ml,229,5,REAPPROVISIONNEMENT_TENDU
MED-02192,10012680,CHU FAST HÔTEL,3400930066666,Cefotaxime 1g Poudre Solution,6989,43,STOCK_CONFORME
MED-02193,60780350,CLINIQUE LES HELLENIDES,3400930077777,Morphine Sulfate 10mg,3166,19,STOCK_CONFORME
MED-02194,10007508,CHU BIBIANE BELL,3400930099999,Insuline Rapide 100 UI/ml,8433,4,REAPPROVISIONNEMENT_TENDU
MED-02195,30009005,CATTP DU CH DAINAY LE CHATEAU,3400930012345,Amoxicilline 1g,5883,36,STOCK_CONFORME
MED-02196,20016366,SMUR CH SAINT-QUENTIN GUISE,3400930066666,Cefotaxime 1g Poudre Solution,5743,23,STOCK_CONFORME
MED-02197,60023751,CSAPA CHU DE NICE,3400930056789,Paracétamol Injectable IV 10mg/ml,5915,13,STOCK_CONFORME
MED-02198,20004446,CENTRE DE FORMATION CH LAON,3400930056789,Paracétamol Injectable IV 10mg/ml,6283,13,STOCK_CONFORME
MED-02199,30000095,CH DE BOURBON L'ARCHAMBAULT,3400930066666,Cefotaxime 1g Poudre Solution,1832,40,STOCK_CONFORME
MED-02200,10007508,CHU BIBIANE BELL,3400930066666,Cefotaxime 1g Poudre Solution,4502,35,STOCK_CONFORME
MED-02201,60024932,HJ DU CONGRES CHS SAINTE MARIE,3400930077777,Morphine Sulfate 10mg,8077,11,STOCK_CONFORME
MED-02202,20004776,EHPAD CH CHAUNY,3400930056789,Paracétamol Injectable IV 10mg/ml,2528,1,RUPTURE_AVEREE_CRITIQUE
MED-02203,60780665,CLINIQUE LE MERIDIEN,3400930056789,Paracétamol Injectable IV 10mg/ml,6099,22,STOCK_CONFORME
MED-02204,70005046,HDJ ADULTE GUILHERAND,3400930077777,Morphine Sulfate 10mg,3564,3,RUPTURE_AVEREE_CRITIQUE
MED-02205,10786150,EHPAD SITE DU CH DE MEXIMIEUX,3400930012345,Amoxicilline 1g,3161,33,STOCK_CONFORME
MED-02206,20009494,CENTRE EPSMD02 CHAUNY,3400930088888,Propofol Émulsion IV,6286,19,STOCK_CONFORME
MED-02207,20004693,EHPAD CH CHÂTEAU-THIERRY,3400930088888,Propofol Émulsion IV,8131,39,STOCK_CONFORME
MED-02208,70000047,CH DE VILLENEUVE DE BERG,3400930088888,Propofol Émulsion IV,8431,6,REAPPROVISIONNEMENT_TENDU
MED-02209,40005209,HJ CMP CH DIGNE,3400930066666,Cefotaxime 1g Poudre Solution,2526,6,REAPPROVISIONNEMENT_TENDU
MED-02210,60787579,IFSI - IFAS CH CANNES,3400930066666,Cefotaxime 1g Poudre Solution,3381,21,STOCK_CONFORME
MED-02211,40787772,CENTRE HOSPIT SPE PSY DIGNE LES BAINS,3400930056789,Paracétamol Injectable IV 10mg/ml,3067,35,STOCK_CONFORME
MED-02212,50002849,IFSI DU CH BRIANÇON,3400930099999,Insuline Rapide 100 UI/ml,2960,44,STOCK_CONFORME
MED-02213,10012680,CHU FAST HÔTEL,3400930056789,Paracétamol Injectable IV 10mg/ml,7389,29,STOCK_CONFORME
MED-02214,60000544,CH DE CANNES SIMONE VEIL,3400930099999,Insuline Rapide 100 UI/ml,7063,32,STOCK_CONFORME
MED-02215,60030889,CATTP IJ COEUR DE GRASSE CH CANNES,3400930012345,Amoxicilline 1g,8139,22,STOCK_CONFORME
MED-02216,20009882,SSIAD CH CHÂTEAU-THIERRY,3400930056789,Paracétamol Injectable IV 10mg/ml,8212,17,STOCK_CONFORME
MED-02217,60780145,CLINIQUE SAINT DOMINIQUE,3400930088888,Propofol Émulsion IV,2754,3,RUPTURE_AVEREE_CRITIQUE
MED-02218,20014676,CMP CH SAINT-QUENTIN BOHAIN-EN-VER,3400930088888,Propofol Émulsion IV,6221,26,STOCK_CONFORME
MED-02219,10000107,CH DE PONT DE VAUX,3400930012345,Amoxicilline 1g,2948,2,RUPTURE_AVEREE_CRITIQUE
MED-02220,30783880,EHPAD DU CH DE MOULINS-YZEURE,3400930077777,Morphine Sulfate 10mg,756,18,STOCK_CONFORME
MED-02221,10000115,CHI AIN VAL DE SAONE - PONT VEYLE,3400930012345,Amoxicilline 1g,4944,13,STOCK_CONFORME
MED-02222,50008119,IRM GIE ALPES DU SUD SITE CH BRIANCON,3400930077777,Morphine Sulfate 10mg,104,19,STOCK_CONFORME
MED-02223,30000012,CH DE NERIS LES BAINS,3400930088888,Propofol Émulsion IV,2068,36,STOCK_CONFORME
MED-02224,20009874,USLD CH SAINT-QUENTIN,3400930077777,Morphine Sulfate 10mg,1671,7,REAPPROVISIONNEMENT_TENDU
MED-02225,10011112,EML VASELINA CLINIQUE CONVERT,3400930099999,Insuline Rapide 100 UI/ml,5402,29,STOCK_CONFORME
MED-02226,70006846,HOPITAL DE JOUR ADULTES PRIVAS,3400930012345,Amoxicilline 1g,6690,29,STOCK_CONFORME
MED-02227,60790631,CH LA PALMOSA SLD DE MENTON,3400930066666,Cefotaxime 1g Poudre Solution,174,28,STOCK_CONFORME
MED-02228,10010171,CLINIQUE DE CHATILLON,3400930012345,Amoxicilline 1g,7620,32,STOCK_CONFORME
MED-02229,30007843,HOPITAL DE JOUR ADULTE DENIS PAPIN,3400930066666,Cefotaxime 1g Poudre Solution,2225,33,STOCK_CONFORME
MED-02230,20009882,SSIAD CH CHÂTEAU-THIERRY,3400930066666,Cefotaxime 1g Poudre Solution,6871,10,REAPPROVISIONNEMENT_TENDU
MED-02231,70000070,CH DU CHEYLARD,3400930077777,Morphine Sulfate 10mg,4301,2,RUPTURE_AVEREE_CRITIQUE
MED-02232,20014833,CAMSP CH SOISSONS CHÂTEAU-THIERRY,3400930077777,Morphine Sulfate 10mg,8440,33,STOCK_CONFORME
MED-02233,10013142,CEGIDD - CH ANNECY GENEVOIS,3400930099999,Insuline Rapide 100 UI/ml,3976,33,STOCK_CONFORME
MED-02234,30009211,CMP ADULTES SAINT BONNET TRONÇAIS,3400930077777,Morphine Sulfate 10mg,3231,32,STOCK_CONFORME
MED-02235,40003808,CENTRE DE FORMATION DU CH DE DIGNE,3400930099999,Insuline Rapide 100 UI/ml,5850,2,RUPTURE_AVEREE_CRITIQUE
MED-02236,20004974,EHPAD CH LE NOUVION-EN-THIÉRACHE,3400930066666,Cefotaxime 1g Poudre Solution,6071,33,STOCK_CONFORME
MED-02237,60024908,HJ ADULTE SECT3 EXTIME CH CANNES,3400930077777,Morphine Sulfate 10mg,623,4,REAPPROVISIONNEMENT_TENDU
MED-02238,40000135,CHI DES ALPES DU SUD SITE DE SISTERON,3400930012345,Amoxicilline 1g,7400,5,REAPPROVISIONNEMENT_TENDU
MED-02239,20012423,SSIAD CH GUISE,3400930066666,Cefotaxime 1g Poudre Solution,6077,23,STOCK_CONFORME
MED-02240,60793932,CENTRE PLANIF GYN OBS CH CANNES,3400930088888,Propofol Émulsion IV,1868,12,STOCK_CONFORME
MED-02241,70006846,HOPITAL DE JOUR ADULTES PRIVAS,3400930088888,Propofol Émulsion IV,5374,38,STOCK_CONFORME
MED-02242,30007843,HOPITAL DE JOUR ADULTE DENIS PAPIN,3400930012345,Amoxicilline 1g,340,41,STOCK_CONFORME
MED-02243,10003549,ECOLE SANITAIRE DU CH FLEYRIAT,3400930088888,Propofol Émulsion IV,1195,2,RUPTURE_AVEREE_CRITIQUE
MED-02244,70006846,HOPITAL DE JOUR ADULTES PRIVAS,3400930056789,Paracétamol Injectable IV 10mg/ml,1483,32,STOCK_CONFORME
MED-02245,30009849,CEGIDD - CH DE MOULINS YZEURE,3400930012345,Amoxicilline 1g,2100,29,STOCK_CONFORME
MED-02246,60792934,IFSI/ IFAS CH SAINTE MARIE,3400930066666,Cefotaxime 1g Poudre Solution,2718,26,STOCK_CONFORME
MED-02247,40788887,HJ PSY GEN SISTERON,3400930077777,Morphine Sulfate 10mg,5437,1,RUPTURE_AVEREE_CRITIQUE
MED-02248,60000510,CH D'ANTIBES JUAN LES PINS,3400930077777,Morphine Sulfate 10mg,3693,27,STOCK_CONFORME
MED-02249,10013134,CEGIDD - CH BOURG-EN-BRESSE FLEYRIAT,3400930088888,Propofol Émulsion IV,4106,17,STOCK_CONFORME
MED-02250,20004776,EHPAD CH CHAUNY,3400930066666,Cefotaxime 1g Poudre Solution,1571,2,RUPTURE_AVEREE_CRITIQUE
MED-02251,20015749,FH APEI SOISSONS HÔPITAL,3400930088888,Propofol Émulsion IV,5629,2,RUPTURE_AVEREE_CRITIQUE
MED-02252,60000510,CH D'ANTIBES JUAN LES PINS,3400930088888,Propofol Émulsion IV,675,16,STOCK_CONFORME
MED-02253,70007398,EML SCM INVRV IRM CLINIQUE PASTEUR,3400930088888,Propofol Émulsion IV,6411,7,REAPPROVISIONNEMENT_TENDU
MED-02254,50009117,SAAD DU CH D'AIGUILLES QUEYRAS,3400930077777,Morphine Sulfate 10mg,622,3,RUPTURE_AVEREE_CRITIQUE
MED-02255,50006105,CH D'EMBRUN SLD,3400930056789,Paracétamol Injectable IV 10mg/ml,2832,32,STOCK_CONFORME
MED-02256,30782916,IFSI IFAS MARCEL HAY CH MONTLUCON,3400930012345,Amoxicilline 1g,4939,12,STOCK_CONFORME
MED-02257,10786085,EHPAD CH PONT DE VAUX,3400930099999,Insuline Rapide 100 UI/ml,4473,28,STOCK_CONFORME
MED-02258,50005263,HJ PSY IJ PRAMBULLE BRIANCON,3400930077777,Morphine Sulfate 10mg,2360,23,STOCK_CONFORME
MED-02259,10007920,HDJ ADULTES AMBERIEU,3400930012345,Amoxicilline 1g,7830,13,STOCK_CONFORME
MED-02260,50005271,HJ PSY IJ LES ISLES LARAGNE,3400930066666,Cefotaxime 1g Poudre Solution,2691,7,REAPPROVISIONNEMENT_TENDU
MED-02261,10007458,CHU ALFA 3A,3400930056789,Paracétamol Injectable IV 10mg/ml,8040,20,STOCK_CONFORME
MED-02262,40788788,SSIAD DU CH DE RIEZ,3400930077777,Morphine Sulfate 10mg,6575,35,STOCK_CONFORME
MED-02263,70000021,CH DE JOYEUSE,3400930099999,Insuline Rapide 100 UI/ml,1125,36,STOCK_CONFORME
MED-02264,30000087,CH JACQUES LACARIN VICHY,3400930099999,Insuline Rapide 100 UI/ml,7123,26,STOCK_CONFORME
MED-02265,10007920,HDJ ADULTES AMBERIEU,3400930066666,Cefotaxime 1g Poudre Solution,6605,43,STOCK_CONFORME
MED-02266,40787772,CENTRE HOSPIT SPE PSY DIGNE LES BAINS,3400930077777,Morphine Sulfate 10mg,7154,45,STOCK_CONFORME
MED-02267,40005258,IRM GIE IRM 04 SITE CH MANOSQUE,3400930099999,Insuline Rapide 100 UI/ml,4780,12,STOCK_CONFORME
