id_planning,id_finess_etablissement,nom_etablissement,categorie_personnel,effectif_present,effectif_requis_h24,taux_absenteisme_pct,nombre_heures_supplementaires_semaine,statut_garde
PLN-01746,70005228,IFSI-IFAS CH ARDECHE MERIDIONALE,Médecins Urgentistes,18,27,33.3,5.3,SOUS_EFFECTIF_SEVERE
PLN-01747,60000544,CH DE CANNES SIMONE VEIL,Infirmiers IDE,15,20,25.0,22.0,SOUS_EFFECTIF_SEVERE
PLN-01748,20004677,USLD CH SOISSONS,Infirmiers IDE,39,44,11.4,16.5,GARDE_CONFORME
PLN-01749,60026150,IRM GIE GRAMO SITE CH ANTIBES,Médecins Urgentistes,19,24,20.8,11.9,SOUS_EFFECTIF_SEVERE
PLN-01750,60788338,CMP IJ LES 4 COINS CH CANNES,Aides-Soignants,37,45,17.8,19.6,GARDE_CONFORME
PLN-01751,60000163,CH SAINT MAUR SAINT ETIENNE TINEE,Aides-Soignants,27,32,15.6,17.4,GARDE_CONFORME
PLN-01752,10000024,CH DE FLEYRIAT,Médecins Urgentistes,22,38,42.1,8.4,SOUS_EFFECTIF_SEVERE
PLN-01753,20004719,EHPAD CH GUISE,Aides-Soignants,6,11,45.5,22.0,SOUS_EFFECTIF_SEVERE
PLN-01754,60007879,GCS UNITE EVEIL CHU NICE UGECAM SIEGE,Anesthésistes Réanimateurs,36,41,12.2,5.9,GARDE_CONFORME
PLN-01755,70000179,CH ARDECHE NORD,Infirmiers IDE,16,28,42.9,13.1,SOUS_EFFECTIF_SEVERE
PLN-01756,50000348,CHI DES ALPES DU SUD SITE DE GAP,Anesthésistes Réanimateurs,23,26,11.5,6.1,GARDE_CONFORME
PLN-01757,40003212,CAMSP CH DIGNE,Anesthésistes Réanimateurs,12,13,7.7,16.2,GARDE_CONFORME
PLN-01758,60780723,CLINIQUE DU PARC IMPERIAL,Médecins Urgentistes,13,13,0.0,14.7,GARDE_CONFORME
PLN-01759,60788957,CHU DE NICE HOPITAL DE CIMIEZ,Infirmiers IDE,33,36,8.3,4.7,GARDE_CONFORME
PLN-01760,30785216,EHPAD CH NERIS LES BAINS,Aides-Soignants,21,33,36.4,16.3,SOUS_EFFECTIF_SEVERE
PLN-01761,30780589,CHS D'YZEURE,Aides-Soignants,7,9,22.2,10.9,SOUS_EFFECTIF_SEVERE
PLN-01762,60790573,INSTITUT MED BUCCO DENTAIRE RIQUIER,Aides-Soignants,21,25,16.0,13.3,GARDE_CONFORME
PLN-01763,30782916,IFSI IFAS MARCEL HAY CH MONTLUCON,Infirmiers IDE,25,25,0.0,12.9,GARDE_CONFORME
PLN-01764,20018305,CHU AEP HIRSON,Aides-Soignants,36,41,12.2,9.3,GARDE_CONFORME
PLN-01765,30009005,CATTP DU CH DAINAY LE CHATEAU,Aides-Soignants,4,8,50.0,12.2,SOUS_EFFECTIF_SEVERE
PLN-01766,60780715,CLINIQUE SAINT GEORGE,Aides-Soignants,16,26,38.5,16.4,SOUS_EFFECTIF_SEVERE
PLN-01767,60788742,CSAPA PREVADD ET CONSULT CH CANNES,Médecins Urgentistes,20,26,23.1,5.6,SOUS_EFFECTIF_SEVERE
PLN-01768,60019288,GCS HOP PEDIA NICE CHU LENVAL ET SIEGE,Médecins Urgentistes,14,14,0.0,16.9,GARDE_CONFORME
PLN-01769,20006664,CENTRE PSYCHOTHÉRAPIE CH ST QUENTIN,Médecins Urgentistes,14,19,26.3,7.9,SOUS_EFFECTIF_SEVERE
PLN-01770,30009203,CMP ADULTES VALIGNY/LURCY,Infirmiers IDE,17,29,41.4,8.3,SOUS_EFFECTIF_SEVERE
PLN-01771,60780145,CLINIQUE SAINT DOMINIQUE,Infirmiers IDE,18,18,0.0,21.6,GARDE_CONFORME
PLN-01772,50000090,POLYCLINIQUE DES ALPES DU SUD GAP,Aides-Soignants,12,21,42.9,15.7,SOUS_EFFECTIF_SEVERE
PLN-01773,50000090,POLYCLINIQUE DES ALPES DU SUD GAP,Aides-Soignants,31,40,22.5,16.6,SOUS_EFFECTIF_SEVERE
PLN-01774,40780520,CLINIQUE LE VERDON,Médecins Urgentistes,9,13,30.8,13.0,SOUS_EFFECTIF_SEVERE
PLN-01775,30009849,CEGIDD - CH DE MOULINS YZEURE,Anesthésistes Réanimateurs,16,24,33.3,12.7,SOUS_EFFECTIF_SEVERE
PLN-01776,30007587,EML IRM - SITE CH DE MOULINS YZEURE,Médecins Urgentistes,13,14,7.1,20.5,GARDE_CONFORME
PLN-01777,30009195,CMP ADULTES AINAY LE CHÂTEAU,Médecins Urgentistes,16,27,40.7,21.8,SOUS_EFFECTIF_SEVERE
PLN-01778,60788338,CMP IJ LES 4 COINS CH CANNES,Anesthésistes Réanimateurs,20,23,13.0,5.2,GARDE_CONFORME
PLN-01779,70006846,HOPITAL DE JOUR ADULTES PRIVAS,Anesthésistes Réanimateurs,18,23,21.7,11.7,SOUS_EFFECTIF_SEVERE
PLN-01780,20004974,EHPAD CH LE NOUVION-EN-THIÉRACHE,Anesthésistes Réanimateurs,25,39,35.9,22.0,SOUS_EFFECTIF_SEVERE
PLN-01781,20015194,CATTP CH SAINT-QUENTIN BOHAIN-EN-VER,Aides-Soignants,23,28,17.9,7.0,GARDE_CONFORME
PLN-01782,10007920,HDJ ADULTES AMBERIEU,Infirmiers IDE,12,14,14.3,18.0,GARDE_CONFORME
PLN-01783,40005241,SCANNER GIE MANOSCAN SITE CH MANOSQUE,Infirmiers IDE,22,24,8.3,9.9,GARDE_CONFORME
PLN-01784,70000609,CH ARDECHE MERIDIONALE - AUBENAS,Aides-Soignants,14,14,0.0,21.5,GARDE_CONFORME
PLN-01785,60780715,CLINIQUE SAINT GEORGE,Anesthésistes Réanimateurs,6,10,40.0,14.4,SOUS_EFFECTIF_SEVERE
PLN-01786,60790862,CLINIQUE LE CALME,Médecins Urgentistes,23,37,37.8,11.0,SOUS_EFFECTIF_SEVERE
PLN-01787,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,Médecins Urgentistes,38,40,5.0,13.7,GARDE_CONFORME
PLN-01788,20016184,CHU FVV COALLIA SOISSONS,Infirmiers IDE,43,43,0.0,21.7,GARDE_CONFORME
PLN-01789,60030889,CATTP IJ COEUR DE GRASSE CH CANNES,Médecins Urgentistes,9,12,25.0,13.9,SOUS_EFFECTIF_SEVERE
PLN-01790,60000510,CH D'ANTIBES JUAN LES PINS,Aides-Soignants,23,32,28.1,19.9,SOUS_EFFECTIF_SEVERE
PLN-01791,60780517,POLYCLINIQUE SAINT JEAN,Médecins Urgentistes,35,43,18.6,7.3,GARDE_CONFORME
PLN-01792,20018453,SANTELYS DIALYSE À DOMICILE CH SOISSON,Médecins Urgentistes,18,21,14.3,14.3,GARDE_CONFORME
PLN-01793,50000223,CENTRE HOSPITALIER AIGUILLES QUEYRAS,Aides-Soignants,19,19,0.0,14.4,GARDE_CONFORME
PLN-01794,60788379,HJ CAGNES SUR MER CHS SAINTE MARIE,Médecins Urgentistes,17,20,15.0,15.0,GARDE_CONFORME
PLN-01795,60790185,USLD SIMONE VEIL CH CANNES,Infirmiers IDE,4,8,50.0,7.7,SOUS_EFFECTIF_SEVERE
PLN-01796,20009882,SSIAD CH CHÂTEAU-THIERRY,Aides-Soignants,27,40,32.5,13.7,SOUS_EFFECTIF_SEVERE
PLN-01797,70007398,EML SCM INVRV IRM CLINIQUE PASTEUR,Anesthésistes Réanimateurs,16,16,0.0,9.7,GARDE_CONFORME
PLN-01798,10000495,CENTRE PSYCHOTHERAPIQUE DE L'AIN,Médecins Urgentistes,26,44,40.9,14.8,SOUS_EFFECTIF_SEVERE
PLN-01799,60788262,HJ CHU NICE,Anesthésistes Réanimateurs,12,20,40.0,12.6,SOUS_EFFECTIF_SEVERE
PLN-01800,70000021,CH DE JOYEUSE,Infirmiers IDE,9,12,25.0,15.6,SOUS_EFFECTIF_SEVERE
PLN-01801,60024932,HJ DU CONGRES CHS SAINTE MARIE,Anesthésistes Réanimateurs,15,21,28.6,21.9,SOUS_EFFECTIF_SEVERE
PLN-01802,40000127,EPS VALLEE DE LA BLANCHE SEYNE ALPES,Médecins Urgentistes,33,43,23.3,15.6,SOUS_EFFECTIF_SEVERE
PLN-01803,60007879,GCS UNITE EVEIL CHU NICE UGECAM SIEGE,Anesthésistes Réanimateurs,10,13,23.1,22.3,SOUS_EFFECTIF_SEVERE
PLN-01804,40003808,CENTRE DE FORMATION DU CH DE DIGNE,Médecins Urgentistes,18,18,0.0,19.7,GARDE_CONFORME
PLN-01805,20019311,CH SOISSONS,Anesthésistes Réanimateurs,15,15,0.0,15.3,GARDE_CONFORME
PLN-01806,50008929,SAAD ADMR DE BUECH ET CHAURANNE,Médecins Urgentistes,21,30,30.0,14.5,SOUS_EFFECTIF_SEVERE
PLN-01807,60016508,CENTRE DE FORMATION DU CHU DE NICE,Anesthésistes Réanimateurs,8,8,0.0,12.6,GARDE_CONFORME
PLN-01808,60031432,GCS CONSORT AZUR RECHERCH EXCELL SANTE,Médecins Urgentistes,14,22,36.4,10.4,SOUS_EFFECTIF_SEVERE
PLN-01809,10007920,HDJ ADULTES AMBERIEU,Anesthésistes Réanimateurs,22,26,15.4,18.9,GARDE_CONFORME
PLN-01810,60000478,CENTRE HOSPITALIER DE GRASSE,Médecins Urgentistes,23,24,4.2,14.6,GARDE_CONFORME
PLN-01811,20000089,CH GUISE,Aides-Soignants,15,20,25.0,7.7,SOUS_EFFECTIF_SEVERE
PLN-01812,40000911,CENTRE HOSPITALIER DE DIGNE LES BAINS,Médecins Urgentistes,24,27,11.1,21.9,GARDE_CONFORME
PLN-01813,40000911,CENTRE HOSPITALIER DE DIGNE LES BAINS,Anesthésistes Réanimateurs,17,17,0.0,10.2,GARDE_CONFORME
PLN-01814,10000495,CENTRE PSYCHOTHERAPIQUE DE L'AIN,Médecins Urgentistes,30,31,3.2,18.6,GARDE_CONFORME
PLN-01815,60000478,CENTRE HOSPITALIER DE GRASSE,Aides-Soignants,37,41,9.8,5.1,GARDE_CONFORME
PLN-01816,60032604,PSY INF JUV HJ CH ANTIBES,Infirmiers IDE,11,16,31.2,10.5,SOUS_EFFECTIF_SEVERE
PLN-01817,30785042,HOPITAL DE JOUR VICHY-OUEST,Aides-Soignants,17,17,0.0,20.3,GARDE_CONFORME
PLN-01818,50003748,PSY IJ LE CORTO MALTESE GAP,Aides-Soignants,9,9,0.0,7.9,GARDE_CONFORME
PLN-01819,20000105,CH LE NOUVION-EN-THIÉRACHE,Médecins Urgentistes,29,37,21.6,4.1,SOUS_EFFECTIF_SEVERE
PLN-01820,40787772,CENTRE HOSPIT SPE PSY DIGNE LES BAINS,Anesthésistes Réanimateurs,25,41,39.0,10.5,SOUS_EFFECTIF_SEVERE
PLN-01821,50000090,POLYCLINIQUE DES ALPES DU SUD GAP,Anesthésistes Réanimateurs,30,30,0.0,14.4,GARDE_CONFORME
PLN-01822,60793775,CHU DE NICE SLD DE L'HOPITAL DE CIMIEZ,Infirmiers IDE,25,30,16.7,19.3,GARDE_CONFORME
PLN-01823,30781637,SERVICE DE PSYCHIATRIE CHATELARD,Anesthésistes Réanimateurs,10,10,0.0,5.6,GARDE_CONFORME
PLN-01824,50008119,IRM GIE ALPES DU SUD SITE CH BRIANCON,Infirmiers IDE,9,12,25.0,20.0,SOUS_EFFECTIF_SEVERE
PLN-01825,70000195,CH DE TOURNON SUR RHONE,Médecins Urgentistes,31,38,18.4,4.3,GARDE_CONFORME
PLN-01826,60014529,EAM L'EOLIENNE DU CH DE BREIL,Médecins Urgentistes,20,23,13.0,14.0,GARDE_CONFORME
PLN-01827,60787579,IFSI - IFAS CH CANNES,Infirmiers IDE,26,36,27.8,16.4,SOUS_EFFECTIF_SEVERE
PLN-01828,40005241,SCANNER GIE MANOSCAN SITE CH MANOSQUE,Aides-Soignants,33,38,13.2,9.0,GARDE_CONFORME
PLN-01829,60788338,CMP IJ LES 4 COINS CH CANNES,Infirmiers IDE,9,10,10.0,20.3,GARDE_CONFORME
PLN-01830,60791746,CLINIQUE DE L'ESTAGNOL,Médecins Urgentistes,6,8,25.0,10.3,SOUS_EFFECTIF_SEVERE
PLN-01831,20004669,EHPAD CH SOISSONS,Anesthésistes Réanimateurs,7,12,41.7,5.3,SOUS_EFFECTIF_SEVERE
PLN-01832,40005258,IRM GIE IRM 04 SITE CH MANOSQUE,Aides-Soignants,23,26,11.5,9.9,GARDE_CONFORME
PLN-01833,60793932,CENTRE PLANIF GYN OBS CH CANNES,Médecins Urgentistes,8,14,42.9,9.2,SOUS_EFFECTIF_SEVERE
PLN-01834,40005274,SCANNER GIE DIGNE IM SITE CH DIGNE,Anesthésistes Réanimateurs,33,39,15.4,21.6,GARDE_CONFORME
PLN-01835,20009486,CAMSP CH SAINT-QUENTIN,Anesthésistes Réanimateurs,25,35,28.6,16.5,SOUS_EFFECTIF_SEVERE
PLN-01836,20000089,CH GUISE,Anesthésistes Réanimateurs,18,25,28.0,18.9,SOUS_EFFECTIF_SEVERE
PLN-01837,10786085,EHPAD CH PONT DE VAUX,Aides-Soignants,10,10,0.0,18.0,GARDE_CONFORME
PLN-01838,60024924,HJ MARIE BEATRICE CHS SAINTE MARIE,Infirmiers IDE,26,37,29.7,11.0,SOUS_EFFECTIF_SEVERE
PLN-01839,60780541,CLINIQUE LA GRANGEA,Anesthésistes Réanimateurs,24,35,31.4,4.6,SOUS_EFFECTIF_SEVERE
PLN-01840,30007942,CH DPT COEUR BOURBONNAIS ST POURCAIN,Anesthésistes Réanimateurs,28,45,37.8,4.0,SOUS_EFFECTIF_SEVERE
PLN-01841,40000044,EPS DUCELIA DE CASTELLANE,Médecins Urgentistes,36,37,2.7,19.8,GARDE_CONFORME
PLN-01842,40788887,HJ PSY GEN SISTERON,Médecins Urgentistes,16,22,27.3,21.3,SOUS_EFFECTIF_SEVERE
PLN-01843,30009856,CEGIDD - CH DE MOULINS YZEURE,Médecins Urgentistes,26,36,27.8,17.8,SOUS_EFFECTIF_SEVERE
PLN-01844,60788379,HJ CAGNES SUR MER CHS SAINTE MARIE,Aides-Soignants,13,23,43.5,21.1,SOUS_EFFECTIF_SEVERE
PLN-01845,10007920,HDJ ADULTES AMBERIEU,Anesthésistes Réanimateurs,15,18,16.7,15.3,GARDE_CONFORME
PLN-01846,30785901,SSIAD DU CH DE BOURBON L'ARCHAMBAULT,Aides-Soignants,12,16,25.0,17.6,SOUS_EFFECTIF_SEVERE
PLN-01847,10000099,CH DE MEXIMIEUX,Anesthésistes Réanimateurs,19,19,0.0,11.6,GARDE_CONFORME
PLN-01848,30009195,CMP ADULTES AINAY LE CHÂTEAU,Infirmiers IDE,16,25,36.0,21.6,SOUS_EFFECTIF_SEVERE
PLN-01849,60024932,HJ DU CONGRES CHS SAINTE MARIE,Infirmiers IDE,37,41,9.8,12.2,GARDE_CONFORME
PLN-01850,30783583,ULSD CH JACQUES LACARIN VICHY,Infirmiers IDE,8,10,20.0,14.8,GARDE_CONFORME
PLN-01851,20006664,CENTRE PSYCHOTHÉRAPIE CH ST QUENTIN,Infirmiers IDE,9,16,43.8,21.0,SOUS_EFFECTIF_SEVERE
PLN-01852,10007920,HDJ ADULTES AMBERIEU,Aides-Soignants,29,33,12.1,15.9,GARDE_CONFORME
PLN-01853,20000097,CH LA FÈRE,Anesthésistes Réanimateurs,21,28,25.0,10.3,SOUS_EFFECTIF_SEVERE
PLN-01854,10008993,HDJ ENFANTS LA PASSERELLE BOURG,Anesthésistes Réanimateurs,34,37,8.1,6.1,GARDE_CONFORME
PLN-01855,60780350,CLINIQUE LES HELLENIDES,Infirmiers IDE,35,37,5.4,8.3,GARDE_CONFORME
PLN-01856,20004677,USLD CH SOISSONS,Anesthésistes Réanimateurs,30,33,9.1,6.0,GARDE_CONFORME
PLN-01857,30009856,CEGIDD - CH DE MOULINS YZEURE,Anesthésistes Réanimateurs,21,36,41.7,12.4,SOUS_EFFECTIF_SEVERE
PLN-01858,40788788,SSIAD DU CH DE RIEZ,Infirmiers IDE,24,25,4.0,8.3,GARDE_CONFORME
PLN-01859,70000187,CH DE LAMASTRE,Aides-Soignants,32,40,20.0,4.4,GARDE_CONFORME
PLN-01860,30780548,POLYCLINIQUE LA PERGOLA,Infirmiers IDE,16,22,27.3,19.1,SOUS_EFFECTIF_SEVERE
PLN-01861,60000494,CH SAINT LAZARE DE TENDE,Infirmiers IDE,22,38,42.1,22.0,SOUS_EFFECTIF_SEVERE
PLN-01862,60788957,CHU DE NICE HOPITAL DE CIMIEZ,Anesthésistes Réanimateurs,24,26,7.7,17.9,GARDE_CONFORME
PLN-01863,40000119,EPS LUMIERE DE RIEZ,Infirmiers IDE,25,39,35.9,18.0,SOUS_EFFECTIF_SEVERE
PLN-01864,10003598,IFAS CH DU HAUT BUGEY,Anesthésistes Réanimateurs,17,25,32.0,5.6,SOUS_EFFECTIF_SEVERE
PLN-01865,20003919,HJ EPSMD ÉTAMPES-SUR-MARNE,Aides-Soignants,22,34,35.3,7.7,SOUS_EFFECTIF_SEVERE
PLN-01866,20009577,SSIAD CH LE NOUVION-EN-THIÉRACHE,Médecins Urgentistes,13,18,27.8,8.0,SOUS_EFFECTIF_SEVERE
PLN-01867,60788379,HJ CAGNES SUR MER CHS SAINTE MARIE,Aides-Soignants,25,32,21.9,13.6,SOUS_EFFECTIF_SEVERE
PLN-01868,60023231,GCS CHU NICE CTRE LACASSAGNE ET SIEGE,Aides-Soignants,27,36,25.0,15.3,SOUS_EFFECTIF_SEVERE
PLN-01869,60790177,CHU NICE CTRE DE CONVALESCENCE TENDE,Anesthésistes Réanimateurs,13,23,43.5,15.1,SOUS_EFFECTIF_SEVERE
PLN-01870,10780294,NEPHROCARE CH BELLEY,Aides-Soignants,16,27,40.7,7.8,SOUS_EFFECTIF_SEVERE
PLN-01871,60787587,HJ SAINT MICHEL CHS SAINTE MARIE,Anesthésistes Réanimateurs,28,41,31.7,20.7,SOUS_EFFECTIF_SEVERE
PLN-01872,40006686,IFP CH DIGNE-LES-BAINS SITE MANOSQUE,Anesthésistes Réanimateurs,24,26,7.7,22.2,GARDE_CONFORME
PLN-01873,40788887,HJ PSY GEN SISTERON,Infirmiers IDE,12,12,0.0,14.5,GARDE_CONFORME
PLN-01874,20007183,CENTRE BORROMEE EPSM AISNE,Aides-Soignants,8,12,33.3,11.9,SOUS_EFFECTIF_SEVERE
PLN-01875,60780756,POLYCLINIQUE SANTA MARIA,Médecins Urgentistes,18,28,35.7,7.7,SOUS_EFFECTIF_SEVERE
PLN-01876,20012605,UNITE DE PROXIMITÉ CHARLES LASEGUE,Médecins Urgentistes,12,13,7.7,19.0,GARDE_CONFORME
PLN-01877,30783583,ULSD CH JACQUES LACARIN VICHY,Infirmiers IDE,28,33,15.2,11.5,GARDE_CONFORME
PLN-01878,70000039,CH DE VALLON PONT D'ARC,Anesthésistes Réanimateurs,21,22,4.5,5.8,GARDE_CONFORME
PLN-01879,60788957,CHU DE NICE HOPITAL DE CIMIEZ,Médecins Urgentistes,26,29,10.3,9.1,GARDE_CONFORME
PLN-01880,70000112,CH LEOPOLD OLLIER,Médecins Urgentistes,7,11,36.4,10.1,SOUS_EFFECTIF_SEVERE
PLN-01881,30785869,ESPACE CANGUILHEM,Aides-Soignants,7,12,41.7,7.9,SOUS_EFFECTIF_SEVERE
PLN-01882,20004156,CLINIQUE TEMPS DE VIE SAINT-QUENTIN,Anesthésistes Réanimateurs,12,13,7.7,11.4,GARDE_CONFORME
PLN-01883,60780996,CHS SAINTE MARIE,Médecins Urgentistes,17,20,15.0,15.4,GARDE_CONFORME
PLN-01884,60788338,CMP IJ LES 4 COINS CH CANNES,Médecins Urgentistes,27,31,12.9,8.9,GARDE_CONFORME
PLN-01885,10009744,FOYER RESIDENCE ROBERT SCHUMAN,Infirmiers IDE,18,31,41.9,22.4,SOUS_EFFECTIF_SEVERE
PLN-01886,10786085,EHPAD CH PONT DE VAUX,Anesthésistes Réanimateurs,32,34,5.9,21.0,GARDE_CONFORME
PLN-01887,60792728,EHPAD DU CH SAINT MAUR,Aides-Soignants,16,20,20.0,17.1,GARDE_CONFORME
PLN-01888,10010163,CHMS - SITE BELLEY LABO BIO MEDICALE,Médecins Urgentistes,7,10,30.0,19.8,SOUS_EFFECTIF_SEVERE
PLN-01889,10000495,CENTRE PSYCHOTHERAPIQUE DE L'AIN,Infirmiers IDE,21,27,22.2,7.6,SOUS_EFFECTIF_SEVERE
PLN-01890,20014502,URCA EPSMD AISNE,Anesthésistes Réanimateurs,13,17,23.5,17.6,SOUS_EFFECTIF_SEVERE
PLN-01891,20004446,CENTRE DE FORMATION CH LAON,Infirmiers IDE,25,33,24.2,6.2,SOUS_EFFECTIF_SEVERE
PLN-01892,30009203,CMP ADULTES VALIGNY/LURCY,Médecins Urgentistes,39,43,9.3,7.9,GARDE_CONFORME
PLN-01893,10780195,CLINIQUE CONVERT,Médecins Urgentistes,20,29,31.0,18.9,SOUS_EFFECTIF_SEVERE
PLN-01894,20014502,URCA EPSMD AISNE,Infirmiers IDE,28,45,37.8,18.1,SOUS_EFFECTIF_SEVERE
PLN-01895,30785224,SSIAD CH NERIS LES BAINS,Anesthésistes Réanimateurs,26,28,7.1,18.8,GARDE_CONFORME
PLN-01896,40788887,HJ PSY GEN SISTERON,Aides-Soignants,26,40,35.0,20.7,SOUS_EFFECTIF_SEVERE
PLN-01897,10013134,CEGIDD - CH BOURG-EN-BRESSE FLEYRIAT,Médecins Urgentistes,28,35,20.0,13.7,GARDE_CONFORME
PLN-01898,60000478,CENTRE HOSPITALIER DE GRASSE,Anesthésistes Réanimateurs,12,20,40.0,4.8,SOUS_EFFECTIF_SEVERE
PLN-01899,40000093,CHI DE MANOSQUE LOUIS RAFFALLI,Aides-Soignants,8,9,11.1,17.9,GARDE_CONFORME
PLN-01900,20018495,SCANNER CLINIQUE ST CLAUDE,Infirmiers IDE,23,37,37.8,10.5,SOUS_EFFECTIF_SEVERE
PLN-01901,50001841,LES SABOTS DE VENUS - CH D'AIGUILLES,Aides-Soignants,20,30,33.3,11.8,SOUS_EFFECTIF_SEVERE
PLN-01902,60789799,CAMSP CHU DE NICE,Aides-Soignants,6,9,33.3,18.4,SOUS_EFFECTIF_SEVERE
PLN-01903,30785869,ESPACE CANGUILHEM,Médecins Urgentistes,32,34,5.9,11.9,GARDE_CONFORME
PLN-01904,20015053,CSAPA - CH DE CHAUNY,Infirmiers IDE,31,39,20.5,4.9,SOUS_EFFECTIF_SEVERE
PLN-01905,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,Infirmiers IDE,32,33,3.0,12.6,GARDE_CONFORME
PLN-01906,30009237,CMP ADULTES LURCY-LÉVIS,Médecins Urgentistes,23,31,25.8,16.3,SOUS_EFFECTIF_SEVERE
PLN-01907,10788008,USLD CH PONT DE VEYLE,Médecins Urgentistes,11,15,26.7,9.8,SOUS_EFFECTIF_SEVERE
PLN-01908,60024890,HJ ADULTE SECT2 BOSQUETS CH CANNES,Anesthésistes Réanimateurs,16,28,42.9,8.2,SOUS_EFFECTIF_SEVERE
PLN-01909,50000330,PSY GEN LE CHABRE LARAGNE,Infirmiers IDE,38,42,9.5,19.6,GARDE_CONFORME
PLN-01910,20008793,HJ EPSMD TERGNIER,Anesthésistes Réanimateurs,26,31,16.1,14.9,GARDE_CONFORME
PLN-01911,60789807,CAMSP CH CANNES,Infirmiers IDE,23,31,25.8,6.6,SOUS_EFFECTIF_SEVERE
PLN-01912,20004750,EHPAD CH VERVINS,Médecins Urgentistes,20,28,28.6,9.1,SOUS_EFFECTIF_SEVERE
PLN-01913,70000203,CH DE SAINT FELICIEN,Infirmiers IDE,10,10,0.0,13.2,GARDE_CONFORME
PLN-01914,50002849,IFSI DU CH BRIANÇON,Médecins Urgentistes,40,40,0.0,4.2,GARDE_CONFORME
PLN-01915,20004693,EHPAD CH CHÂTEAU-THIERRY,Aides-Soignants,32,39,17.9,9.8,GARDE_CONFORME
PLN-01916,70000021,CH DE JOYEUSE,Aides-Soignants,18,24,25.0,13.6,SOUS_EFFECTIF_SEVERE
PLN-01917,20004693,EHPAD CH CHÂTEAU-THIERRY,Médecins Urgentistes,14,16,12.5,6.1,GARDE_CONFORME
PLN-01918,10000107,CH DE PONT DE VAUX,Médecins Urgentistes,31,40,22.5,20.9,SOUS_EFFECTIF_SEVERE
PLN-01919,60789807,CAMSP CH CANNES,Infirmiers IDE,8,11,27.3,14.6,SOUS_EFFECTIF_SEVERE
PLN-01920,40001778,MAS LES TERRES ROUGES CH DIGNE,Aides-Soignants,13,16,18.8,7.0,GARDE_CONFORME
PLN-01921,30785430,POLYCLINIQUE SAINT-ODILON,Infirmiers IDE,24,39,38.5,12.3,SOUS_EFFECTIF_SEVERE
PLN-01922,30007843,HOPITAL DE JOUR ADULTE DENIS PAPIN,Aides-Soignants,27,27,0.0,18.4,GARDE_CONFORME
PLN-01923,20004529,HJ EPSMD HIRSON,Anesthésistes Réanimateurs,20,27,25.9,11.1,SOUS_EFFECTIF_SEVERE
PLN-01924,20017448,SANTELYS DIALYSE À DOM CH ST QUENTIN,Médecins Urgentistes,20,33,39.4,13.1,SOUS_EFFECTIF_SEVERE
PLN-01925,40005258,IRM GIE IRM 04 SITE CH MANOSQUE,Infirmiers IDE,14,20,30.0,17.3,SOUS_EFFECTIF_SEVERE
PLN-01926,20012506,CSAPA DU CH SAINT-QUENTIN,Médecins Urgentistes,10,12,16.7,21.0,GARDE_CONFORME
PLN-01927,20012605,UNITE DE PROXIMITÉ CHARLES LASEGUE,Infirmiers IDE,21,27,22.2,15.7,SOUS_EFFECTIF_SEVERE
PLN-01928,60021094,CLINIQUE VILLA ROMAINE,Infirmiers IDE,27,36,25.0,16.2,SOUS_EFFECTIF_SEVERE
PLN-01929,10009744,FOYER RESIDENCE ROBERT SCHUMAN,Aides-Soignants,17,28,39.3,13.8,SOUS_EFFECTIF_SEVERE
PLN-01930,50001932,EFS ALPES MEDITERRANEE CH DE BRIANCON,Infirmiers IDE,12,14,14.3,12.2,GARDE_CONFORME
PLN-01931,60023231,GCS CHU NICE CTRE LACASSAGNE ET SIEGE,Aides-Soignants,21,22,4.5,7.6,GARDE_CONFORME
PLN-01932,50008119,IRM GIE ALPES DU SUD SITE CH BRIANCON,Aides-Soignants,28,37,24.3,10.7,SOUS_EFFECTIF_SEVERE
PLN-01933,10007961,SSIAD CH HAUT-BUGEY SITE DE NANTUA,Infirmiers IDE,28,33,15.2,13.8,GARDE_CONFORME
PLN-01934,20000519,CH SOISSONS,Médecins Urgentistes,32,40,20.0,21.7,GARDE_CONFORME
PLN-01935,60780749,CLINIQUE SAINT LUC,Aides-Soignants,8,13,38.5,16.4,SOUS_EFFECTIF_SEVERE
PLN-01936,50006014,SSIAD DU CH D'AIGUILLES,Médecins Urgentistes,14,18,22.2,8.9,SOUS_EFFECTIF_SEVERE
PLN-01937,20002051,FOYER THÉRAPEUTIQUE EPSM AISNE,Aides-Soignants,26,36,27.8,9.1,SOUS_EFFECTIF_SEVERE
PLN-01938,20017455,SANTELYS DIALYSE À DOMICILE CH LAON,Anesthésistes Réanimateurs,22,24,8.3,4.2,GARDE_CONFORME
PLN-01939,30785216,EHPAD CH NERIS LES BAINS,Anesthésistes Réanimateurs,20,32,37.5,6.6,SOUS_EFFECTIF_SEVERE
PLN-01940,30009195,CMP ADULTES AINAY LE CHÂTEAU,Anesthésistes Réanimateurs,6,11,45.5,6.5,SOUS_EFFECTIF_SEVERE
PLN-01941,70000039,CH DE VALLON PONT D'ARC,Aides-Soignants,25,42,40.5,15.3,SOUS_EFFECTIF_SEVERE
PLN-01942,20004727,USLD CH CHAUNY,Aides-Soignants,19,22,13.6,12.9,GARDE_CONFORME
